File name: output_cleaned_v3.fa
1637837:Burkholderiaceae:Burkholderia/1-216 savannae: -0.291816
2561931:Oxalobacteraceae:Massilia/1-216 arenosa: -0.307762
2758569:Oxalobacteraceae:Rugamonas/1-216 brunnea: -0.291816
1442366:Oxalobacteraceae:Massilia/1-216 norwichensis: -0.307762
2793077:Burkholderiaceae:Paraburkholderia/1-216 haematera: -0.291816
492:Neisseriaceae:Neisseria/1-214 animalis: -0.273212
1816689:Sutterellaceae:Sutterella/1-216 massiliensis: -0.238662
755170:Methylophilaceae:Methylobacillus/1-217 arboreus: -0.294474
1777144:Burkholderiaceae:Caballeronia/1-216 ptereochthonis: -0.291816
1926872:Comamonadaceae:Ramlibacter/1-220 monticola: 0.165304
28450:Burkholderiaceae:Burkholderia/1-216 pseudomallei: -0.291816
47994:Sphaerotilaceae:Leptothrix/1-215 mobilis: -0.267897
2508292:Burkholderiaceae:Pandoraea/1-218 terrigena: -0.265239
2016596:Zoogloeaceae:Nitrogeniibacter/1-217 mangrovi: -0.230689
28450:Burkholderiaceae:Burkholderia/1-216 pseudomallei: -0.291816
312026:Burkholderiaceae:Paraburkholderia/1-216 mimosarum: -0.291816
1776165:Oxalobacteraceae:Massilia/1-216 eburnea: -0.291816
1071679:Burkholderiaceae:Caballeronia/1-216 grimmiae: -0.291816
2045208:Oxalobacteraceae:Massilia/1-216 violaceinigra: -0.315735
1207504:Burkholderiaceae:Burkholderia/1-216 pseudomultivorans: -0.291816
28450:Burkholderiaceae:Burkholderia/1-216 pseudomallei: -0.291816
326475:Burkholderiaceae:Caballeronia/1-216 telluris: -0.291816
2843302:Burkholderiaceae:Burkholderia/1-216 sola: -0.291816
1141883:Oxalobacteraceae:Massilia/1-216 putida: -0.307762
65655:Comamonadaceae:Hydrogenophaga/1-221 palleronii: 0.183908
41977:Zoogloeaceae:Parazoarcus/1-216 communis: -0.307762
1851544:Alcaligenaceae:Orrella/1-216 dioscoreae: -0.291816
2609282:Oxalobacteraceae:Massilia/1-216 mucilaginosa: -0.315735
1581680:Methylophilaceae:Candidatus/1-216 Methylopumilus turicensis: -0.291816
2765360:Oxalobacteraceae:Massilia/1-216 antarctica: -0.315735
758793:Burkholderiaceae:Caballeronia/1-216 insecticola: -0.291816
2067065:Neisseriaceae:Aquella/1-217 oligotrophica: -0.220059
1218075:Burkholderiaceae:Paraburkholderia/1-216 bannensis: -0.291816
69280:Oxalobacteraceae:Oxalicibacterium/1-216 solurbis: -0.291816
1232866:Burkholderiaceae:Caballeronia/1-216 udeis: -0.291816
190721:Burkholderiaceae:Ralstonia/1-217 insidiosa: -0.273212
2508291:Burkholderiaceae:Pandoraea/1-218 eparura: -0.265239
321984:Oxalobacteraceae:Pseudoduganella/1-216 plicata: -0.291816
544911:Oxalobacteraceae:Massilia/1-216 niastensis: -0.302447
1565605:Sterolibacteriaceae:Rugosibacter/1-216 aromaticivorans: -0.291816
2823469:Burkholderiaceae:Paraburkholderia/1-216 gardini: -0.291816
2039631:Comamonadaceae:Ramlibacter/1-220 alkalitolerans: 0.165304
364039:Sphaerotilaceae:Azohydromonas/1-216 australica: -0.291816
1503053:Burkholderiaceae:Burkholderia/1-216 singularis: -0.291816
2508300:Burkholderiaceae:Pandoraea/1-218 morbifera: -0.265239
516702:Alcaligenaceae:Pigmentiphaga/1-216 litoralis: -0.150959
2508289:Burkholderiaceae:Pandoraea/1-218 commovens: -0.265239
2728839:Burkholderiaceae:Paraburkholderia/1-216 antibiotica: -0.291816
2508297:Burkholderiaceae:Pandoraea/1-218 communis: -0.265239
2666082:Oxalobacteraceae:Duganella/1-216 aquatilis: -0.315735
196367:Burkholderiaceae:Caballeronia/1-216 sordidicola: -0.291816
2565932:Zoogloeaceae:Pseudothauera/1-216 rhizosphaerae: -0.307762
83784:Burkholderiaceae:Paraburkholderia/1-216 sartisoli: -0.291816
1777142:Burkholderiaceae:Caballeronia/1-216 arationis: -0.291816
627131:Alcaligenaceae:Paralcaligenes/1-215 ureilyticus: -0.12704
2508287:Burkholderiaceae:Pandoraea/1-218 bronchicola: -0.265239
376815:Comamonadaceae:Variovorax/1-220 soli: 0.165304
152480:Burkholderiaceae:Burkholderia/1-216 ambifaria: -0.291816
1189126:Burkholderiaceae:Paraburkholderia/1-216 eburnea: -0.291816
70584:Fam_of_Aquabacterium:Aquabacterium/1-216 parvum: -0.291816
45677:Sphaerotilaceae:Azohydromonas/1-216 lata: -0.291816
450365:Fam_of_Aquabacterium:Aquabacterium/1-216 fontiphilum: -0.291816
2495579:Oxalobacteraceae:Massilia/1-216 atriviolacea: -0.315735
2010198:Burkholderiaceae:Caballeronia/1-216 mineralivorans: -0.291816
246602:Oxalobacteraceae:Pseudoduganella/1-216 violaceinigra: -0.291816
93218:Burkholderiaceae:Pandoraea/1-218 apista: -0.265239
2777537:Burkholderiaceae:Paraburkholderia/1-216 saeva: -0.291816
1891094:Burkholderiaceae:Pandoraea/1-218 fibrosis: -0.265239
2954381:Fam_of_Candidatus/1-216 Accumulibacter:Candidatus Accumulibacter contiguus: -0.315735
391953:Sphaerotilaceae:Aquincola/1-216 tertiaricarbonis: -0.291816
225992:Comamonadaceae:Comamonas/1-219 kerstersii: 0.189223
2508298:Burkholderiaceae:Pandoraea/1-218 horticolens: -0.265239
2590212:Sphaerotilaceae:Azohydromonas/1-216 aeria: -0.307762
2609281:Oxalobacteraceae:Massilia/1-216 frigida: -0.315735
457575:Fam_of_Rivibacter:Rivibacter/1-217 subsaxonicus: -0.217401
2511204:Alcaligenaceae:Achromobacter/1-215 aestuarii: -0.267897
2732067:Usitatibacteraceae:Usitatibacter/1-216 rugosus: -0.307762
286638:Oxalobacteraceae:Massilia/1-216 alkalitolerans: -0.307762
2508289:Burkholderiaceae:Pandoraea/1-218 commovens: -0.265239
1750518:Alcaligenaceae:Achromobacter/1-216 aloeverae: -0.150959
1860101:Rhodocyclaceae:Candidatus/1-216 Propionivibrio aalborgensis: -0.291816
1682490:Gallionellaceae:Ferrigenium/1-216 kumadai: -0.150959
1949069:Oxalobacteraceae:Pseudoduganella/1-217 buxea: -0.273212
93221:Burkholderiaceae:Pandoraea/1-218 pulmonicola: -0.265239
1101373:Fam_of_Tepidimonas:Tepidimonas/1-220 fonticaldi: 0.165304
392736:Zoogloeaceae:Uliginosibacterium/1-216 gangwonense: -0.291816
184077:Methylophilaceae:Methylovorus/1-216 mays: -0.291816
2923278:Comamonadaceae:Variovorax/1-220 terrae: 0.165304
1743166:Burkholderiaceae:Polynucleobacter/1-216 hirudinilacicola: -0.291816
2866724:Chromobacteriaceae:Chitinilyticum/1-216 piscinae: -0.315735
2571748:Burkholderiaceae:Paraburkholderia/1-216 acidisoli: -0.291816
2812658:Paracoccaceae:Paracoccus/1-216 methylovorus: -0.291816
2976531:Rhodocyclaceae:Propionivibrio/1-216 soli: -0.291816
225991:Comamonadaceae:Comamonas/1-220 aquatica: 0.165304
576611:Burkholderiaceae:Polynucleobacter/1-216 asymbioticus: -0.291816
367474:Comamonadaceae:Caenimonas/1-220 koreensis: 0.165304
2609000:Oxalobacteraceae:Massilia/1-216 aquatica: -0.315735
1886785:Oxalobacteraceae:Massilia/1-216 agri: -0.302447
2072590:Oxalobacteraceae:Pseudoduganella/1-216 armeniaca: -0.302447
192843:Comamonadaceae:Rhodoferax/1-220 ferrireducens: 0.165304
1218075:Burkholderiaceae:Paraburkholderia/1-216 bannensis: -0.238662
342113:Burkholderiaceae:Burkholderia/1-216 oklahomensis: -0.291816
1002227:Methylophilaceae:Methylovorus/1-216 menthalis: -0.291816
160825:Comamonadaceae:Comamonas/1-224 koreensis: 0.590531
2508296:Burkholderiaceae:Pandoraea/1-218 nosoerga: -0.265239
2898585:Oxalobacteraceae:Massilia/1-217 phyllostachyos: -0.294474
2496871:Comamonadaceae:Albitalea/1-216 terrae: -0.291816
2732487:Usitatibacteraceae:Usitatibacter/1-216 palustris: -0.291816
307486:Fam_of_Tepidimonas:Tepidimonas/1-220 taiwanensis: 0.165304
28450:Burkholderiaceae:Burkholderia/1-216 pseudomallei: -0.291816
106147:Alcaligenaceae:Pelistega/1-215 europaea: -0.12704
1226301:Burkholderiaceae:Caballeronia/1-216 terrestris: -0.291816
673548:Comamonadaceae:Comamonas/1-220 terrae: 0.165304
1629404:Rhodocyclaceae:Denitromonas/1-216 halophilus: -0.291816
34070:Oxalobacteraceae:Telluria/1-216 chitinolytica: -0.291816
660537:Burkholderiaceae:Paraburkholderia/1-216 acidipaludis: -0.291816
2815343:Zoogloeaceae:Nitrogeniibacter/1-216 aestuarii: -0.150959
343013:Comamonadaceae:Paenacidovorax/1-220 caeni: 0.165304
576611:Burkholderiaceae:Polynucleobacter/1-216 asymbioticus: -0.291816
326476:Burkholderiaceae:Caballeronia/1-216 choica: -0.291816
379895:Comamonadaceae:Comamonas/1-224 odontotermitis: 0.590531
326474:Burkholderiaceae:Caballeronia/1-216 humi: -0.291816
2588536:Methylophilaceae:Candidatus/1-216 Methylopumilus universalis: -0.254608
2081043:Burkholderiaceae:Polynucleobacter/1-216 nymphae: -0.291816
1743163:Burkholderiaceae:Polynucleobacter/1-216 campilacus: -0.291816
1423893:Burkholderiaceae:Robbsia/1-216 andropogonis: -0.249293
418699:Zoogloeaceae:Azoarcus/1-216 olearius: -0.307762
764842:Alcaligenaceae:Derxia/1-216 lacustris: -0.291816
2499835:Sphaerotilaceae:Rubrivivax/1-216 albus: -0.291816
203699:Alcaligenaceae:Derxia/1-216 gummosa: -0.291816
76112:Zoogloeaceae:Thauera/1-216 linaloolentis: -0.307762
1134435:Zoogloeaceae:Thauera/1-216 humireducens: -0.307762
80880:Comamonadaceae:Hylemonella/1-220 gracilis: 0.00584346
1485217:Oxalobacteraceae:Massilia/1-216 eurypsychrophila: -0.315735
405:Methylophilaceae:Methylobacillus/1-216 flagellatus: -0.291816
1581557:Methylophilaceae:Candidatus/1-216 Methylopumilus planktonicus: -0.254608
70586:Fam_of_Aquabacterium:Aquabacterium/1-216 commune: -0.291816
200254:Rhodocyclaceae:Aromatoleum/1-216 buckelii: -0.307762
321266:Halomonadaceae:Halomonas/1-221 kenyensis: 0.0616546
1603353:Oxalobacteraceae:Massilia/1-217 psychrophila: -0.289158
406:Methylophilaceae:Methylobacillus/1-216 glycogenes: -0.291816
2796366:Comamonadaceae:Comamonas/1-221 fluminis: 0.229088
2019431:Zoogloeaceae:Thauera/1-216 propionica: -0.307762
151784:Alcaligenaceae:Pigmentiphaga/1-216 kullae: -0.291816
370405:Gallionellaceae:Gallionella/1-216 capsiferriformans: -0.150959
2320864:Oxalobacteraceae:Massilia/1-217 cavernae: -0.289158
1055104:Halomonadaceae:Cobetia/1-221 amphilecti: 0.0616546
28258:Halomonadaceae:Cobetia/1-221 marina: 0.0616546
551994:Methylophilaceae:Methylobacillus/1-216 rhizosphaerae: -0.291816
76116:Rhodocyclaceae:Aromatoleum/1-217 petrolei: -0.289158
1296669:Fam_of_Aquabacterium:Aquabacterium/1-216 olei: -0.291816
29575:Alcaligenaceae:Taylorella/1-215 equigenitalis: -0.267897
362520:Chromobacteriaceae:Chitinilyticum/1-216 aquatile: -0.315735
2282883:Burkholderiaceae:Paraburkholderia/1-216 phosphatilytica: -0.291816
59406:Rhodocyclaceae:Aromatoleum/1-217 evansii: -0.289158
547122:Ectothiorhodospiraceae:Thioalbus/1-216 denitrificans: -0.262581
755169:Methylophilaceae:Methylobacillus/1-216 gramineus: -0.291816
2528202:Thiobacillaceae:Parasulfuritortus/1-216 cantonensis: -0.291816
2762231:Comamonadaceae:Comamonas/1-220 avium: 0.165304
84590:Alcaligenaceae:Taylorella/1-215 asinigenitalis: -0.283843
1971611:Methylophilaceae:Methylobacillus/1-216 caricis: -0.291816
491919:Comamonadaceae:Brachymonas/1-220 chironomi: 0.165304
1121276:Chromobacteriaceae:Chitinilyticum/1-216 litopenaei: -0.315735
2509614:Comamonadaceae:Rhodoferax/1-220 sediminis: 0.165304
92002:Rhodocyclaceae:Aromatoleum/1-216 toluvorans: -0.307762
2591109:Casimicrobiaceae:Casimicrobium/1-216 huifangae: -0.315735
1819739:Burkholderiaceae:Polynucleobacter/1-216 alcilacus: -0.291816
2527691:Comamonadaceae:Rhodoferax/1-221 aquaticus: 0.183908
2764705:Gallionellaceae:Sideroxyarcus/1-216 emersonii: -0.291816
321982:Oxalobacteraceae:Pseudoduganella/1-217 dura: -0.273212
76113:Zoogloeaceae:Thauera/1-216 terpenica: -0.307762
40545:Sutterellaceae:Sutterella/1-216 wadsworthensis: -0.315735
285:Comamonadaceae:Comamonas/1-221 testosteroni: 0.229088
1056807:Neisseriaceae:Morococcus/1-207 cerebrosus: 0.125439
2733481:Halomonadaceae:Halomonas/1-221 zhangzhouensis: 0.0616546
75796:Rhodocyclaceae:Aromatoleum/1-216 diolicum: -0.307762
106147:Alcaligenaceae:Pelistega/1-216 europaea: -0.150959
63745:Gallionellaceae:Sideroxydans/1-216 lithotrophicus: -0.315735
40545:Sutterellaceae:Sutterella/1-216 wadsworthensis: -0.315735
2824119:Sphaerotilaceae:Ideonella/1-216 aquatica: -0.291816
1938816:Burkholderiaceae:Polynucleobacter/1-216 brandtiae: -0.291816
2824118:Sphaerotilaceae:Ideonella/1-216 alba: -0.291816
114249:Fam_of_Tepidimonas:Tepidimonas/1-220 ignava: 0.165304
117506:Comamonadaceae:Comamonas/1-220 denitrificans: 0.18125
72:Neisseriaceae:Simonsiella/1-213 muelleri: -0.238662
2652177:Alcaligenaceae:Pelistega/1-215 ratti: -0.267897
2315841:Sphaerotilaceae:Caldimonas/1-215 tepidiphila: -0.267897
392593:Sphaerotilaceae:Inhella/1-217 inkyongensis: -0.294474
1559896:Sulfuricellaceae:Sulfuriferula/1-216 multivorans: -0.315735
247482:Fam_of_Tepidimonas:Tepidimonas/1-220 aquatica: 0.165304
1781167:Comamonadaceae:Ramlibacter/1-221 rhizophilus: 0.183908
171865:Sulfuricellaceae:Sulfuriferula/1-216 plumbiphila: -0.315735
52442:Nitrosomonadaceae:Nitrosomonas/1-216 nitrosa: -0.315735
1458425:Comamonadaceae:Serpentinimonas/1-221 raichei: 0.183908
1862385:Sphaerotilaceae:Aquincola/1-217 rivuli: -0.294474
2282305:Halomonadaceae:Halomonas/1-221 montanilacus: 0.0616546
1484693:Comamonadaceae:Rhodoferax/1-221 saidenbachensis: 0.183908
1458427:Comamonadaceae:Serpentinimonas/1-221 barnesii: 0.183908
1172368:Halomonadaceae:Halomonas/1-221 malpeensis: 0.0616546
553385:Halomonadaceae:Cobetia/1-220 crustatorum: 0.0430509
2732868:Fam_of_Aquabacterium:Aquabacterium/1-216 terrae: -0.291816
507626:Halomonadaceae:Halomonas/1-219 chromatireducens: 0.0669699
219182:Comamonadaceae:Ottowia/1-220 thiooxydans: 0.165304
2732867:Halomonadaceae:Halomonas/1-221 azerica: 0.0616546
453962:Halomonadaceae:Halomonas/1-221 lutea: 0.0616546
1458426:Comamonadaceae:Serpentinimonas/1-221 maccroryi: 0.183908
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
321985:Oxalobacteraceae:Pseudoduganella/1-217 lutea: -0.273212
1853276:Neisseriaceae:Neisseria/1-214 weixii: -0.283843
28066:Comamonadaceae:Rhodoferax/1-221 fermentans: 0.183908
915:Nitrosomonadaceae:Nitrosomonas/1-216 europaea: -0.238662
2907158:Halomonadaceae:Halomonas/1-219 alkalisoli: 0.0669699
1949083:Halomonadaceae:Salinicola/1-221 endophyticus: 0.0616546
437898:Sutterellaceae:Sutterella/1-216 parvirubra: -0.315735
28068:Sphaerotilaceae:Rubrivivax/1-217 gelatinosus: -0.294474
2033802:Halomonadaceae:Halomonas/1-219 endophytica: 0.0669699
1944635:Sutterellaceae:Sutterella/1-216 seckii: -0.315735
2588942:Fam_of_Tepidimonas:Tepidimonas/1-221 alkaliphilus: -0.0366793
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
2944268:Burkholderiaceae:Zeimonas/1-217 sediminis: -0.289158
2588941:Fam_of_Tepidimonas:Tepidimonas/1-221 sediminis: -0.0366793
395495:Sphaerotilaceae:Leptothrix/1-217 cholodnii: -0.230689
1188319:Gallionellaceae:Ferriphaselus/1-216 amnicola: -0.291816
45677:Sphaerotilaceae:Azohydromonas/1-216 lata: -0.307762
48727:Halomonadaceae:Halomonas/1-220 pantelleriensis: 0.0430509
2588535:Methylophilaceae:Candidatus/1-216 Methylopumilus rimovensis: -0.254608
119863:Halomonadaceae:Chromohalobacter/1-221 nigrandesensis: 0.0616546
1081866:Halomonadaceae:Halomonas/1-220 socia: 0.0430509
2498847:Burkholderiaceae:Zeimonas/1-217 arvi: -0.289158
1233411:Sphaerotilaceae:Ideonella/1-216 paludis: -0.291816
52021:Halomonadaceae:Halomonas/1-221 desiderata: 0.0616546
80869:Comamonadaceae:Paracidovorax/1-219 citrulli: 0.189223
204072:Comamonadaceae:Ramlibacter/1-219 henchirensis: 0.189223
323423:Comamonadaceae:Limnohabitans/1-224 curvus: 1.26558
1547922:Sphaerotilaceae:Ideonella/1-216 sakaiensis: -0.307762
2590786:Comamonadaceae:Extensimonas/1-220 perlucida: 0.165304
2565572:Sutterellaceae:Parasutterella/1-216 muris: -0.24132
381308:Thioalkalispiraceae:Thiohalophilus/1-216 thiocyanatoxydans: -0.315735
77098:Halomonadaceae:Halomonas/1-220 pacifica: 0.0430509
442341:Halomonadaceae:Halomonas/1-221 xianhensis: 0.0616546
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
59405:Zoogloeaceae:Thauera/1-216 aromatica: -0.307762
2733486:Halomonadaceae:Halomonas/1-221 ethanolica: 0.0616546
540061:Comamonadaceae:Limnohabitans/1-219 parvus: 0.189223
213554:Halomonadaceae:Halomonas/1-219 campaniensis: 0.0669699
2032625:Halomonadaceae:Halomonas/1-219 salipaludis: 0.0669699
28068:Sphaerotilaceae:Rubrivivax/1-217 gelatinosus: -0.294474
2707330:Alcaligenaceae:Sheuella/1-216 amnicola: -0.315735
365339:Chromatiaceae:Marichromatium/1-217 bheemlicum: -0.297131
77007:Chromatiaceae:Thiorhodovibrio/1-216 winogradskyi: -0.262581
463301:Halomonadaceae:Halomonas/1-221 korlensis: 0.0616546
1121960:Halomonadaceae:Halomonas/1-221 zhanjiangensis: 0.0616546
365339:Chromatiaceae:Marichromatium/1-217 bheemlicum: -0.297131
96773:Zoogloeaceae:Thauera/1-216 chlorobenzoica: -0.307762
1883414:Halomonadaceae:Pistricoccus/1-221 aurantiacus: 0.0616546
416874:Halomonadaceae:Halomonas/1-221 subterranea: 0.0616546
2717286:Halomonadaceae:Halomonas/1-221 bachuensis: 0.0616546
1436290:Comamonadaceae:Candidatus/1-220 Symbiobacter mobilis: 0.00584346
1842727:Comamonadaceae:Rhodoferax/1-219 koreense: 0.189223
2606936:Halomonadaceae:Halomonas/1-221 pellis: 0.0616546
2820326:Hydrogenophilaceae:Hydrogenophilus/1-216 thiooxidans: -0.0154179
252:Halomonadaceae:Halomonas/1-221 halmophila: 0.0616546
147248:Halomonadaceae:Halomonas/1-220 alimentaria: 0.0430509
37487:Chromatiaceae:Marichromatium/1-217 purpuratum: -0.297131
80879:Comamonadaceae:Curvibacter/1-220 delicatus: 0.165304
1031594:Comamonadaceae:Extensimonas/1-220 vulgaris: 0.165304
574349:Halomonadaceae:Aidingimonas/1-219 halophila: 0.0669699
17:Methylophilaceae:Methylophilus/1-217 methylotrophus: -0.236005
2576305:Comamonadaceae:Rhodoferax/1-221 bucti: 0.253007
2185141:Halomonadaceae:Halomonas/1-221 lactosivorans: 0.0616546
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
153491:Neisseriaceae:Alysiella/1-213 crassa: -0.190824
223900:Halomonadaceae:Chromohalobacter/1-221 japonicus: 0.0616546
44576:Nitrosomonadaceae:Nitrosomonas/1-216 halophila: -0.315735
1631957:Alcaligenaceae:Pelistega/1-215 suis: -0.12704
492660:Methylophilaceae:Methylophilus/1-217 rhizosphaerae: -0.236005
2607506:Halomonadaceae:Halomonas/1-221 lysinitropha: 0.0616546
1449798:Halomonadaceae:Halomonas/1-221 salicampi: 0.0616546
616675:Halomonadaceae:Halomonas/1-221 fontilapidosi: 0.0616546
1367852:Erwiniaceae:Izhakiella/1-215 capsodis: -0.27587
650850:Halomonadaceae:Halomonas/1-221 daqiaonensis: 0.0616546
64976:Oceanospirillaceae:Oceanospirillum/1-220 beijerinckii: 0.0430509
1796652:Sutterellaceae:Turicimonas/1-216 muris: -0.24132
1611323:Ectothiorhodospiraceae:Halofilum/1-217 ochraceum: 0.00318579
2810616:Halomonadaceae:Halomonas/1-221 jincaotanensis: 0.0616546
141389:Halomonadaceae:Chromohalobacter/1-221 canadensis: 0.0616546
297:Hydrogenophilaceae:Hydrogenophilus/1-216 thermoluteolus: -0.0154179
651086:Halieaceae:Parahaliea/1-216 mediterranea: -0.315735
2738883:Fam_of_Candidatus/1-217 Reidiella:Candidatus Reidiella endopervernicosa: -0.243978
419597:Halomonadaceae:Halomonas/1-221 shengliensis: 0.0616546
1949085:Halomonadaceae:Salinicola/1-221 lusitanus: 0.0616546
2608683:Paenibacillaceae:Paenibacillus/1-216 tepidiphilus: -0.315735
86179:Halomonadaceae:Chromohalobacter/1-221 beijerinckii: 0.0616546
2588534:Methylophilaceae:Methylophilus/1-217 medardicus: -0.236005
86179:Halomonadaceae:Chromohalobacter/1-221 beijerinckii: 0.0616546
438744:Halomonadaceae:Halomonas/1-221 caseinilytica: 0.0616546
447425:Halomonadaceae:Halomonas/1-221 nitroreducens: 0.0616546
47960:Thioalkalibacteraceae:Guyparkeria/1-217 halophila: -0.243978
164400:Zoogloeaceae:Thauera/1-216 phenylacetica: -0.307762
2259133:Sutterellaceae:Mesosutterella/1-216 multiformis: -0.294474
64971:Oceanospirillaceae:Pseudospirillum/1-220 japonicum: 0.0430509
1684789:Halomonadaceae:Halomonas/1-219 urumqiensis: 0.00318579
229007:Halomonadaceae:Halomonas/1-221 ventosae: 0.0616546
1781211:Sulfuricellaceae:Sulfuriferula/1-216 thiophila: -0.291816
1848458:Halomonadaceae:Halomonas/1-221 saliphila: 0.0616546
31910:Halomonadaceae:Halovibrio/1-220 variabilis: 0.0430509
615:Yersiniaceae:Serratia/1-215 marcescens: -0.27587
2771427:Comamonadaceae:Limnohabitans/1-221 radicicola: 0.183908
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
284577:Halomonadaceae:Halomonas/1-221 taeanensis: 0.0616546
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
2508711:Halomonadaceae:Halomonas/1-221 niordiana: 0.0616546
44933:Halomonadaceae:Halomonas/1-221 cupida: 0.0616546
480814:Halomonadaceae:Halomonas/1-221 ilicicola: 0.0616546
1506471:Sutterellaceae:Dakarella/1-216 massiliensis: -0.294474
1781167:Comamonadaceae:Ramlibacter/1-219 rhizophilus: 0.189223
179636:Comamonadaceae:Alicycliphilus/1-219 denitrificans: 0.189223
1165852:Comamonadaceae:Melaminivora/1-220 alkalimesophila: 0.253007
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
2746:Halomonadaceae:Halomonas/1-221 elongata: 0.0616546
28252:Halomonadaceae:Halomonas/1-220 halodenitrificans: 0.0430509
1949082:Halomonadaceae:Salinicola/1-221 aestuarinus: 0.0616546
1267424:Halomonadaceae:Salinicola/1-221 peritrichatus: 0.0616546
1852021:Halieaceae:Parahaliea/1-216 aestuarii: -0.315735
1541440:Halomonadaceae:Salinicola/1-221 acroporae: 0.0616546
2782176:Alcaligenaceae:Orrella/1-215 daihaiensis: -0.267897
615:Yersiniaceae:Serratia/1-215 marcescens: -0.27587
245294:Halomonadaceae:Chromohalobacter/1-221 sarecensis: 0.0616546
966:Oceanospirillaceae:Oceanospirillum/1-220 linum: 0.0430509
1178482:Halomonadaceae:Halomonas/1-221 huangheensis: 0.0616546
2691040:Halomonadaceae:Halomonas/1-220 icarae: 0.0430509
615:Yersiniaceae:Serratia/1-215 marcescens: -0.27587
615:Yersiniaceae:Serratia/1-215 marcescens: -0.27587
364317:Comamonadaceae:Verminephrobacter/1-221 eiseniae: 0.191881
2498858:Halomonadaceae:Halomonas/1-221 populi: 0.0616546
2675298:Sulfuricellaceae:Sulfuriferula/1-216 nivalis: -0.291816
176290:Halomonadaceae:Halomonas/1-221 halocynthiae: 0.0616546
453162:Gallionellaceae:Candidatus/1-217 Nitrotoga arctica: -0.236005
1743165:Burkholderiaceae:Polynucleobacter/1-216 arcticus: -0.150959
42566:Halomonadaceae:Halomonas/1-221 eurihalina: 0.0616546
2606937:Halomonadaceae:Salinicola/1-221 corii: 0.0616546
2562282:Halomonadaceae:Halomonas/1-220 binhaiensis: 0.0430509
2852117:Halomonadaceae:Halomonas/1-220 profundi: 0.0430509
2746:Halomonadaceae:Halomonas/1-220 elongata: 0.0430509
2604086:Halomonadaceae:Aidingimonas/1-219 lacisalsi: 0.0669699
290309:Comamonadaceae:Comamonas/1-219 granuli: 0.189223
1176243:Halomonadaceae:Halomonas/1-221 songnenensis: 0.0616546
2729618:Halomonadaceae:Halomonas/1-220 sedimenti: 0.0430509
2109915:Comamonadaceae:Simplicispira/1-219 suum: 0.189223
184065:Halomonadaceae:Salinicola/1-221 halophilus: 0.0616546
2746:Halomonadaceae:Halomonas/1-220 elongata: 0.0430509
1166948:Halomonadaceae:Halomonas/1-221 xinjiangensis: 0.0616546
1267217:Comamonadaceae:Melaminivora/1-219 jejuensis: 0.189223
400946:Ignatzschineriaceae:Wohlfahrtiimonas/1-217 chitiniclastica: -0.243978
2728837:Comamonadaceae:Ramlibacter/1-220 agri: 0.165304
2042704:Halomonadaceae:Halomonas/1-220 nigrificans: 0.0430509
324606:Alcaligenaceae:Zwartia/1-215 hollandica: -0.12704
377629:Cellvibrionaceae:Teredinibacter/1-220 turnerae: -0.150959
929813:Yersiniaceae:Gibbsiella/1-215 quercinecans: -0.222716
2530451:Comamonadaceae:Ramlibacter/1-219 humi: 0.189223
119000:Halomonadaceae:Halomonas/1-221 muralis: 0.0616546
1434821:Oceanospirillaceae:Oceanospirillum/1-220 sanctuarii: 0.0430509
2163011:Alcaligenaceae:Orrella/1-215 marina: -0.291816
447424:Halomonadaceae:Halomonas/1-221 cerina: 0.0616546
2881052:Piscirickettsiaceae:Methylophaga/1-217 pinxianii: -0.243978
1500538:Cellvibrionaceae:Teredinibacter/1-219 waterburyi: -0.169563
257772:Halomonadaceae:Halomonas/1-221 organivorans: 0.0616546
1808881:Halomonadaceae:Salinicola/1-221 halophyticus: 0.0616546
416873:Halomonadaceae:Halomonas/1-220 arcis: 0.0430509
1527607:Comamonadaceae:Oryzisolibacter/1-219 propanilivorax: 0.189223
370769:Halomonadaceae:Halomonas/1-220 denitrificans: 0.0430509
1443141:Halomonadaceae:Salinicola/1-221 rhizosphaerae: 0.0616546
1157986:Ignatzschineriaceae:Wohlfahrtiimonas/1-217 larvae: -0.243978
475662:Halomonadaceae:Halomonas/1-221 beimenensis: 0.0616546
2448162:Halieaceae:Haliea/1-216 alexandrii: -0.315735
115553:Halomonadaceae:Halomonas/1-220 sulfidaeris: 0.0430509
61598:Chromatiaceae:Lamprocystis/1-216 purpurea: -0.315735
42055:Halomonadaceae:Chromohalobacter/1-221 marismortui: 0.0616546
917:Nitrosomonadaceae:Nitrosomonas/1-218 marina: -0.142986
502832:Halomonadaceae:Halomonas/1-220 johnsoniae: 0.0430509
287487:Halieaceae:Haliea/1-216 salexigens: -0.315735
2746:Halomonadaceae:Halomonas/1-220 elongata: 0.0430509
158080:Halomonadaceae:Chromohalobacter/1-221 salexigens: 0.0616546
2816950:Comamonadaceae:Ottowia/1-220 testudinis: 0.165304
