File name: output_cleaned_v3.fa
2675747:Burkholderiaceae:Paraburkholderia/1-217 elongata: -0.786145
363848:Rhodanobacteraceae:Dyella/1-216 ginsengisoli: -0.876898
2100822:Halomonadaceae:Kushneria/1-221 phyllosphaerae: -0.684839
1755099:Enterobacteriaceae:Pseudenterobacter/1-215 timonensis: -0.88323
2025720:Xanthomonadaceae:Lysobacter/1-209 spongiae: -0.562428
1513468:Yersiniaceae:Rouxiella/1-215 chamberiensis: -0.663734
254356:Paracoccaceae:Roseibaca/1-211 ekhonensis: 0.0496273
2552946:Enterobacteriaceae:Cedecea/1-214 colo: -0.695392
2852117:Halomonadaceae:Halomonas/1-221 profundi: -0.684839
1229:Chromatiaceae:Nitrosococcus/1-216 oceani: -0.876898
481446:Roseobacteraceae:Phaeobacter/1-214 italicus: 0.359876
1777136:Burkholderiaceae:Caballeronia/1-217 catudaia: -0.786145
82987:Erwiniaceae:Tatumella/1-216 ptyseos: -0.678508
491948:Oceanospirillaceae:Marinomonas/1-215 rhizomae: -0.824135
206506:Alcaligenaceae:Kerstersia/1-216 gyiorum: -0.813582
2508297:Burkholderiaceae:Pandoraea/1-217 communis: -0.731271
1040979:Burkholderiaceae:Cupriavidus/1-216 neocaledonicus: -0.813582
1777133:Burkholderiaceae:Caballeronia/1-217 concitans: -0.786145
86173:Microbulbiferaceae:Microbulbifer/1-218 elongatus: -0.665844
573:Enterobacteriaceae:Klebsiella/1-214 pneumoniae: -0.695392
491950:Oceanospirillaceae:Marinomonas/1-215 foliarum: -0.824135
164759:Comamonadaceae:Diaphorobacter/1-220 nitroreducens: -0.581423
1940612:Alcaligenaceae:Pigmentiphaga/1-215 aceris: -0.798808
455:Legionellaceae:Legionella/1-213 jamestowniensis: -0.524439
2778876:Methylophilaceae:Methyloradius/1-217 palustris: -0.786145
1247963:Parvularculaceae:Parvularcula/1-211 oceani: 0.25646
931:Thiobacillaceae:Thiobacillus/1-216 thioparus: -0.822024
2963939:Methylococcaceae:Methylomonas/1-215 rapida: -0.794587
420952:Burkholderiaceae:Paraburkholderia/1-217 bryophila: -0.786145
2081032:Halomonadaceae:Phytohalomonas/1-221 tamaricis: -0.684839
81033:Hyphomonadaceae:Hyphomonas/1-209 oceanitis: 0.18048
550:Enterobacteriaceae:Enterobacter/1-214 cloacae: -0.695392
311231:Burkholderiaceae:Paraburkholderia/1-217 ginsengisoli: -0.786145
80869:Comamonadaceae:Paracidovorax/1-219 citrulli: -0.621523
2508287:Burkholderiaceae:Pandoraea/1-217 bronchicola: -0.731271
2570354:Maricaulaceae:Maricaulis/1-204 alexandrii: 1.12811
2026239:Alcaligenaceae:Pusillimonas/1-215 maritima: -0.798808
2268576:Erythrobacteraceae:Pelagerythrobacter/1-215 rhizovicinus: -0.169868
323423:Comamonadaceae:Limnohabitans/1-225 curvus: -0.494891
2267262:Fam_of_Tepidimonas:Tepidimonas/1-205 charontis: 0.311334
2294117:Comamonadaceae:Hydrogenophaga/1-219 borbori: -0.651071
252970:Burkholderiaceae:Paraburkholderia/1-217 phenoliruptrix: -0.786145
569601:Oceanospirillaceae:Marinomonas/1-215 arenicola: -0.824135
885040:Enterobacteriaceae:Enterobacter/1-214 soli: -0.695392
550:Enterobacteriaceae:Enterobacter/1-214 cloacae: -0.695392
2777537:Burkholderiaceae:Paraburkholderia/1-217 saeva: -0.786145
2726122:Oceanospirillaceae:Marinomonas/1-215 profundi: -0.824135
449:Legionellaceae:Legionella/1-213 hackeliae: -0.524439
2891210:Thiotrichaceae:Thiothrix/1-218 litoralis: -0.792477
2822138:Pseudomonadaceae:Pseudomonas/1-220 boanensis: -0.68695
69222:Erwiniaceae:Erwinia/1-215 mallotivora: -0.663734
2899785:Enterobacteriaceae:Huaxiibacter/1-214 chinensis: -0.695392
551989:Enterobacteriaceae:Kosakonia/1-214 arachidis: -0.695392
980561:Methylococcaceae:Methylomonas/1-206 lenta: -0.518107
1815556:Paracoccaceae:Paracoccus/1-213 fontiphilus: -0.0896681
84531:Xanthomonadaceae:Lysobacter/1-211 antibioticus: -0.638408
1443434:Caulobacteraceae:Brevundimonas/1-211 denitrificans: 0.108722
649841:Sulfuricellaceae:Sulfuricella/1-216 denitrificans: -0.589865
418854:Hyphomicrobiaceae:Filomicrobium/1-218 insigne: 1.3265
2080658:Fam_Oceanospirillales/1-217 incertae sedis:Pelagibaculum spongiae: -0.790366
1510458:Roseobacteraceae:Aliiruegeria/1-215 sabulilitoris: -0.161426
381308:Thioalkalispiraceae:Thiohalophilus/1-217 thiocyanatoxydans: -0.819914
2292265:Burkholderiaceae:Trinickia/1-217 diaoshuihuensis: -0.786145
2489173:Erythrobacteraceae:Alteraurantiacibacter/1-215 aquimixticola: 0.00319546
2775866:Rhodanobacteraceae:Dyella/1-216 acidiphila: -0.876898
169430:Burkholderiaceae:Paraburkholderia/1-217 hospita: -0.786145
1891094:Burkholderiaceae:Pandoraea/1-217 fibrosis: -0.731271
1245436:Burkholderiaceae:Paraburkholderia/1-217 kirstenboschensis: -0.786145
364200:Paracoccaceae:Cognatiyoonia/1-215 koreensis: -0.022131
203471:Hydrogenophilaceae:Tepidiphilus/1-211 margaritifer: -0.562428
1770545:Rhodanobacteraceae:Dyella/1-216 amyloliquefaciens: -0.876898
2698682:Xanthomonadaceae:Lysobacter/1-211 oculi: -0.638408
176598:Xanthomonadaceae:Pseudoxanthomonas/1-211 taiwanensis: -0.638408
75105:Burkholderiaceae:Paraburkholderia/1-217 caribensis: -0.786145
489703:Sinobacteraceae:Solimonas/1-216 aquatica: -0.876898
37448:Comamonadaceae:Polaromonas/1-216 vacuolata: -0.636297
311230:Burkholderiaceae:Paraburkholderia/1-217 terrae: -0.786145
582702:Rhodanobacteraceae:Rhodanobacter/1-216 glycinis: -0.876898
1176536:Sphingomonadaceae:Novosphingobium/1-215 ginsenosidimutans: -0.00946775
421:Methylococcaceae:Methylomonas/1-208 methanica: -0.682729
2152889:Burkholderiaceae:Paraburkholderia/1-217 hayleyella: -0.786145
2419777:Burkholderiaceae:Trinickia/1-217 fusca: -0.786145
1283306:Comamonadaceae:Xenophilus/1-221 arseniciresistens: -0.566649
93218:Burkholderiaceae:Pandoraea/1-217 apista: -0.731271
1743163:Burkholderiaceae:Polynucleobacter/1-217 campilacus: -0.786145
636:Hafniaceae:Edwardsiella/1-215 tarda: -0.88323
550:Enterobacteriaceae:Enterobacter/1-214 cloacae: -0.695392
683355:Alcaligenaceae:Candidimonas/1-211 humi: -0.562428
2921185:Erwiniaceae:Rosenbergiella/1-216 metrosideri: -0.691171
2579935:Enterobacteriaceae:Jejubacter/1-215 calystegiae: -0.88323
2786953:Rhodanobacteraceae:Pinirhizobacter/1-216 soli: -0.876898
1176646:Sphingomonadaceae:Sphingomonas/1-182 daechungensis: 0.465403
1245441:Burkholderiaceae:Paraburkholderia/1-217 steynii: -0.786145
36873:Burkholderiaceae:Paraburkholderia/1-217 xenovorans: -0.786145
2793075:Burkholderiaceae:Paraburkholderia/1-217 domus: -0.786145
942865:Burkholderiaceae:Cupriavidus/1-216 plantarum: -0.813582
2793077:Burkholderiaceae:Paraburkholderia/1-217 haematera: -0.786145
636:Hafniaceae:Edwardsiella/1-215 tarda: -0.88323
1853276:Neisseriaceae:Neisseria/1-215 weixii: -0.777703
2780094:Comamonadaceae:Ramlibacter/1-219 aquaticus: -0.621523
158877:Enterobacteriaceae:Yokenella/1-214 regensburgei: -0.581423
1255263:Xanthomonadaceae:Lysobacter/1-222 panacisoli: -0.636297
2213058:Oceanospirillaceae:Marinomonas/1-215 piezotolerans: -0.824135
266805:Microbulbiferaceae:Microbulbifer/1-218 variabilis: -0.665844
2182793:Ignatzschineriaceae:Ignatzschineria/1-215 cameli: -0.794587
45056:Legionellaceae:Legionella/1-219 adelaidensis: -0.701724
28252:Halomonadaceae:Halomonas/1-215 halodenitrificans: -0.473786
1730894:Oceanospirillaceae:Nitrincola/1-219 schmidtii: -0.680618
134536:Burkholderiaceae:Paraburkholderia/1-217 caledonica: -0.786145
106590:Burkholderiaceae:Cupriavidus/1-216 necator: -0.813582
2010972:Caulobacteraceae:Caulobacter/1-209 rhizosphaerae: 0.10028
230667:Chromobacteriaceae:Chitinibacter/1-217 tainanensis: -0.773482
213588:Xanthomonadaceae:Thermomonas/1-224 hydrothermalis: -0.480117
67780:Hafniaceae:Edwardsiella/1-215 ictaluri: -0.88323
2925397:Enterobacteriaceae:Dryocola/1-214 boscaweniae: -0.695392
2599607:Burkholderiaceae:Paraburkholderia/1-217 madseniana: -0.786145
2815358:Enterobacteriaceae:Leclercia/1-215 pneumoniae: -0.88323
659251:Burkholderiaceae:Cupriavidus/1-216 pampae: -0.813582
33049:Paracoccaceae:Phaeovulum/1-213 veldkampii: -0.228964
2508288:Burkholderiaceae:Pandoraea/1-216 iniqua: -0.636297
616992:Sinobacteraceae:Polycyclovorans/1-216 algicola: -0.876898
178399:Oceanospirillaceae:Marinomonas/1-215 primoryensis: -0.824135
53463:Paracoccaceae:Paracoccus/1-201 solventivorans: 0.716557
1458426:Comamonadaceae:Serpentinimonas/1-219 maccroryi: -0.621523
758793:Burkholderiaceae:Caballeronia/1-217 insecticola: -0.786145
2780091:Rhodanobacteraceae:Luteibacter/1-216 flocculans: -0.876898
994692:Fam_of_Candidatus/1-215 Kinetoplastibacterium:Candidatus Kinetoplastibacterium desouzaii: -0.600418
1914409:Roseobacteraceae:Salibaculum/1-214 griseiflavum: -0.00735722
1335048:Paracoccaceae:Frigidibacter/1-214 mobilis: -0.243737
93219:Burkholderiaceae:Pandoraea/1-216 norimbergensis: -0.636297
634500:Erwiniaceae:Erwinia/1-215 billingiae: -0.663734
75684:Balneatrichaceae:Balneatrix/1-220 alpica: -0.653181
2697032:Fam_of_Xylophilus:Xylophilus/1-221 rhododendri: -0.591976
744406:Sphaerotilaceae:Sphaerotilus/1-215 hippei: -0.798808
141389:Halomonadaceae:Chromohalobacter/1-219 canadensis: -0.697503
522889:Sphaerotilaceae:Sphaerotilus/1-215 montanus: -0.798808
169427:Burkholderiaceae:Paraburkholderia/1-217 terricola: -0.786145
86180:Comamonadaceae:Malikia/1-219 spinosa: -0.566649
433924:Comamonadaceae:Pseudacidovorax/1-220 intermedius: -0.551876
1761016:Burkholderiaceae:Paraburkholderia/1-217 caffeinilytica: -0.786145
754476:Piscirickettsiaceae:Methylophaga/1-216 nitratireducenticrescens: -0.876898
453783:Xanthomonadaceae:Lysobacter/1-211 soli: -0.638408
871203:Burkholderiaceae:Caballeronia/1-217 zhejiangensis: -0.786145
158822:Enterobacteriaceae:Cedecea/1-214 neteri: -0.695392
1940240:Ignatzschineriaceae:Wohlfahrtiimonas/1-216 populi: -0.838908
56780:Syntrophaceae:Syntrophus/1-215 aciditrophicus: -0.634186
1529639:Enterobacteriaceae:Mangrovibacter/1-211 yixingensis: -0.499112
2032626:Halomonadaceae:Halovibrio/1-218 salipaludis: -0.76715
2681310:Methylococcaceae:Methylococcus/1-216 geothermalis: -0.838908
1825787:Pseudomonadaceae:Pseudomonas/1-213 asuensis: -0.448459
407164:Microbulbiferaceae:Microbulbifer/1-218 pacificus: -0.665844
187400:Paracoccaceae:Paracoccus/1-210 zeaxanthinifaciens: 0.106612
1792834:Alcanivoracaceae:Marinicella/1-216 sediminis: -0.729161
1777141:Burkholderiaceae:Caballeronia/1-217 pedi: -0.786145
1777135:Burkholderiaceae:Caballeronia/1-217 arvi: -0.786145
1324617:Burkholderiaceae:Paraburkholderia/1-217 aspalathi: -0.786145
1777138:Burkholderiaceae:Caballeronia/1-217 fortuita: -0.786145
553088:Chromobacteriaceae:Chitiniphilus/1-217 shinanonensis: -0.849461
1643323:Xanthomonadaceae:Lysobacter/1-210 lacus: -0.644739
133539:Chromatiaceae:Nitrosococcus/1-217 halophilus: -0.849461
380675:Burkholderiaceae:Trinickia/1-217 soli: -0.786145
170623:Pseudomonadaceae:Azotobacter/1-220 beijerinckii: -0.68695
435897:Xanthomonadaceae:Lysobacter/1-211 capsici: -0.638408
1005667:Enterobacteriaceae:Kosakonia/1-214 oryziphila: -0.695392
42354:Nitrosomonadaceae:Nitrosomonas/1-219 oligotropha: -0.781924
948107:Burkholderiaceae:Paraburkholderia/1-217 sprentiae: -0.786145
1814290:Chromatiaceae:Nitrosococcus/1-217 wardiae: -0.849461
1958944:Paracoccaceae:Puniceibacterium/1-210 confluentis: 0.0770642
311230:Burkholderiaceae:Paraburkholderia/1-217 terrae: -0.786145
497725:Enterobacteriaceae:Kosakonia/1-214 oryzae: -0.695392
458836:Burkholderiaceae:Paraburkholderia/1-217 sediminicola: -0.786145
80878:Comamonadaceae:Acidovorax/1-219 temperans: -0.621523
158823:Enterobacteriaceae:Cedecea/1-214 lapagei: -0.695392
1544861:Burkholderiaceae:Caballeronia/1-217 novacaledonica: -0.786145
1777140:Burkholderiaceae:Caballeronia/1-217 hypogeia: -0.786145
60454:Erythrobacteraceae:Erythrobacter/1-220 tepidarius: 0.203696
1940533:Paracoccaceae:Rhodosalinus/1-209 sediminis: -0.00524668
208223:Enterobacteriaceae:Kosakonia/1-214 cowanii: -0.695392
144023:Maricaulaceae:Maricaulis/1-204 parjimensis: 1.12811
44576:Nitrosomonadaceae:Nitrosomonas/1-217 halophila: -0.803029
240237:Maricaulaceae:Woodsholea/1-210 maritima: 0.976153
2737662:Paracoccaceae:Pseudogemmobacter/1-210 hezensis: 0.0770642
2508299:Burkholderiaceae:Pandoraea/1-216 pneumonica: -0.636297
1353886:Burkholderiaceae:Caballeronia/1-217 cordobensis: -0.786145
219649:Burkholderiaceae:Paraburkholderia/1-217 unamae: -0.786145
405:Methylophilaceae:Methylobacillus/1-217 flagellatus: -0.786145
69670:Caulobacteraceae:Brevundimonas/1-211 halotolerans: -0.190974
1537710:Burkholderiaceae:Pandoraea/1-216 terrae: -0.636297
2823372:Oceanospirillaceae:Marinomonas/1-215 vulgaris: -0.824135
2805490:Steroidobacteraceae:Steroidobacter/1-216 gossypii: -0.876898
1462993:Burkholderiaceae:Paraburkholderia/1-217 ginsengiterrae: -0.786145
1796606:Burkholderiaceae:Cupriavidus/1-216 nantongensis: -0.813582
2508289:Burkholderiaceae:Pandoraea/1-217 commovens: -0.731271
357240:Enterobacteriaceae:Franconibacter/1-214 helveticus: -0.695392
312026:Burkholderiaceae:Paraburkholderia/1-217 mimosarum: -0.786145
158877:Enterobacteriaceae:Yokenella/1-214 regensburgei: -0.695392
354:Pseudomonadaceae:Azotobacter/1-214 vinelandii: -0.475896
2026199:Burkholderiaceae:Paraburkholderia/1-217 aromaticivorans: -0.786145
2604047:Burkholderiaceae:Paraburkholderia/1-217 dioscoreae: -0.786145
2735555:Comamonadaceae:Caenimonas/1-219 soli: -0.621523
2528202:Thiobacillaceae:Parasulfuritortus/1-217 cantonensis: -0.60886
573:Enterobacteriaceae:Klebsiella/1-214 pneumoniae: -0.695392
1743166:Burkholderiaceae:Polynucleobacter/1-217 hirudinilacicola: -0.786145
2067065:Neisseriaceae:Aquella/1-211 oligotrophica: -0.638408
2161824:Erythrobacteraceae:Alteripontixanthobacter/1-215 maritimus: -0.148763
77097:Halomonadaceae:Halomonas/1-220 aquamarina: -0.712276
2004485:Comamonadaceae:Acidovorax/1-219 kalamii: -0.621523
1273429:Xanthomonadaceae:Vulcaniibacterium/1-211 tengchongense: -0.638408
2715678:Sulfuricellaceae:Sulfurimicrobium/1-217 lacus: -0.786145
108010:Ectothiorhodospiraceae:Thioalkalivibrio/1-217 paradoxus: -0.819914
80868:Comamonadaceae:Paracidovorax/1-219 cattleyae: -0.621523
1206336:Paracoccaceae:Puniceibacterium/1-210 antarcticum: 0.0770642
160660:Ectothiorhodospiraceae:Acidihalobacter/1-216 prosperus: -0.876898
441209:Paracoccaceae:Rhodobaca/1-211 barguzinensis: 0.0496273
2045209:Alcaligenaceae:Pollutimonas/1-215 nitritireducens: -0.786145
1172368:Halomonadaceae:Halomonas/1-220 malpeensis: -0.712276
35799:Nitrosomonadaceae:Nitrosospira/1-217 briensis: -0.786145
525917:Thiotrichaceae:Thiothrix/1-218 lacustris: -0.792477
376427:Halomonadaceae:Halomonas/1-220 gudaonensis: -0.712276
2571747:Burkholderiaceae:Paraburkholderia/1-217 acidiphila: -0.786145
293:Caulobacteraceae:Brevundimonas/1-211 diminuta: 0.108722
2576305:Comamonadaceae:Rhodoferax/1-219 bucti: -0.651071
1920169:Rhodanobacteraceae:Dyella/1-211 dinghuensis: -0.638408
1122164:Legionellaceae:Legionella/1-213 lansingensis: -0.49067
2487129:Paracoccaceae:Frigidibacter/1-213 oleivorans: -0.228964
2508300:Burkholderiaceae:Pandoraea/1-217 morbifera: -0.731271
1550736:Comamonadaceae:Corticibacter/1-219 populi: -0.621523
643674:Alcaligenaceae:Paenalcaligenes/1-216 hominis: -0.589865
1691903:Enterobacteriaceae:Mangrovibacter/1-211 phragmitis: -0.499112
2291023:Burkholderiaceae:Trinickia/1-217 dinghuensis: -0.786145
2035528:Erythrobacteraceae:Tsuneonella/1-215 deserti: -0.169868
473531:Chromatiaceae:Nitrosococcus/1-216 watsonii: -0.526549
453:Legionellaceae:Legionella/1-219 feeleii: -0.701724
574349:Halomonadaceae:Aidingimonas/1-215 halophila: -0.473786
1458425:Comamonadaceae:Serpentinimonas/1-219 raichei: -0.621523
2202418:Oceanospirillaceae:Marinomonas/1-215 shanghaiensis: -0.824135
451513:Enterobacteriaceae:Mangrovibacter/1-211 plantisponsor: -0.499112
1515439:Burkholderiaceae:Paraburkholderia/1-217 susongensis: -0.786145
862720:Comamonadaceae:Paracidovorax/1-219 oryzae: -0.621523
106147:Alcaligenaceae:Pelistega/1-198 europaea: 0.338771
666964:Zoogloeaceae:Azoarcus/1-217 taiwanensis: -0.773482
1971611:Methylophilaceae:Methylobacillus/1-217 caricis: -0.786145
158822:Enterobacteriaceae:Cedecea/1-214 neteri: -0.695392
2547399:Burkholderiaceae:Paraburkholderia/1-217 pallida: -0.786145
1777137:Burkholderiaceae:Caballeronia/1-217 temeraria: -0.786145
2006130:Paracoccaceae:Paracoccus/1-213 litorisediminis: -0.228964
2824119:Sphaerotilaceae:Ideonella/1-217 aquatica: -0.786145
568102:Hyphomonadaceae:Henriciella/1-209 litoralis: 1.17243
621374:Burkholderiaceae:Pararobbsia/1-217 alpina: -0.786145
1049:Chromatiaceae:Allochromatium/1-216 vinosum: -0.838908
576611:Burkholderiaceae:Polynucleobacter/1-216 asymbioticus: -0.712276
1544867:Burkholderiaceae:Paraburkholderia/1-217 ultramafica: -0.786145
61646:Enterobacteriaceae:Lelliottia/1-214 amnigena: -0.695392
1133347:Paracoccaceae:Paracoccus/1-213 rhizosphaerae: -0.0896681
2759900:Xanthomonadaceae:Lysobacter/1-209 penaei: -0.562428
2689987:Sinobacteraceae:Stagnimonas/1-217 aquatica: -0.794587
747304:Comamonadaceae:Pseudorhodoferax/1-220 aquiterrae: -0.581423
252:Halomonadaceae:Halomonas/1-220 halmophila: -0.712276
53399:Hyphomicrobiaceae:Hyphomicrobium/1-222 denitrificans: 1.25052
618:Yersiniaceae:Serratia/1-214 odorifera: -0.56876
80867:Comamonadaceae:Paracidovorax/1-219 avenae: -0.621523
2547393:Burkholderiaceae:Paraburkholderia/1-217 flava: -0.786145
86179:Halomonadaceae:Chromohalobacter/1-219 beijerinckii: -0.697503
70586:Fam_of_Aquabacterium:Aquabacterium/1-217 commune: -0.786145
2528715:Burkholderiaceae:Paraburkholderia/1-217 silviterrae: -0.786145
2490857:Burkholderiaceae:Lautropia/1-216 dentalis: -0.76715
65657:Comamonadaceae:Hydrogenophaga/1-219 flava: -0.621523
39650:Cellvibrionaceae:Cellvibrio/1-220 mixtus: -0.653181
2491866:Paracoccaceae:Paracoccus/1-213 haematequi: -0.228964
1508389:Paracoccaceae:Cognatiyoonia/1-210 sediminum: 0.241686
867345:Ectothiorhodospiraceae:Ectothiorhodospira/1-217 magna: -0.819914
416169:Rhodanobacteraceae:Rhodanobacter/1-216 thiooxydans: -0.876898
764842:Alcaligenaceae:Derxia/1-217 lacustris: -0.786145
329406:Chromatiaceae:Thiorhodococcus/1-216 mannitoliphagus: -0.876898
683354:Alcaligenaceae:Candidimonas/1-211 nitroreducens: -0.562428
29570:Halomonadaceae:Halomonas/1-220 meridiana: -0.712276
420953:Burkholderiaceae:Paraburkholderia/1-217 megapolitana: -0.786145
494016:Microbulbiferaceae:Microbulbifer/1-218 donghaiensis: -0.699613
518897:Oceanospirillaceae:Marinobacterium/1-217 nitratireducens: -0.828356
116849:Pseudomonadaceae:Azomonas/1-218 agilis: -0.699613
502821:Halomonadaceae:Halomonas/1-221 stevensii: -0.684839
1218083:Burkholderiaceae:Paraburkholderia/1-217 oxyphila: -0.786145
127458:Chromatiaceae:Thiobaca/1-216 trueperi: -0.876898
173365:Methylococcaceae:Methylobacter/1-216 tundripaludum: -0.876898
273251:Burkholderiaceae:Paraburkholderia/1-217 sabiae: -0.786145
2743470:Comamonadaceae:Comamonas/1-220 antarctica: -0.636297
1505036:Paracoccaceae:Halovulum/1-214 dunhuangense: 0.0306324
2546446:Burkholderiaceae:Paraburkholderia/1-217 guartelaensis: -0.786145
1338687:Methylococcaceae:Methylicorpusculum/1-211 oleiharenae: -0.638408
1560201:Erwiniaceae:Erwinia/1-211 iniecta: -0.473786
74661:Halomonadaceae:Halomonas/1-220 campisalis: -0.712276
488535:Marinobacteraceae:Marinobacter/1-218 zhejiangensis: -0.665844
416944:Burkholderiaceae:Paraburkholderia/1-217 lycopersici: -0.786145
1908521:Orbaceae:Gilliamella/1-215 bombi: -0.80725
1211383:Burkholderiaceae:Paraburkholderia/1-217 dipogonis: -0.786145
443615:Xanthomonadaceae:Pseudoxanthomonas/1-211 sacheonensis: -0.638408
261302:Burkholderiaceae:Paraburkholderia/1-217 phytofirmans: -0.786145
61644:Chromatiaceae:Chromatium/1-216 okenii: -0.750266
135739:Marinobacteraceae:Marinobacter/1-218 lutaoensis: -0.665844
2508296:Burkholderiaceae:Pandoraea/1-217 nosoerga: -0.731271
63:Neisseriaceae:Vitreoscilla/1-215 filiformis: -0.798808
1481894:Thiotrichaceae:Leucothrix/1-217 arctica: -0.731271
1912599:Burkholderiaceae:Paraburkholderia/1-217 acidicola: -0.786145
75697:Alcaligenaceae:Castellaniella/1-216 defragrans: -0.589865
2032625:Halomonadaceae:Halomonas/1-215 salipaludis: -0.473786
463301:Halomonadaceae:Halomonas/1-220 korlensis: -0.712276
129817:Pseudomonadaceae:Pseudomonas/1-201 brenneri: 0.425303
343013:Comamonadaceae:Paenacidovorax/1-221 caeni: -0.60886
208223:Enterobacteriaceae:Kosakonia/1-211 cowanii: -0.499112
698828:Halomonadaceae:Kushneria/1-221 konosiri: -0.684839
502832:Halomonadaceae:Halomonas/1-221 johnsoniae: -0.684839
28258:Halomonadaceae:Cobetia/1-220 marina: -0.712276
2816048:Paracoccaceae:Paracoccus/1-213 shandongensis: -0.0896681
1795310:Paracoccaceae:Paracoccus/1-213 acridae: -0.228964
108003:Ectothiorhodospiraceae:Thioalkalivibrio/1-217 denitrificans: -0.819914
1031594:Comamonadaceae:Extensimonas/1-221 vulgaris: -0.60886
657015:Alcaligenaceae:Pusillimonas/1-211 harenae: -0.562428
437505:Granulosicoccaceae:Granulosicoccus/1-212 antarcticus: -0.581423
267135:Erythrobacteraceae:Erythrobacter/1-220 donghaensis: -0.0706733
1949082:Halomonadaceae:Salinicola/1-218 aestuarinus: -0.543433
51670:Hyphomicrobiaceae:Hyphomicrobium/1-222 facile: 0.621583
1763535:Comamonadaceae:Hydrogenophaga/1-219 crassostreae: -0.651071
86187:Erwiniaceae:Phaseolibacter/1-215 flectens: -0.663734
287:Pseudomonadaceae:Pseudomonas/1-220 aeruginosa: -0.68695
386056:Burkholderiaceae:Paraburkholderia/1-217 ferrariae: -0.786145
2842353:Pseudomonadaceae:Pseudomonas/1-211 ekonensis: -0.288059
686800:Xanthomonadaceae:Lysobacter/1-211 ruishenii: -0.638408
265719:Rhodanobacteraceae:Aquimonas/1-216 voraii: -0.876898
522319:Rhodanobacteraceae:Dyella/1-216 soli: -0.876898
547602:Paracoccaceae:Paracoccus/1-213 beibuensis: -0.0896681
428993:Xanthomonadaceae:Pseudoxanthomonas/1-211 indica: -0.638408
295089:Erythrobacteraceae:Pontixanthobacter/1-215 luteolus: -0.169868
1056807:Neisseriaceae:Morococcus/1-206 cerebrosus: -0.0495679
2739063:Piscirickettsiaceae:Thiomicrorhabdus/1-210 xiamenensis: -0.404138
634127:Burkholderiaceae:Paraburkholderia/1-217 heleia: -0.786145
592050:Comamonadaceae:Acidovorax/1-219 soli: -0.621523
1445505:Saccharospirillaceae:Gynuella/1-214 sunshinyii: -0.442128
35811:Erythrobacteraceae:Erythrobacter/1-220 ramosus: 0.203696
61597:Chromatiaceae:Thiocystis/1-216 minor: -0.876898
1927959:Rhodanobacteraceae:Dyella/1-211 choica: -0.638408
119863:Halomonadaceae:Chromohalobacter/1-219 nigrandesensis: -0.697503
2746:Halomonadaceae:Halomonas/1-221 elongata: -0.684839
1423893:Burkholderiaceae:Robbsia/1-217 andropogonis: -0.60886
321895:Burkholderiaceae:Paraburkholderia/1-217 silvatlantica: -0.786145
219571:Rhodanobacteraceae:Rhodanobacter/1-216 fulvus: -0.876898
65655:Comamonadaceae:Hydrogenophaga/1-219 palleronii: -0.621523
546:Enterobacteriaceae:Citrobacter/1-214 freundii: -0.695392
755170:Methylophilaceae:Methylobacillus/1-218 arboreus: -0.779813
657387:Halomonadaceae:Kushneria/1-219 phosphatilytica: -0.642629
569601:Oceanospirillaceae:Marinomonas/1-215 arenicola: -0.824135
1055104:Halomonadaceae:Cobetia/1-220 amphilecti: -0.712276
453162:Gallionellaceae:Candidatus/1-216 Nitrotoga arctica: -0.876898
31910:Halomonadaceae:Halovibrio/1-221 variabilis: -0.684839
435289:Xanthomonadaceae:Lysobacter/1-211 spongiicola: -0.638408
1053647:Oceanospirillaceae:Marinomonas/1-215 hwangdonensis: -0.824135
1586242:Xanthomonadaceae:Luteimonas/1-211 arsenica: -0.638408
456:Legionellaceae:Legionella/1-213 jordanis: -0.49067
1720302:Xanthomonadaceae:Xanthomonas/1-211 massiliensis: -0.638408
1336806:Saccharospirillaceae:Reinekea/1-221 forsetii: -0.591976
92647:Burkholderiaceae:Paraburkholderia/1-217 tropica: -0.786145
1938816:Burkholderiaceae:Polynucleobacter/1-217 brandtiae: -0.786145
2980099:Alcaligenaceae:Paenalcaligenes/1-216 faecalis: -0.589865
2480588:Paracoccaceae:Histidinibacterium/1-213 lentulum: -0.228964
2773454:Oceanospirillaceae:Marinomonas/1-216 algicola: -0.847351
2152888:Burkholderiaceae:Paraburkholderia/1-217 agricolaris: -0.786145
543877:Erythrobacteraceae:Pelagerythrobacter/1-215 marensis: 0.00319546
134537:Burkholderiaceae:Paraburkholderia/1-217 fungorum: -0.786145
573:Enterobacteriaceae:Klebsiella/1-214 pneumoniae: -0.695392
566:Enterobacteriaceae:Pseudescherichia/1-214 vulneris: -0.695392
2498109:Legionellaceae:Legionella/1-219 septentrionalis: -0.701724
2884874:Xanthomonadaceae:Thermomonas/1-223 paludicola: -0.541323
180197:Comamonadaceae:Giesbergeria/1-219 anulus: -0.621523
2604832:Pseudomonadaceae:Pseudomonas/1-220 lalkuanensis: -0.68695
279832:Cardiobacteriaceae:Suttonella/1-216 ornithocola: -0.640518
564714:Burkholderiaceae:Trinickia/1-217 dabaoshanensis: -0.786145
96228:Legionellaceae:Legionella/1-219 drozanskii: -0.701724
94132:Comamonadaceae:Ramlibacter/1-219 tataouinensis: -0.621523
1081782:Burkholderiaceae:Paraburkholderia/1-217 hiiakae: -0.786145
