,taxid,family,genus_species,helix_5_occupancy_75_max
9561,>1940529,Bacillaceae,Lentibacillus/1-167 sediminis,14.0
9562,>1374,Planococcaceae,Planococcus/1-168 kocurii,15.0
9563,>2583219,Bacillaceae,Lentibacillus/1-168 cibarius,14.0
9564,>583357,Thermoanaerobacteraceae,Thermoanaerobacter/1-165 mathranii,16.0
9565,>2841534,Tissierellaceae,Tissierella/1-167 simiarum,16.0
9567,>1548213,Bacillaceae,Alkalicoccus/1-171 urumqiensis,18.0
9568,>1465766,Paenibacillaceae,Paenibacillus/1-168 senegalensis,16.0
9569,>46354,Thermoanaerobacteraceae,Thermoanaerobacter/1-176 wiegelii,21.0
9570,>880478,Thermoanaerobacteraceae,Thermoanaerobacter/1-176 siderophilus,21.0
9571,>1071718,Bacillaceae,Bacillus/1-172 mesophilum,20.0
9573,>390842,Lactobacillaceae,Lentilactobacillus/1-168 parafarraginis,15.0
9574,>1598147,Planococcaceae,Planococcus/1-168 faecalis,15.0
9575,>54311,Spirulinaceae,Spirulina/1-170 subsalsa,14.0
9577,>1564956,Bacillaceae,Gracilibacillus/1-168 massiliensis,14.0
9578,>1639,Listeriaceae,Listeria/1-169 monocytogenes,14.0
9579,>1672701,Bacillaceae,Gracilibacillus/1-168 oryzae,14.0
9580,>2499688,Bacillaceae,Niallia/1-168 taxi,16.0
9581,>79263,Paenibacillaceae,Paenibacillus/1-187 chitinolyticus,32.0
9582,>142877,Desulfitobacteriaceae,Desulfitobacterium/1-183 metallireducens,16.0
9584,>2547395,Paenibacillaceae,Paenibacillus/1-168 piri,15.0
9585,>1607,Lactobacillaceae,Loigolactobacillus/1-170 bifermentans,15.0
9586,>217158,Clostridiaceae,Clostridium/1-178 ragsdalei,16.0
9587,>182710,Bacillaceae,Oceanobacillus/1-170 iheyensis,18.0
9588,>228899,Bacillaceae,Peribacillus/1-168 asahii,16.0
9589,>187327,Acidaminococcaceae,Acidaminococcus/1-177 intestini,16.0
9591,>553427,Heliobacteriaceae,Heliorestis/1-176 acidaminivorans,16.0
9592,>545534,Carnobacteriaceae,Carnobacterium/1-167 jeotgali,14.0
9593,>1441723,Planococcaceae,Chryseomicrobium/1-169 aureum,15.0
9594,>1655277,Paenibacillaceae,Brevibacillus/1-170 gelatini,15.0
9595,>254759,Bacillaceae,Siminovitchia/1-169 fordii,14.0
9596,>2762217,Bacillaceae,Bacillus/1-167 norwichensis,14.0
9597,>938155,Lactobacillaceae,Companilactobacillus/1-168 futsaii,15.0
9599,>1925020,Bacillaceae,Bacillus/1-171 swezeyi,18.0
9600,>371036,Bacillaceae,Gottfriedia/1-170 acidiceleris,14.0
9601,>1027249,Bacillaceae,Gracilibacillus/1-168 kekensis,14.0
9602,>2486280,Bacillaceae,Ectobacillus/1-177 antri,19.0
9604,>1505,Peptostreptococcaceae,Paeniclostridium/1-164 sordellii,14.0
9605,>263511,Aphanothecaceae,Crocosphaera/1-169 watsonii,12.0
9606,>2653354,Bacillaceae,Bacillus/1-167 aerolatus,14.0
9607,>82376,Sporomusaceae,Anaeroarcus/1-178 burkinensis,16.0
9608,>118246,Planococcaceae,Ureibacillus/1-173 terrenus,20.0
9609,>1806837,Veillonellaceae,Massilibacillus/1-176 massiliensis,14.0
9610,>1590,Lactobacillaceae,Lactiplantibacillus/1-168 plantarum,15.0
9611,>367743,Planococcaceae,Ureibacillus/1-173 thermophilus,20.0
9612,>411567,Peptoniphilaceae,Peptoniphilus/1-178 gorbachii,22.0
9613,>2670334,Bacillaceae,Lottiidibacillus/1-169 patelloidae,15.0
9614,>2306423,Lactobacillaceae,Lactiplantibacillus/1-168 garii,15.0
9615,>39777,Veillonellaceae,Veillonella/1-179 atypica,16.0
9616,>349161,Peptococcaceae,Desulforamulus/1-182 reducens,16.0
9617,>1476,Planococcaceae,Sporosarcina/1-168 psychrophila,14.0
9618,>46354,Thermoanaerobacteraceae,Thermoanaerobacter/1-178 wiegelii,16.0
9619,>2738,Enterococcaceae,Vagococcus/1-169 fluvialis,14.0
9620,>1209493,Prochlorotrichaceae,Halomicronema/1-170 hongdechloris,14.0
9621,>235932,Bacillaceae,Geobacillus/1-170 jurassicus,18.0
9622,>329936,Desulfitobacteriaceae,Desulfosporosinus/1-182 lacus,19.0
9624,>1588,Lactobacillaceae,Lentilactobacillus/1-168 hilgardii,15.0
9625,>439482,Calotrichaceae,Calothrix/1-169 rhizosoleniae,13.0
9626,>2886352,Coleofasciculaceae,Allocoleopsis/1-168 franciscana,12.0
9627,>1548597,Bacillaceae,Anaerobacillus/1-169 alkaliphilus,18.0
9628,>1712516,Paenibacillaceae,Paenibacillus/1-169 baekrokdamisoli,14.0
9630,>768704,Desulfitobacteriaceae,Desulfosporosinus/1-183 meridiei,19.0
9631,>425380,Nostocaceae,Anabaena/1-169 subtropica,13.0
9632,>2419778,Paenibacillaceae,Cohnella/1-170 endophytica,14.0
9633,>1274357,Bacillaceae,Ornithinibacillus/1-168 halotolerans,15.0
9634,>480071,Bacillaceae,Virgibacillus/1-168 siamensis,14.0
9635,>208226,Clostridiaceae,Alkaliphilus/1-176 metalliredigens,22.0
9636,>1347902,Bacillaceae,Priestia/1-182 taiwanensis,17.0
9637,>1978490,Bacillaceae,Lysinibacillus/1-173 endophyticus,20.0
9638,>645887,Eubacteriaceae,Alkalibaculum/1-152 bacchi,17.0
9639,>2315694,Paenibacillaceae,Cohnella/1-167 faecalis,14.0
9640,>1648146,Flavobacteriaceae,Flavobacterium/1-172 buctense,19.0
9641,>29396,Bacillaceae,Saccharococcus/1-168 thermophilus,15.0
9642,>74701,Peptococcaceae,Desulforamulus/1-182 putei,16.0
9643,>263511,Aphanothecaceae,Crocosphaera/1-169 watsonii,13.0
9645,>2316383,Tepidanaerobacteraceae,Biomaibacter/1-168 acetigenes,15.0
9646,>640948,Bacillaceae,Lentibacillus/1-169 persicus,15.0
9647,>308892,Bacillaceae,Mesobacillus/1-167 boroniphilus,14.0
9648,>859144,Bacillaceae,Cytobacillus/1-172 gottheilii,20.0
9649,>1816696,Bacillaceae,Gracilibacillus/1-167 timonensis,14.0
9650,>1218495,Lactobacillaceae,Apilactobacillus/1-168 apinorum,15.0
9651,>1610737,Oscillatoriaceae,Phormidium/1-170 tenue,14.0
9652,>1873425,Paenibacillaceae,Paenibacillus/1-169 tritici,14.0
9653,>35701,Heliobacteriaceae,Heliomicrobium/1-168 modesticaldum,14.0
9654,>79881,Bacillaceae,Shouchella/1-168 gibsonii,16.0
9655,>1168171,Bacillaceae,Aquibacillus/1-168 albus,14.0
9656,>569859,Desulfitobacteriaceae,Desulfosporosinus/1-183 hippei,16.0
9657,>742169,Bacillaceae,Fictibacillus/1-171 nanhaiensis,18.0
9658,>2018669,Desulfitobacteriaceae,Desulfosporosinus/1-183 fructosivorans,16.0
9659,>32046,Synechococcaceae,Synechococcus/1-171 elongatus,14.0
9660,>426128,Clostridiaceae,Natronincola/1-176 peptidivorans,22.0
9661,>930152,Bacillaceae,Litchfieldia/1-167 salsa,14.0
9662,>885475,Bacillaceae,Salipaludibacillus/1-168 neizhouensis,17.0
9663,>481719,Lactobacillaceae,Lentilactobacillus/1-168 sunkii,15.0
9664,>519472,Enterococcaceae,Vagococcus/1-170 teuberi,14.0
9665,>1543965,Bacillaceae,Psychrobacillus/1-168 soli,16.0
9666,>230470,Bacillaceae,Anoxybacillus/1-167 voinovskiensis,15.0
9667,>2840443,Nostocaceae,Amazonocrinis/1-169 nigriterrae,13.0
9668,>86666,Bacillaceae,Salimicrobium/1-172 halophilum,20.0
9669,>859144,Bacillaceae,Cytobacillus/1-168 gottheilii,16.0
9670,>1221996,Bacillaceae,Bacillus/1-170 thermotolerans,15.0
9671,>221287,Symphyonemataceae,Mastigocladopsis/1-169 repens,13.0
9673,>118246,Planococcaceae,Ureibacillus/1-173 terrenus,20.0
9674,>1002795,Selenomonadaceae,Pectinatus/1-179 sottacetonis,17.0
9675,>212350,Nostocaceae,Anabaena/1-169 lutea,13.0
9676,>1940529,Bacillaceae,Lentibacillus/1-168 sediminis,14.0
9677,>200989,Bacillaceae,Alkalicoccus/1-168 saliphilus,18.0
9678,>247480,Bacillaceae,Anoxybacillus/1-170 caldiproteolyticus,15.0
9681,>2483800,Bacillaceae,Alteribacter/1-165 keqinensis,17.0
9682,>1274374,Paenibacillaceae,Paenibacillus/1-169 antibioticophila,14.0
9683,>1517,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 thermosaccharolyticum,21.0
9684,>61016,Bacillaceae,Virgibacillus/1-168 salexigens,15.0
9685,>1411,Bacillaceae,Halalkalibacter/1-172 akibai,18.0
9686,>217031,Bacillaceae,Lederbergia/1-167 galactosidilytica,14.0
9687,>669359,Chroococcaceae,Geminocystis/1-169 herdmanii,13.0
9688,>309788,Bacillaceae,Lysinibacillus/1-173 boronitolerans,20.0
9689,>29466,Veillonellaceae,Veillonella/1-179 parvula,16.0
9690,>392416,Lactobacillaceae,Companilactobacillus/1-168 crustorum,15.0
9691,>520762,Clostridiaceae,Thermotalea/1-173 metallivorans,18.0
9693,>46256,Lactobacillaceae,Weissella/1-168 hellenica,16.0
9694,>271881,Lactobacillaceae,Lactiplantibacillus/1-168 argentoratensis,15.0
9696,>28031,Bacillaceae,Lysinibacillus/1-173 fusiformis,20.0
9697,>2833578,Bacillaceae,Neobacillus/1-167 citreus,14.0
9698,>1578198,Bacillaceae,Neobacillus/1-167 notoginsengisoli,15.0
9700,>1357545,Nostocaceae,Richelia/1-169 sinica,13.0
9701,>2703818,Bacillaceae,Caldibacillus/1-171 pasinlerensis,19.0
9702,>1085406,Aphanizomenonaceae,Anabaenopsis/1-169 circularis,13.0
9703,>246795,Nostocaceae,Nostoc/1-169 cycadae,13.0
9704,>2487723,Lactobacillaceae,Companilactobacillus/1-168 suantsaicola,15.0
9705,>1714354,Bacillaceae,Domibacillus/1-172 mangrovi,20.0
9706,>361055,Rubritaleaceae,Rubritalea/1-166 marina,14.0
9707,>82803,Carnobacteriaceae,Trichococcus/1-167 flocculiformis,14.0
9708,>1435466,Bacillaceae,Oceanobacillus/1-168 bengalensis,14.0
9709,>102134,Desulfallaceae,Desulfoscipio/1-174 gibsoniae,25.0
9710,>58137,Desulfallaceae,Desulfallas/1-168 thermosapovorans,15.0
9712,>1981510,Oscillospiraceae,Monoglobus/1-175 pectinilyticus,16.0
9713,>682956,Paenibacillaceae,Paenibacillus/1-167 jilunlii,15.0
9714,>228576,Bacillaceae,Alkalihalobacillus/1-169 patagoniensis,16.0
9715,>375929,Natranaerobiaceae,Natranaerobius/1-171 thermophilus,17.0
9716,>1805475,Bacillaceae,Bacillus/1-168 massilionigeriensis,16.0
9717,>2931930,Leptolyngbyaceae,Kovacikia/1-166 minuta,13.0
9718,>2487273,Oscillospiraceae,Acetivibrio/1-175 mesophilus,22.0
9719,>29350,Thermoanaerobacteraceae,Thermoanaerobacter/1-167 thermocopriae,16.0
9720,>213615,Microcystaceae,Microcystis/1-168 viridis,12.0
9721,>393087,Bacillaceae,Gracilibacillus/1-168 lacisalsi,15.0
9723,>35700,Heliobacteriaceae,Heliophilum/1-169 fasciatum,14.0
9724,>582850,Planococcaceae,Sporosarcina/1-173 luteola,20.0
9725,>126157,Bacillaceae,Psychrobacillus/1-168 psychrodurans,14.0
9726,>2081970,Paenibacillaceae,Paenibacillus/1-168 montanisoli,14.0
9727,>2728023,Paenibacillaceae,Cohnella/1-167 herbarum,14.0
9728,>1619309,Paenibacillaceae,Paenibacillus/1-168 herberti,14.0
9729,>461876,Clostridiaceae,Alkaliphilus/1-175 oremlandii,16.0
9730,>225985,Bacillaceae,Fictibacillus/1-170 gelatini,18.0
9731,>1251,Lactobacillaceae,Leuconostoc/1-170 fallax,16.0
9732,>545502,Bacillaceae,Ornithinibacillus/1-168 bavariensis,14.0
9733,>1229152,Bacillaceae,Oceanobacillus/1-168 chungangensis,14.0
9734,>1071052,Planococcaceae,Metasolibacillus/1-173 meyeri,20.0
9735,>1121084,Bacillaceae,Weizmannia/1-167 acidiproducens,14.0
9736,>1641,Listeriaceae,Listeria/1-169 grayi,14.0
9737,>2678566,Bacillaceae,Ornithinibacillus/1-167 caprae,14.0
9738,>1423815,Lactobacillaceae,Companilactobacillus/1-168 versmoldensis,15.0
9740,>1702242,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 butyriciformans,21.0
9741,>1347788,Fam_of_Geomicrobium,Geomicrobium/1-170 sediminis,17.0
9742,>2940653,Clostridiaceae,Clostridium/1-170 caldaquaticum,20.0
9743,>271155,Flavobacteriaceae,Flavobacterium/1-171 antarcticum,19.0
9744,>930146,Bacillaceae,Mesobacillus/1-165 persicus,12.0
9745,>1110546,Veillonellaceae,Veillonella/1-179 tobetsuensis,16.0
9746,>81464,Sporomusaceae,Anaeromusa/1-178 acidaminophila,16.0
9747,>521377,Bacillaceae,Alkalihalophilus/1-171 marmarensis,18.0
9749,>109615,Microcystaceae,Microcystis/1-168 flos-aquae,12.0
9750,>2981768,Lachnospiraceae,Anthropogastromicrobium/1-168 aceti,16.0
9751,>2017483,Bacillaceae,Virgibacillus/1-166 phasianinus,13.0
9752,>1517,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 thermosaccharolyticum,21.0
9753,>220686,Bacillaceae,Neobacillus/1-172 vireti,20.0
9754,>349096,Selenomonadaceae,Pectinatus/1-177 haikarae,17.0
9755,>1223,Prochlorotrichaceae,Prochlorothrix/1-170 hollandica,13.0
9756,>13035,Synechococcaceae,Dactylococcopsis/1-169 salina,13.0
9757,>237069,Bacillaceae,Tenuibacillus/1-173 multivorans,20.0
9758,>1134413,Bacillaceae,Halalkalibacterium/1-170 ligniniphilum,18.0
9759,>171693,Bacillaceae,Oceanobacillus/1-168 picturae,14.0
9760,>768704,Desulfitobacteriaceae,Desulfosporosinus/1-183 meridiei,16.0
9761,>163877,Bacillaceae,Virgibacillus/1-166 necropolis,13.0
9762,>171693,Bacillaceae,Oceanobacillus/1-169 picturae,15.0
9763,>2762240,Bacillaceae,Cytobacillus/1-166 stercorigallinarum,17.0
9764,>402384,Bacillaceae,Halobacillus/1-172 mangrovi,21.0
9765,>2064643,Microcoleaceae,Oxynema/1-170 aestuarii,13.0
9766,>1589,Lactobacillaceae,Lactiplantibacillus/1-168 pentosus,15.0
9767,>1571209,Bacillaceae,Fredinandcohnia/1-167 onubensis,14.0
9768,>244830,Sporomusaceae,Anaerospora/1-178 hongkongensis,16.0
9769,>2833579,Bacillaceae,Neobacillus/1-167 rhizophilus,14.0
9770,>175306,Bacillaceae,Lentibacillus/1-172 salicampi,18.0
9771,>2064643,Microcoleaceae,Oxynema/1-169 aestuarii,13.0
9772,>209389,Bacillaceae,Bacillus/1-167 acidicola,14.0
9773,>264697,Bacillaceae,Peribacillus/1-169 muralis,16.0
9774,>1462526,Bacillaceae,Virgibacillus/1-171 massiliensis,18.0
9775,>993692,Lactobacillaceae,Companilactobacillus/1-168 kimchiensis,15.0
9776,>2018668,Desulfitobacteriaceae,Desulfosporosinus/1-182 nitroreducens,19.0
9777,>1267156,Lactobacillaceae,Loigolactobacillus/1-167 iwatensis,14.0
9778,>1239396,Planococcaceae,Metasolibacillus/1-173 fluoroglycofenilyticus,20.0
9779,>859143,Bacillaceae,Cytobacillus/1-168 kochii,16.0
9780,>2762221,Planococcaceae,Solibacillus/1-156 faecavium,18.0
9781,>2880967,Bacillaceae,Sutcliffiella/1-167 rhizosphaerae,14.0
9782,>284581,Bacillaceae,Priestia/1-176 koreensis,24.0
9783,>2017483,Bacillaceae,Virgibacillus/1-169 phasianinus,14.0
9784,>1936063,Bacillaceae,Oceanobacillus/1-169 senegalensis,19.0
9785,>39777,Veillonellaceae,Veillonella/1-181 atypica,16.0
9786,>29329,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 xylanolyticum,21.0
9787,>1637975,Bacillaceae,Cytobacillus/1-168 solani,16.0
9788,>209080,Sporomusaceae,Propionispora/1-175 hippei,14.0
9789,>2762217,Bacillaceae,Bacillus/1-169 norwichensis,14.0
9790,>1808352,Lactobacillaceae,Ligilactobacillus/1-168 salitolerans,15.0
9791,>79882,Bacillaceae,Sutcliffiella/1-167 halmapala,14.0
9792,>1792166,Desertifilaceae,Roseofilum/1-169 reptotaenium,13.0
9793,>1456,Bacillaceae,Bacillus/1-168 benzoevorans,16.0
9794,>1742359,Bacillaceae,Bacillus/1-167 dafuensis,14.0
9795,>427072,Bacillaceae,Alkalicoccus/1-171 chagannorensis,18.0
9796,>39777,Veillonellaceae,Veillonella/1-181 atypica,16.0
9797,>1202712,Planococcaceae,Ureibacillus/1-173 chungkukjangi,20.0
9798,>2867266,Bacillaceae,Oceanobacillus/1-169 jordanicus,15.0
9799,>312089,Clostridiaceae,Clostridium/1-178 ganghwense,16.0
9800,>303240,Lactobacillaceae,Liquorilactobacillus/1-168 uvarum,15.0
9801,>646529,Desulfitobacteriaceae,Desulfosporosinus/1-182 acidiphilus,19.0
9802,>2855394,Clostridiaceae,Crassaminicella/1-171 indica,19.0
9803,>2020506,Planococcaceae,Tetzosporium/1-169 hominis,15.0
9804,>135517,Bacillaceae,Geobacillus/1-170 vulcani,18.0
9805,>2579163,Leptolyngbyaceae,Myxacorys/1-170 almedinensis,13.0
9806,>1622072,Bacillaceae,Bacillus/1-171 testis,21.0
9807,>1625,Lactobacillaceae,Fructilactobacillus/1-168 sanfranciscensis,15.0
9808,>56110,Oscillatoriaceae,Oscillatoria/1-170 acuminata,13.0
9809,>1742358,Bacillaceae,Cytobacillus/1-167 praedii,14.0
9810,>481722,Lactobacillaceae,Lentilactobacillus/1-168 kisonensis,15.0
9811,>1602,Lactobacillaceae,Companilactobacillus/1-168 alimentarius,15.0
9812,>248315,Veillonellaceae,Veillonella/1-181 rodentium,16.0
9813,>1328930,Bacillaceae,Desertibacillus/1-171 haloalkaliphilus,18.0
9814,>81857,Lactobacillaceae,Lactobacillus/1-164 selangorensis,15.0
9815,>1502,Clostridiaceae,Clostridium/1-177 perfringens,16.0
9817,>690879,Terrimicrobiaceae,Terrimicrobium/1-168 sacchariphilum,14.0
9818,>44253,Paenibacillaceae,Paenibacillus/1-185 validus,32.0
9819,>305793,Lactobacillaceae,Companilactobacillus/1-168 nantensis,15.0
9820,>447593,Thermoanaerobacteraceae,Thermoanaerobacter/1-176 uzonensis,21.0
9821,>81408,Bacillaceae,Parageobacillus/1-172 caldoxylosilyticus,22.0
9822,>447593,Thermoanaerobacteraceae,Thermoanaerobacter/1-178 uzonensis,16.0
9824,>292806,Planococcaceae,Ureibacillus/1-168 massiliensis,14.0
9825,>116090,Thermohalobacteraceae,Caloranaerobacter/1-186 azorensis,16.0
9826,>147709,Carnobacteriaceae,Carnobacterium/1-167 inhibens,14.0
9827,>341036,Desulfallaceae,Desulfotruncus/1-174 arcticus,25.0
9828,>880478,Thermoanaerobacteraceae,Thermoanaerobacter/1-178 siderophilus,16.0
9829,>292806,Planococcaceae,Ureibacillus/1-173 massiliensis,20.0
9830,>1123004,Sporomusaceae,Propionispora/1-175 vibrioides,14.0
9831,>1903704,Alicyclobacillaceae,Tumebacillus/1-172 avium,16.0
9832,>189381,Bacillaceae,Rossellomorea/1-167 marisflavi,14.0
9833,>582851,Bacillaceae,Oceanobacillus/1-168 sojae,15.0
9834,>2024555,Bacillaceae,Virgibacillus/1-168 profundi,14.0
9835,>54265,Thermoanaerobacteraceae,Carboxydothermus/1-153 ferrireducens,16.0
9836,>155866,Lactobacillaceae,Weissella/1-172 soli,16.0
9837,>53342,Clostridiaceae,Caloramator/1-167 proteoclasticus,17.0
9838,>86665,Bacillaceae,Halalkalibacterium/1-170 halodurans,16.0
9839,>1944633,Bacillaceae,Ornithinibacillus/1-165 massiliensis,17.0
9840,>1517,Thermoanaerobacteraceae,Thermoanaerobacterium/1-178 thermosaccharolyticum,16.0
9841,>583357,Thermoanaerobacteraceae,Thermoanaerobacter/1-176 mathranii,21.0
9842,>1437523,Bacillaceae,Domibacillus/1-173 indicus,21.0
9843,>264641,Desulfitibacteraceae,Desulfitibacter/1-180 alkalitolerans,16.0
9844,>1899430,Lactobacillaceae,Apilactobacillus/1-167 micheneri,14.0
9845,>582475,Bacillaceae,Lysinibacillus/1-173 xylanilyticus,20.0
9846,>1158996,Bacillaceae,Paraliobacillus/1-171 salinarum,19.0
9847,>42422,Halobacteroidaceae,Halobacteroides/1-169 halobius,17.0
9848,>2559926,Enterococcaceae,Enterococcus/1-168 nangangensis,14.0
9849,>129958,Thermoanaerobacteraceae,Carboxydothermus/1-153 hydrogenoformans,16.0
9850,>1602942,Bacillaceae,Cytobacillus/1-167 depressus,14.0
9851,>2814244,Lactobacillaceae,Latilactobacillus/1-168 fragifolii,15.0
9852,>2762234,Planococcaceae,Sporosarcina/1-173 quadrami,20.0
9853,>1490,Clostridiaceae,Paraclostridium/1-165 bifermentans,14.0
9854,>2841512,Clostridiaceae,Clostridium/1-178 mobile,16.0
9855,>1347368,Bacillaceae,Bacillus/1-174 ndiopicus,20.0
9856,>2715535,Planococcaceae,Sporosarcina/1-169 jiandibaonis,14.0
9858,>147322,Sirenicapillariaceae,Limnospira/1-167 indica,13.0
9859,>582475,Bacillaceae,Lysinibacillus/1-169 xylanilyticus,14.0
9860,>2744309,Paenibacillaceae,Paenibacillus/1-168 agri,15.0
9861,>449659,Lactobacillaceae,Ligilactobacillus/1-168 pobuzihii,15.0
9862,>2940300,Lactobacillaceae,Fructilactobacillus/1-168 hinvesii,15.0
9863,>1581,Lactobacillaceae,Lentilactobacillus/1-168 buchneri,15.0
9864,>198484,Staphylococcaceae,Macrococcus/1-162 lamae,14.0
9865,>89059,Lactobacillaceae,Ligilactobacillus/1-168 acidipiscis,15.0
9866,>1081736,Listeriaceae,Listeria/1-169 fleischmannii,14.0
9867,>2844358,Bacillaceae,Radiobacillus/1-171 kanasensis,19.0
9868,>2749,Carnobacteriaceae,Carnobacterium/1-166 gallinarum,14.0
9869,>51101,Paenibacillaceae,Brevibacillus/1-170 agri,15.0
9870,>52694,Eubacteriaceae,Acetobacterium/1-168 wieringae,16.0
9871,>1743143,Bacillaceae,Bacillus/1-171 wudalianchiensis,21.0
9873,>28031,Bacillaceae,Lysinibacillus/1-173 fusiformis,20.0
9875,>1323375,Fam_Halanaerobiales/1-172 incertae sedis,Anoxybacter fermentans,17.0
9876,>762947,Bacillaceae,Cytobacillus/1-168 eiseniae,14.0
9877,>53343,Peptococcaceae,Desulforamulus/1-167 aeronauticus,15.0
9878,>2820273,Bacillaceae,Gracilibacillus/1-165 suaedae,17.0
9879,>481723,Lactobacillaceae,Lentilactobacillus/1-168 rapi,15.0
9880,>1448271,Bacillaceae,Bacillus/1-168 oleivorans,16.0
9881,>1324956,Bacillaceae,Melghiribacillus/1-171 thermohalophilus,19.0
9882,>665099,Bacillaceae,Cytobacillus/1-167 oceanisediminis,14.0
9883,>437897,Selenomonadaceae,Megamonas/1-178 funiformis,16.0
9884,>29332,Bacillaceae,Domibacillus/1-172 aminovorans,20.0
9885,>393087,Bacillaceae,Gracilibacillus/1-165 lacisalsi,17.0
9886,>2040295,Clostridiaceae,Clostridium/1-173 rectalis,20.0
9887,>294699,Bacillaceae,Anoxybacillus/1-167 amylolyticus,15.0
9888,>254758,Bacillaceae,Siminovitchia/1-169 fortis,14.0
9889,>2546361,Aphanothecaceae,Crocosphaera/1-169 chwakensis,13.0
9890,>182136,Bacillaceae,Fictibacillus/1-170 barbaricus,14.0
9891,>1793963,Bacillaceae,Bacillus/1-168 nakamurai,16.0
9892,>363870,Bacillaceae,Weizmannia/1-168 ginsengihumi,16.0
9893,>1478221,Clostridiaceae,Anaeromicrobium/1-173 sediminis,18.0
9894,>1326968,Bacillaceae,Bacillus/1-168 australimaris,15.0
9895,>450367,Bacillaceae,Peribacillus/1-169 frigoritolerans,16.0
9896,>1714682,Lactobacillaceae,Secundilactobacillus/1-169 pentosiphilus,15.0
9897,>937927,Bacillaceae,Oceanobacillus/1-168 rekensis,15.0
9898,>1903258,Lactobacillaceae,Companilactobacillus/1-168 musae,15.0
9899,>689904,Tissierellaceae,Tissierella/1-168 carlieri,16.0
9901,>1629550,Clostridiaceae,Paraclostridium/1-165 benzoelyticum,14.0
9902,>375175,Lactobacillaceae,Loigolactobacillus/1-167 backii,14.0
9903,>220687,Bacillaceae,Neobacillus/1-173 novalis,20.0
9904,>1462,Bacillaceae,Geobacillus/1-170 kaustophilus,18.0
9905,>1462,Bacillaceae,Geobacillus/1-170 kaustophilus,18.0
9906,>1268254,Peptoniphilaceae,Peptoniphilus/1-178 timonensis,22.0
9907,>324854,Bacillaceae,Metabacillus/1-168 niabensis,15.0
9909,>300825,Bacillaceae,Alkalihalobacillus/1-168 lehensis,16.0
9910,>578221,Bacillaceae,Virgibacillus/1-168 litoralis,15.0
9911,>58137,Desulfallaceae,Desulfallas/1-174 thermosapovorans,25.0
9913,>720633,Bacillaceae,Lysinibacillus/1-172 composti,20.0
9914,>340214,Bacillaceae,Lentibacillus/1-168 kapialis,14.0
9916,>1610737,Oscillatoriaceae,Phormidium/1-169 tenue,13.0
9918,>558169,Bacillaceae,Lentibacillus/1-172 jeotgali,18.0
9919,>112904,Enterococcaceae,Enterococcus/1-168 villorum,15.0
9920,>1561005,Peptococcaceae,Acididesulfobacillus/1-180 acetoxydans,19.0
9921,>1423,Bacillaceae,Bacillus/1-168 subtilis,16.0
9922,>51173,Planococcaceae,Ureibacillus/1-173 thermosphaericus,20.0
9923,>2585771,Flavobacteriaceae,Antarcticibacterium/1-171 arcticum,18.0
9924,>1401441,Bacillaceae,Gracilibacillus/1-168 alcaliphilus,14.0
9925,>2527873,Paenibacillaceae,Paenibacillus/1-158 thalictri,14.0
9926,>1465765,Bacillaceae,Oceanobacillus/1-170 massiliensis,18.0
9927,>161154,Moorellaceae,Thermanaeromonas/1-167 toyohensis,17.0
9928,>2940299,Lactobacillaceae,Fructilactobacillus/1-168 cliffordii,15.0
9929,>2769542,Bacillaceae,Rossellomorea/1-167 arthrocnemi,14.0
9930,>2315464,Bacillaceae,Bacillus/1-167 salacetis,14.0
9931,>1805475,Bacillaceae,Bacillus/1-166 massilionigeriensis,15.0
9932,>1622072,Bacillaceae,Bacillus/1-172 testis,22.0
9933,>1243664,Bacillaceae,Bacillus/1-166 massiliigorillae,15.0
9934,>55504,Sporomusaceae,Sporomusa/1-175 silvacetica,14.0
9935,>51173,Planococcaceae,Ureibacillus/1-173 thermosphaericus,20.0
9936,>1380685,Thermoactinomycetaceae,Kroppenstedtia/1-169 pulmonis,17.0
9937,>2799580,Lactobacillaceae,Secundilactobacillus/1-169 yichangensis,15.0
9938,>2878389,Bacillaceae,Fictibacillus/1-169 marinisediminis,16.0
9939,>105229,Bacillaceae,Neobacillus/1-169 fumarioli,15.0
9940,>61016,Bacillaceae,Virgibacillus/1-168 salexigens,15.0
9941,>436516,Bacillaceae,Lysinibacillus/1-173 parviboronicapiens,20.0
9942,>64178,Coleofasciculaceae,Coleofasciculus/1-169 chthonoplastes,13.0
9943,>2486014,Lactobacillaceae,Lacticaseibacillus/1-169 daqingensis,15.0
9944,>766895,Bacillaceae,Alkalihalobacillus/1-168 xiaoxiensis,16.0
9945,>135082,Selenomonadaceae,Selenomonas/1-181 infelix,17.0
9946,>1476025,Bacillaceae,Heyndrickxia/1-167 vini,14.0
9947,>220754,Planococcaceae,Jeotgalibacillus/1-168 campisalis,14.0
9948,>36842,Clostridiaceae,Maledivibacter/1-167 halophilus,17.0
9949,>380084,Sporomusaceae,Pelosinus/1-176 propionicus,14.0
9950,>152331,Lactobacillaceae,Lentilactobacillus/1-168 parabuchneri,15.0
9952,>108150,Thermoanaerobacteraceae,Thermoanaerobacter/1-167 italicus,16.0
