taxid,family,genus_species,helix_5_occupancy_30_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
89153,Lachnospiraceae,Clostridium hylemonae,3,Clostridium hylemonae,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
2981794,Lachnospiraceae,Roseburia amylophila,3,Roseburia amylophila,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
2762234,Planococcaceae,Sporosarcina quadrami,3,Streptococcus dysgalactiae equisimilis,Bacillota,Streptococcaceae,Pathogenic,Gram-positive
2592382,Bacillaceae,Paenalkalicoccus suaedae,1,Paenalkalicoccus suaedae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1115758,Peptostreptococcaceae,Romboutsia ilealis,0,Romboutsia ilealis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
1548,Clostridiaceae,Clostridium scatologenes,5,Clostridium scatologenes,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1548,Clostridiaceae,Clostridium scatologenes,3,Clostridium scatologenes,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
859144,Bacillaceae,Cytobacillus gottheilii,0,Cytobacillus gottheilii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1502,Clostridiaceae,Clostridium perfringens,4,Clostridium perfringens,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1833852,Peptococcaceae,Desulforamulus ferrireducens,2,Desulforamulus ferrireducens,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
340214,Bacillaceae,Lentibacillus kapialis,1,Lentibacillus kapialis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
84023,Clostridiaceae,Clostridium autoethanogenum,4,Clostridium autoethanogenum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1538,Clostridiaceae,Clostridium ljungdahlii,4,Clostridium ljungdahlii,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
191027,Clostridiaceae,Paramaledivibacter caminithermalis,3,Paramaledivibacter caminithermalis,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
1502,Clostridiaceae,Clostridium perfringens,2,Clostridium perfringens,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
2763676,Oscillospiraceae,Qingrenia yutianensis,3,(unknown name),(unknown phylum),(unknown family),Unknown,NA
142842,Halobacteroidaceae,Selenihalanaerobacter shriftii,2,Selenihalanaerobacter shriftii,Firmicutes,Acetohalobiaceae,Non-pathogenic,Gram-positive
2736,Verrucomicrobiaceae,Verrucomicrobium spinosum,3,Verrucomicrobium spinosum,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
1610,Lactobacillaceae,Loigolactobacillus coryniformis,2,Loigolactobacillus coryniformis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
1712516,Paenibacillaceae,Paenibacillus baekrokdamisoli,0,Paenibacillus baekrokdamisoli,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2876789,Lactobacillaceae,Ligilactobacillus ubinensis,2,Lactobacillus arizonensis,Bacillota,Lactobacillaceae,Pathogenic,Gram-positive
86665,Bacillaceae,Halalkalibacterium halodurans,1,Halalkalibacterium halodurans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1245525,Bacillaceae,Compostibacillus humi,1,Compostibacillus humi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2293317,Syntrophomonadaceae,Candidatus Syntrophocurvum alkaliphilum,2,(unknown name),(unknown phylum),(unknown family),Unknown,NA
205328,Clostridiaceae,Clostridium lacusfryxellense,2,Clostridium lacusfryxellense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
408753,Thermohalobacteraceae,Clostridiisalibacter paucivorans,4,Clostridiisalibacter paucivorans,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
298596,Planococcaceae,Sporosarcina ureilytica,4,Sporosarcina ureilytica,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
265477,Desulfallaceae,Desulfotruncus alcoholivorax,3,Desulfotruncus alcoholivorax,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
1218495,Lactobacillaceae,Apilactobacillus apinorum,2,Apilactobacillus apinorum,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
1071718,Bacillaceae,Bacillus mesophilum,0,Bacillus galactophilus,Bacillota,Bacillaceae,Pathogenic,Gram-positive
1522318,Bacillaceae,Bacillus kwashiorkori,1,Bacillus subtilis stercoris,Bacillota,Bacillaceae,Pathogenic,Gram-positive
2849866,Paenibacillaceae,Paenibacillus allorhizosphaerae,10,Paenibacillus allorhizosphaerae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2305227,Paenibacillaceae,Longirhabdus pacifica,10,Longirhabdus pacifica,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
274593,Paenibacillaceae,Paenibacillus phyllosphaerae,0,Paenibacillus phyllosphaerae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
351095,Bacillaceae,Paucisalibacillus globulus,1,Paucisalibacillus globulus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1054297,Clostridiaceae,Clostridium punense,1,Clostridium punense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1297424,Oscillospiraceae,Anaerobacterium chartisolvens,1,Anaerobacterium chartisolvens,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
2320858,Planococcaceae,Paenisporosarcina cavernae,4,Paenisporosarcina cavernae,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
1008308,Eubacteriales/1-174 Family XII. Incertae Sedis,Fusibacter tunisiensis,0,Fusibacter tunisiensis,Bacillota,,Non-pathogenic,Gram-positive
2496837,Paenibacillaceae,Brevibacillus marinus,3,Brevibacillus marinus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
112900,Sporomusaceae,Sporomusa acidovorans,1,Sporomusa acidovorans,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
191027,Clostridiaceae,Paramaledivibacter caminithermalis,0,Paramaledivibacter caminithermalis,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
143361,Peptostreptococcaceae,Filifactor alocis,1,Filifactor alocis,Bacillota,Peptostreptococcaceae,Pathogenic,Gram-positive
2801339,Alicyclobacillaceae,Tumebacillus amylolyticus,3,Tumebacillus amylolyticus,Bacillota,Alicyclobacillaceae,Non-pathogenic,Gram-positive
1158996,Bacillaceae,Paraliobacillus salinarum,3,Paraliobacillus salinarum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1587527,Bacillaceae,Domibacillus tundrae,3,Domibacillus tundrae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2495582,Paenibacillaceae,Paenibacillus albus,0,Paenibacillus alvei,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
766895,Bacillaceae,Alkalihalobacillus xiaoxiensis,0,Alkalihalobacillus xiaoxiensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
99656,Lachnospiraceae,Clostridium fimetarium,6,Clostridium fimetarium,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1229153,Bacillaceae,Oceanobacillus arenosus,1,Oceanobacillus arenosus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
937928,Bacillaceae,Oceanobacillus damuensis,1,Oceanobacillus damuensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2799579,Lactobacillaceae,Apilactobacillus nanyangensis,0,Apilactobacillus nanyangensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
2545760,Paenibacillaceae,Paenibacillus albiflavus,7,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1727145,Lachnospiraceae,Anaerocolumna chitinilytica,3,Anaerocolumna chitinilytica,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
1380685,Thermoactinomycetaceae,Kroppenstedtia pulmonis,1,Kroppenstedtia pulmonis,Bacillota,Thermoactinomycetaceae,Non-pathogenic,Gram-positive
28064,Heliobacteriaceae,Heliobacterium mobile,1,Heliobacterium mobile,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
516703,Bacillaceae,Pontibacillus litoralis,1,Pontibacillus litoralis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
254758,Bacillaceae,Siminovitchia fortis,0,Siminovitchia fortis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1926278,Bacillaceae,Bacillus dakarensis,1,Bacillus wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
2002841,Lachnospiraceae,Konateibacter massiliensis,3,Haematobacter massiliensis,Pseudomonadota,Rhodobacteraceae,Pathogenic,Gram-negative
2036016,Bacillaceae,Niallia endozanthoxylica,3,Niallia endozanthoxylica,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
33940,Bacillaceae,Geobacillus thermodenitrificans,1,Geobacillus thermodenitrificans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2779351,Lachnospiraceae,Sellimonas monacensis,3,Sellimonas monacensis,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
1926277,Bacillaceae,Sediminibacillus massiliensis,1,Lysinibacillus massiliensis,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
2576071,Verrucomicrobiaceae,Phragmitibacter flavus,3,Phragmitibacter flavus,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
1297424,Oscillospiraceae,Anaerobacterium chartisolvens,1,Anaerobacterium chartisolvens,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
1408103,Bacillaceae,Mesobacillus campisalis,0,Mesobacillus campisalis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
682956,Paenibacillaceae,Paenibacillus jilunlii,0,Paenibacillus jilunlii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1423,Bacillaceae,Bacillus subtilis,3,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
142877,Desulfitobacteriaceae,Desulfitobacterium metallireducens,2,Desulfitobacterium metallireducens,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
29341,Clostridiaceae,Clostridium argentinense,3,Clostridium argentinense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1702242,Thermoanaerobacteraceae,Thermoanaerobacterium butyriciformans,2,Thermoanaerobacterium butyriciformans,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1467,Bacillaceae,Lederbergia lenta,1,Lederbergia lenta,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
378543,Alicyclobacillaceae,Tumebacillus permanentifrigoris,3,Tumebacillus permanentifrigoris,Bacillota,Alicyclobacillaceae,Non-pathogenic,Gram-positive
1430331,Bacillaceae,Geobacillus icigianus,0,Geobacillus icigianus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2762246,Clostridiaceae,Clostridium gallinarum,2,Clostridium botulinum,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1347788,Fam_of_Geomicrobium,Geomicrobium sediminis,0,Geomicrobium sediminis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
427926,Syntrophomonadaceae,Dethiobacter alkaliphilus,4,Dethiobacter alkaliphilus,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
157225,Staphylococcaceae,Salinicoccus hispanicus,1,Salinicoccus hispanicus,Bacillota,Staphylococcaceae,Non-pathogenic,Gram-positive
187452,Lactobacillaceae,Pediococcus claussenii,1,Pediococcus claussenii,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
35701,Heliobacteriaceae,Heliomicrobium modesticaldum,0,Heliomicrobium modesticaldum,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
1622072,Bacillaceae,Bacillus testis,1,Bacillus wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
429341,Paenibacillaceae,Paenibacillus montaniterrae,0,Paenibacillus montaniterrae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2986526,Oscillospiraceae,Lawsonibacter celer,3,Lawsonibacter celer,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
553427,Heliobacteriaceae,Heliorestis acidaminivorans,2,Heliorestis acidaminivorans,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
1435466,Bacillaceae,Oceanobacillus bengalensis,1,Oceanobacillus bengalensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
373687,Paenibacillaceae,Paenibacillus sonchi,0,Paenibacillus sonchi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
48467,Verrucomicrobiaceae,Prosthecobacter debontii,1,Prosthecobacter debontii,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
2757,Listeriaceae,Brochothrix campestris,1,Brochothrix campestris,Bacillota,Listeriaceae,Non-pathogenic,Gram-positive
160487,Paenibacillaceae,Paenibacillus turicensis,0,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
29376,Peptococcaceae,Desulfofundulus thermobenzoicus,3,Desulfofundulus thermobenzoicus,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
2419843,Peptococcaceae,Desulfofundulus salinum,3,Desulfofundulus salinum,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
2377,Sporomusaceae,Sporomusa termitida,2,Sporomusa termitida,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2486006,Lactobacillaceae,Companilactobacillus jidongensis,1,Companilactobacillus jidongensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
645466,Lachnospiraceae,Anaerostipes butyraticus,3,Anaerostipes butyraticus,Bacillota,Lachnospiraceae,Potentially pathogenic,Gram-positive
341694,Peptostreptococcaceae,Peptostreptococcus stomatis,3,Peptostreptococcus stomatis,Bacillota,Peptostreptococcaceae,Pathogenic,Gram-positive
365346,Planococcaceae,Paenisporosarcina quisquiliarum,4,Paenisporosarcina quisquiliarum,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
399370,Lactobacillaceae,Liquorilactobacillus ghanensis,2,Liquorilactobacillus ghanensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
437897,Selenomonadaceae,Megamonas funiformis,3,Megamonas funiformis,Bacillota,Selenomonadaceae,Potentially pathogenic,Gram-negative
1658108,Lachnospiraceae,Niameybacter massiliensis,3,Niameybacter massiliensis,Bacillota,Cellulosilyticaceae,Non-pathogenic,Gram-positive
2492960,Bacillaceae,Bacillus yapensis,3,Bacillus wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
174587,Carnobacteriaceae,Carnobacterium viridans,1,Carnobacterium viridans,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
2486023,Lactobacillaceae,Levilactobacillus tongjiangensis,2,Levilactobacillus tongjiangensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
1707093,Bacillaceae,Margalitia camelliae,0,Margalitia camelliae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1490,Clostridiaceae,Paraclostridium bifermentans,4,Paraclostridium bifermentans,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
2735723,Turicibacteraceae,Turicibacter bilis,3,Turicibacter bilis,Bacillota,Turicibacteraceae,Potentially pathogenic,Gram-positive
1157490,Alicyclobacillaceae,Tumebacillus flagellatus,2,Tumebacillus flagellatus,Bacillota,Alicyclobacillaceae,Non-pathogenic,Gram-positive
2320868,Clostridiaceae,Clostridium manihotivorum,5,Clostridium manihotivorum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
171693,Bacillaceae,Oceanobacillus picturae,1,Oceanobacillus picturae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1742359,Bacillaceae,Bacillus dafuensis,0,Bacillus wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
1464,Paenibacillaceae,Paenibacillus larvae,3,Paenibacillus larvae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
99907,Carnobacteriaceae,Alkalibacterium olivapovliticus,0,Alkalibacterium olivapovliticus,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
69208,Clostridiaceae,Clostridium polyendosporum,2,Clostridium polyendosporum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
2293317,Syntrophomonadaceae,Candidatus Syntrophocurvum alkaliphilum,4,(unknown name),(unknown phylum),(unknown family),Unknown,NA
1794912,Sporomusaceae,Anaerosporomusa subterranea,3,Anaerosporomusa subterranea,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
410072,Lachnospiraceae,Coprococcus comes,3,Coprococcus comes,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
1610490,Bacillaceae,Fictibacillus halophilus,2,Fictibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
659243,Bacillaceae,Bacillus siamensis,3,Bacillus siamensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
1054041,Lactobacillaceae,Levilactobacillus yonginensis,2,Levilactobacillus yonginensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
1462919,Lachnospiraceae,Mobilitalea sibirica,3,Mobilitalea sibirica,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
2697035,Paenibacillaceae,Paenibacillus glycinis,0,Paenibacillus glycinis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
369399,Paenibacillaceae,Paenibacillus zanthoxyli,0,Paenibacillus zanthoxyli,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1356243,Paenibacillaceae,Paenibacillus oceanisediminis,0,Paenibacillus oceanisediminis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1679170,Bacillaceae,Peribacillus loiseleuriae,0,Peribacillus loiseleuriae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
426704,Carnobacteriaceae,Alkalibacterium kapii,0,Alkalibacterium kapii,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
394506,Bacillaceae,Salirhabdus euzebyi,1,Salirhabdus euzebyi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2598861,Bacillaceae,Alkalihalobacillus miscanthi,0,Alkalihalobacillus miscanthi,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
2800325,Clostridiaceae,Clostridium yunnanense,5,Clostridium aldenense,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
2761487,Flavobacteriaceae,Gelidibacter maritimus,6,Gelidibacter maritimus,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
2772457,Sporomusaceae,Pelorhabdus rhamnosifermentans,1,Pelorhabdus rhamnosifermentans,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2699,Heliobacteriaceae,Heliomicrobium gestii,3,Heliomicrobium gestii,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
129958,Thermoanaerobacteraceae,Carboxydothermus hydrogenoformans,1,Carboxydothermus hydrogenoformans,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1121345,Lachnospiraceae,Anaerocolumna xylanovorans,3,Anaerocolumna xylanovorans,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
1636719,Bacillaceae,Psychrobacillus lasiicapitis,3,Psychrobacillus lasiicapitis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
2762246,Clostridiaceae,Clostridium gallinarum,1,Clostridium botulinum,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1806837,Veillonellaceae,Massilibacillus massiliensis,1,Massilibacillus massiliensis,Bacillota,Massilibacillaceae,Non-pathogenic,Gram-negative
1936063,Bacillaceae,Oceanobacillus senegalensis,1,Oceanobacillus senegalensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
649756,Lachnospiraceae,Anaerostipes hadrus,3,Anaerostipes hadrus,Bacillota,Lachnospiraceae,Potentially pathogenic,Gram-positive
1289519,Clostridiaceae,Clostridium liquoris,2,Clostridium liquoris,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1289519,Clostridiaceae,Clostridium liquoris,4,Clostridium liquoris,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
483937,Paenibacillaceae,Paenibacillus riograndensis,0,Paenibacillus riograndensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2419772,Lactobacillaceae,Apilactobacillus bombintestini,0,Apilactobacillus bombintestini,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
55504,Sporomusaceae,Sporomusa silvacetica,1,Sporomusa silvacetica,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
287844,Lactobacillaceae,Lapidilactobacillus concavus,1,Lapidilactobacillus concavus,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
698769,Bacillaceae,Virgibacillus alimentarius,1,Virgibacillus alimentarius,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
429341,Paenibacillaceae,Paenibacillus montaniterrae,0,Paenibacillus montaniterrae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
382641,Carnobacteriaceae,Trichococcus patagoniensis,8,Trichococcus patagoniensis,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
932217,Sporanaerobacteraceae,Anaerosalibacter bizertensis,2,Anaerosalibacter bizertensis,Bacillota,Tissierellaceae,Non-pathogenic,Gram-positive
1448271,Bacillaceae,Bacillus oleivorans,0,Bacillus oleivorans,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
412383,Planococcaceae,Solibacillus isronensis,4,Solibacillus isronensis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
84024,Clostridiaceae,Clostridium disporicum,3,Clostridium disporicum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1215385,Paenibacillaceae,Paenibacillus thermoaerophilus,0,Paenibacillus thermoaerophilus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
745365,Carnobacteriaceae,Pisciglobus halotolerans,1,Pisciglobus halotolerans,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
1871030,Erysipelotrichaceae,Merdibacter massiliensis,6,Merdibacter massiliensis,Bacillota,Erysipelotrichaceae,Non-pathogenic,Gram-positive
1534,Clostridiaceae,Clostridium kluyveri,3,Clostridium kluyveri,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1626,Lactobacillaceae,Lacticaseibacillus sharpeae,2,Lacticaseibacillus sharpeae,Bacillota,Lactobacillaceae,Potentially pathogenic,Gram-positive
1465766,Paenibacillaceae,Paenibacillus senegalensis,1,Paenibacillus senegalensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1653435,Lachnospiraceae,Merdimonas faecis,3,Merdimonas faecis,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
2567941,Bacillaceae,Metabacillus sediminilitoris,1,Metabacillus sediminilitoris,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
2378,Sporomusaceae,Sporomusa ovata,1,Sporomusa ovata,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
1637975,Bacillaceae,Cytobacillus solani,3,Cytobacillus solani,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
45497,Tepidimicrobiaceae,Schnuerera ultunensis,4,Schnuerera ultunensis,Bacillota,Tissierellaceae,Non-pathogenic,Gram-positive
2833586,Bacillaceae,Cytobacillus citreus,0,Lactobacillus casei tolerans,Bacillota,Lactobacillaceae,Pathogenic,Gram-positive
2936508,Paenibacillaceae,Paenibacillus hamazuiensis,0,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1833852,Peptococcaceae,Desulforamulus ferrireducens,3,Desulforamulus ferrireducens,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
1479,Bacillaceae,Bacillus smithii,1,Bacillus smithii,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
1376,Aerococcaceae,Aerococcus urinae,1,Aerococcus urinae,Bacillota,Aerococcaceae,Pathogenic,Gram-positive
296745,Bacillaceae,Caldalkalibacillus thermarum,3,Caldalkalibacillus thermarum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
258475,Desulfotomaculaceae,Pelotomaculum propionicicum,3,Pelotomaculum propionicicum,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
574375,Bacillaceae,Bacillus gaemokensis,3,Bacillus gaemokensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
187327,Acidaminococcaceae,Acidaminococcus intestini,3,Acidaminococcus intestini,Bacillota,Acidaminococcaceae,Potentially pathogenic,Gram-negative
1229621,Lachnospiraceae,Anaerostipes rhamnosivorans,3,Anaerostipes rhamnosivorans,Bacillota,Lachnospiraceae,Potentially pathogenic,Gram-positive
112900,Sporomusaceae,Sporomusa acidovorans,3,Sporomusa acidovorans,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2018669,Desulfitobacteriaceae,Desulfosporosinus fructosivorans,2,Desulfosporosinus fructosivorans,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
1325335,Bacillaceae,Anoxybacillus suryakundensis,3,Anoxybacillus suryakundensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
76935,Bacillaceae,Salipaludibacillus agaradhaerens,4,Salipaludibacillus agaradhaerens,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1033734,Bacillaceae,Bacillus timonensis,1,Bacillus thuringiensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
1490,Clostridiaceae,Paraclostridium bifermentans,0,Paraclostridium bifermentans,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1407,Bacillaceae,Peribacillus psychrosaccharolyticus,1,Peribacillus psychrosaccharolyticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
157838,Bacillaceae,Margalitia shackletonii,0,Margalitia shackletonii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
238834,Clostridiaceae,Clostridium estertheticum,3,Clostridium estertheticum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1157490,Alicyclobacillaceae,Tumebacillus flagellatus,3,Tumebacillus flagellatus,Bacillota,Alicyclobacillaceae,Non-pathogenic,Gram-positive
89059,Lactobacillaceae,Ligilactobacillus acidipiscis,2,Ligilactobacillus acidipiscis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
1482730,Clostridiaceae,Alkaliphilus hydrothermalis,1,Alkaliphilus hydrothermalis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
61016,Bacillaceae,Virgibacillus salexigens,1,Virgibacillus salexigens,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
36849,Clostridiaceae,Oxobacter pfennigii,0,Oxobacter pfennigii,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
273032,Bacillaceae,Bacillus taeanensis,3,Bacillus taeanensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
2163172,Paenibacillaceae,Cohnella lubricantis,0,Cohnella lubricantis,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
1499683,Clostridiaceae,Clostridium culturomicium,0,Clostridium butyricum,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
91624,Clostridiaceae,Clostridium acidisoli,5,Clostridium acidisoli,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1430331,Bacillaceae,Geobacillus icigianus,5,Geobacillus icigianus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1624,Lactobacillaceae,Ligilactobacillus salivarius,2,Ligilactobacillus salivarius,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
