taxid,family,genus_species,helix_5_occupancy_75_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
>1755099,Enterobacteriaceae,Pseudenterobacter timonensis,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>718192,Colwelliaceae,Litorilituus sediminis,64,Litorilituus sediminis,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>2815358,Enterobacteriaceae,Leclercia pneumoniae,65,Leclercia pneumoniae,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1529639,Enterobacteriaceae,Mangrovibacter yixingensis,64,Mangrovibacter yixingensis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>575,Enterobacteriaceae,Raoultella planticola,65,Raoultella planticola,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2913213,Enterobacteriaceae,Enterobacter cloacae complex sp. ECC445,65,Enterobacter cloacae complex,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>1196095,Orbaceae,Gilliamella apicola,64,Gilliamella apicola,Pseudomonadota,Orbaceae,Non-pathogenic,Gram-negative
>584,Morganellaceae,Proteus mirabilis,64,Proteus mirabilis,Pseudomonadota,Morganellaceae,Pathogenic,Gram-negative
>1740262,Alteromonadaceae,Catenovulum sediminis,65,Catenovulum sediminis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>349064,Colwelliaceae,Thalassotalea agarivorans,64,Thalassotalea agarivorans,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>83655,Enterobacteriaceae,Leclercia adecarboxylata,65,Leclercia adecarboxylata,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>83655,Enterobacteriaceae,Leclercia adecarboxylata,65,Leclercia adecarboxylata,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>208962,Enterobacteriaceae,Escherichia albertii,65,Escherichia albertii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2925396,Enterobacteriaceae,Dryocola clanedunensis,65,Lawsonella clevelandensis,Actinomycetota,Lawsonellaceae,Pathogenic,Gram-positive
>71388,Vibrionaceae,Vibrio halioticoli,62,Vibrio halioticoli,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>2497436,Enterobacteriaceae,Enterobacter quasiroggenkampii,65,Enterobacter quasiroggenkampii,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1463165,Enterobacteriaceae,Klebsiella quasipneumoniae,65,Klebsiella quasipneumoniae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2926469,Enterobacteriaceae,Silvania hatchlandensis,65,Salmonella enterica enterica,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>573,Enterobacteriaceae,Klebsiella pneumoniae,65,Klebsiella pneumoniae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>184072,Morganellaceae,Proteus myxofaciens,64,Cosenzaea myxofaciens,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>471225,Alteromonadaceae,Alteromonas genovensis,65,Alteromonas genovensis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>2827233,Pasteurellaceae,Pasteurella atlantica,64,Mannheimia haemolytica,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>2022662,Enterobacteriaceae,Superficieibacter electus,65,Superficieibacter electus,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>573,Enterobacteriaceae,Klebsiella pneumoniae,65,Klebsiella pneumoniae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>548,Enterobacteriaceae,Klebsiella aerogenes,65,Klebsiella aerogenes,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>89401,Colwelliaceae,Colwellia demingiae,64,Colwellia demingiae,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>2071710,Enterobacteriaceae,Enterobacter sichuanensis,65,Enterobacter sichuanensis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>2925397,Enterobacteriaceae,Dryocola boscaweniae,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>577,Enterobacteriaceae,Raoultella terrigena,65,Raoultella terrigena,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>67826,Enterobacteriaceae,Citrobacter sedlakii,65,Citrobacter sedlakii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>51288,Enterobacteriaceae,Kluyvera ascorbata,65,Kluyvera ascorbata,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>73098,Enterobacteriaceae,Kluyvera georgiana,65,Kluyvera georgiana,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>261964,Kangiellaceae,Kangiella koreensis,65,Kangiella koreensis,Pseudomonadota,Kangiellaceae,Non-pathogenic,Gram-negative
>535744,Enterobacteriaceae,Cronobacter universalis,65,Cronobacter universalis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>413503,Enterobacteriaceae,Cronobacter malonaticus,65,Cronobacter malonaticus,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>93378,Hafniaceae,Edwardsiella hoshinae,65,Edwardsiella hoshinae,Pseudomonadota,Hafniaceae,Pathogenic,Gram-negative
>1259973,Enterobacteriaceae,Raoultella electrica,65,Raoultella electrica,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1691903,Enterobacteriaceae,Mangrovibacter phragmitis,64,Mangrovibacter phragmitis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>28141,Enterobacteriaceae,Cronobacter sakazakii,65,Cronobacter sakazakii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>562,Enterobacteriaceae,Escherichia coli,65,Escherichia coli,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2899544,Enterobacteriaceae,Intestinirhabdus alba,65,Intestinirhabdus alba,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>1574161,Morganellaceae,Proteus terrae,63,Proteus terrae,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>675874,Aeromonadaceae,Tolumonas osonensis,65,Tolumonas osonensis,Pseudomonadota,Aeromonadaceae,Non-pathogenic,Gram-negative
>562,Enterobacteriaceae,Escherichia coli,65,Escherichia coli,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>562,Enterobacteriaceae,Escherichia coli,65,Escherichia coli,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>519453,Idiomarinaceae,Pseudidiomarina maritima,65,Pseudidiomarina tainanensis,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>696485,Vibrionaceae,Vibrio owensii,65,Vibrio owensii,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>502365,Idiomarinaceae,Pseudidiomarina tainanensis,65,Pseudidiomarina tainanensis,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1384589,Enterobacteriaceae,Entomohabitans teleogrylli,65,Erwinia teleogrylli,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>1334193,Enterobacteriaceae,Enterobacter lignolyticus,65,Enterobacter bugandensis,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>413502,Enterobacteriaceae,Cronobacter turicensis,65,Cronobacter turicensis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1908520,Orbaceae,Gilliamella mensalis,64,Gilliamella mensalis,Pseudomonadota,Orbaceae,Non-pathogenic,Gram-negative
>28901,Enterobacteriaceae,Salmonella enterica,65,Salmonella enterica,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2762229,Enterobacteriaceae,Escherichia whittamii,65,Escherichia albertii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>1748967,Enterobacteriaceae,Citrobacter cronae,65,Citrobacter cronae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>1851514,Enterobacteriaceae,Scandinavium goeteborgense,65,Scandinavium goeteborgense,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>1639133,Enterobacteriaceae,Citrobacter portucalensis,65,Citrobacter portucalensis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>654686,Vibrionaceae,Vibrio hippocampi,65,Vibrio hippocampi,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2303538,Alteromonadaceae,Salinimonas sediminis,65,Alteromonas alterisediminis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>413501,Enterobacteriaceae,Cronobacter muytjensii,65,Cronobacter muytjensii,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>2491017,Colwelliaceae,Litorilituus lipolyticus,64,Litorilituus lipolyticus,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>47735,Pasteurellaceae,Bibersteinia trehalosi,64,Bibersteinia trehalosi,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>28229,Colwelliaceae,Colwellia psychrerythraea,64,Colwellia psychrerythraea,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>1635327,Orbaceae,Zophobihabitans entericus,65,Zophobihabitans entericus,Pseudomonadota,Orbaceae,Non-pathogenic,Gram-negative
>2489010,Enterobacteriaceae,Klebsiella africana,65,Klebsiella africana,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1561924,Kangiellaceae,Kangiella profundi,65,Kangiella profundi,Pseudomonadota,Kangiellaceae,Non-pathogenic,Gram-negative
>2725494,Enterobacteriaceae,Kluyvera sichuanensis,65,Kluyvera sichuanensis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>738,Pasteurellaceae,Glaesserella parasuis,64,Glaesserella parasuis,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>1005667,Enterobacteriaceae,Kosakonia oryziphila,65,Kosakonia oryziphila,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>451513,Enterobacteriaceae,Mangrovibacter plantisponsor,64,Mangrovibacter plantisponsor,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>738,Pasteurellaceae,Glaesserella parasuis,64,Glaesserella parasuis,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>573,Enterobacteriaceae,Klebsiella pneumoniae,65,Klebsiella pneumoniae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2573093,Pasteurellaceae,Actinobacillus vicugnae,64,Actinobacillus vicugnae,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>1487935,Hafniaceae,Enterobacillus tribolii,65,Enterobacillus tribolii,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>462991,Vibrionaceae,Vibrio hangzhouensis,65,Vibrio hangzhouensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>580,Enterobacteriaceae,Kluyvera cryocrescens,65,Kluyvera cryocrescens,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>914153,Alteromonadaceae,Salinimonas lutimaris,65,Alteromonas lutimaris,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>326537,Colwelliaceae,Colwellia polaris,64,Colwellia polaris,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>641665,Colwelliaceae,Colwellia chukchiensis,64,Colwellia chukchiensis,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>552,Erwiniaceae,Erwinia amylovora,65,Erwinia amylovora,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>29497,Vibrionaceae,Vibrio splendidus,65,Vibrio splendidus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>136468,Vibrionaceae,Vibrio lentus,65,Vibrio lentus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>189834,Pasteurellaceae,Actinobacillus porcitonsillarum,64,Aggregatibacter actinomycetemcomitans,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>2552946,Enterobacteriaceae,Cedecea colo,65,Cedecea neteri,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2777577,Vibrionaceae,Vibrio bathopelagicus,65,Vibrio bathopelagicus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>2926521,Enterobacteriaceae,Scandinavium tedordense,65,Scandinavium goeteborgense,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>563,Enterobacteriaceae,Shimwellia blattae,65,Shimwellia blattae,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>2050967,Morganellaceae,Proteus faecis,63,Proteus faecis,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>730,Pasteurellaceae,Haemophilus ducreyi,64,Haemophilus ducreyi,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>278860,Vibrionaceae,Vibrio neonatus,62,Vibrio neonatus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1676683,Vibrionaceae,Vibrio barjaei,65,Vibrio barjaei,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>82988,Enterobacteriaceae,Buttiauxella brennerae,65,Buttiauxella brennerae,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>170679,Vibrionaceae,Vibrio chagasii,65,Vibrio chagasii,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>2562449,Enterobacteriaceae,Citrobacter tructae,65,Citrobacter tructae,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>2926470,Enterobacteriaceae,Silvania confinis,65,Salmonella Bonariensis,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>28229,Colwelliaceae,Colwellia psychrerythraea,64,Colwellia psychrerythraea,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>1243014,Vibrionaceae,Vibrio thalassae,65,Vibrio thalassae,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2050966,Morganellaceae,Proteus cibi,63,Proteus cibi,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>1196095,Orbaceae,Gilliamella apicola,64,Gilliamella apicola,Pseudomonadota,Orbaceae,Non-pathogenic,Gram-negative
>61646,Enterobacteriaceae,Lelliottia amnigena,65,Lelliottia amnigena,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>67825,Enterobacteriaceae,Citrobacter rodentium,65,Citrobacter rodentium,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2926519,Enterobacteriaceae,Scandinavium hiltneri,65,Scandinavium goeteborgense,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1973495,Morganellaceae,Proteus alimentorum,63,Proteus alimentorum,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>750,Pasteurellaceae,Gallibacterium anatis,64,Gallibacterium anatis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>208223,Enterobacteriaceae,Kosakonia cowanii,65,Kosakonia cowanii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2047966,Aeromonadaceae,Dongshaea marina,65,Dongshaea marina,Pseudomonadota,Aeromonadaceae,Non-pathogenic,Gram-negative
>1516159,Vibrionaceae,Vibrio coralliirubri,65,Vibrio coralliirubri,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>2926520,Enterobacteriaceae,Scandinavium manionii,65,Bacteroides melaninogenicus melaninogenicus,Bacteroidota,Bacteroidaceae,Pathogenic,Gram-negative
>1331689,Pasteurellaceae,Ursidibacter maritimus,64,Ursidibacter maritimus,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>1987580,Morganellaceae,Proteus columbae,63,Proteus columbae,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>71656,Pectobacteriaceae,Brenneria alni,65,Brenneria alni,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>261965,Kangiellaceae,Kangiella aquimarina,65,Kangiella aquimarina,Pseudomonadota,Kangiellaceae,Non-pathogenic,Gram-negative
>2614830,Idiomarinaceae,Pseudidiomarina piscicola,62,Pseudidiomarina piscicola,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>446372,Vibrionaceae,Vibrio celticus,65,Vibrio celticus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1509241,Pectobacteriaceae,Brenneria roseae,65,Brenneria roseae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>35703,Enterobacteriaceae,Citrobacter amalonaticus,65,Citrobacter amalonaticus,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>552386,Vibrionaceae,Vibrio gallaecicus,65,Vibrio gallaecicus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>82991,Enterobacteriaceae,Buttiauxella izardii,65,Buttiauxella izardii,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>546,Enterobacteriaceae,Citrobacter freundii,65,Citrobacter freundii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>69220,Enterobacteriaceae,Lelliottia nimipressuralis,65,Lelliottia nimipressuralis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>51047,Pasteurellaceae,Actinobacillus minor,64,Actinobacillus minor,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>82977,Enterobacteriaceae,Buttiauxella agrestis,65,Buttiauxella agrestis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1163710,Enterobacteriaceae,Cronobacter condimenti,65,Cronobacter condimenti,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>299255,Ferrimonadaceae,Ferrimonas marina,65,Ferrimonas marina,Pseudomonadota,Ferrimonadaceae,Non-pathogenic,Gram-negative
>2871826,Enterobacteriaceae,Symbiopectobacterium purcellii,65,Symbiopectobacterium purcellii,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1918946,Vibrionaceae,Vibrio palustris,65,Vibrio palustris,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>82990,Enterobacteriaceae,Buttiauxella gaviniae,65,Buttiauxella gaviniae,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>82992,Enterobacteriaceae,Buttiauxella noackiae,65,Buttiauxella noackiae,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2831590,Enterobacteriaceae,Buttiauxella massiliensis,65,Haematobacter massiliensis,Pseudomonadota,Rhodobacteraceae,Pathogenic,Gram-negative
>1967665,Colwelliaceae,Cognaticolwellia beringensis,64,Colwellia beringensis,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>255519,Enterobacteriaceae,Atlantibacter subterranea,65,Atlantibacter subterranea,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>569,Hafniaceae,Hafnia alvei,65,Hafnia alvei,Pseudomonadota,Hafniaceae,Pathogenic,Gram-negative
>82983,Hafniaceae,Obesumbacterium proteus,65,Obesumbacterium proteus,Pseudomonadota,Hafniaceae,Non-pathogenic,Gram-negative
>1354256,Enterobacteriaceae,Buttiauxella warmboldiae,65,Buttiauxella warmboldiae,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>67824,Enterobacteriaceae,Citrobacter farmeri,65,Citrobacter farmeri,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2853256,Erwiniaceae,Erwinia phyllosphaerae,65,Erwinia phyllosphaerae,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>668,Vibrionaceae,Aliivibrio fischeri,65,Aliivibrio fischeri,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>158484,Enterobacteriaceae,Cedecea davisae,65,Cedecea davisae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>1283284,Aeromonadaceae,Tolumonas lignilytica,65,Tolumonas lignilytica,Pseudomonadota,Aeromonadaceae,Non-pathogenic,Gram-negative
>1481923,Vibrionaceae,Vibrio astriarenae,65,Vibrio astriarenae,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1207039,Fam_of_Gallaecimonas,Gallaecimonas xiamenensis,65,Gallaecimonas xiamenensis,Pseudomonadota,,Non-pathogenic,Gram-negative
>97481,Pasteurellaceae,Pasteurella skyensis,64,Pasteurella skyensis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>158822,Enterobacteriaceae,Cedecea neteri,65,Cedecea neteri,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>55211,Erwiniaceae,Erwinia persicina,65,Erwinia persicina,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2304625,Colwelliaceae,Colwellia ponticola,64,Colwellia ponticola,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>357240,Enterobacteriaceae,Franconibacter helveticus,65,Franconibacter helveticus,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>82977,Enterobacteriaceae,Buttiauxella agrestis,65,Buttiauxella agrestis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>43948,Aeromonadaceae,Tolumonas auensis,65,Tolumonas auensis,Pseudomonadota,Aeromonadaceae,Non-pathogenic,Gram-negative
>183417,Morganellaceae,Proteus hauseri,64,Proteus hauseri,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>1159017,Idiomarinaceae,Pseudidiomarina indica,65,Pseudidiomarina indica,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>885040,Enterobacteriaceae,Enterobacter soli,65,Enterobacter soli,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>2183582,Alteromonadaceae,Saliniradius amylolyticus,65,Saliniradius amylolyticus,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>1295392,Vibrionaceae,Photobacterium gaetbulicola,64,Photobacterium gaetbulicola,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>570012,Enterobacteriaceae,Shimwellia pseudoproteus,65,Shimwellia pseudoproteus,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>69222,Erwiniaceae,Erwinia mallotivora,65,Erwinia mallotivora,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>636,Hafniaceae,Edwardsiella tarda,65,Edwardsiella tarda,Pseudomonadota,Hafniaceae,Pathogenic,Gram-negative
>2878098,Pectobacteriaceae,Pectobacterium colocasium,65,Photobacterium damselae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>68334,Erwiniaceae,Erwinia aphidicola,65,Erwinia aphidicola,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>670,Vibrionaceae,Vibrio parahaemolyticus,65,Vibrio parahaemolyticus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1524965,Pasteurellaceae,Ursidibacter arcticus,64,Ursidibacter arcticus,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>1443036,Pasteurellaceae,Vespertiliibacter pulmonis,64,Vespertiliibacter pulmonis,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>296199,Vibrionaceae,Vibrio gigantis,65,Vibrio gigantis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1109412,Pectobacteriaceae,Brenneria goodwinii,65,Brenneria goodwinii,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>565,Enterobacteriaceae,Atlantibacter hermannii,65,Atlantibacter hermannii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>158823,Enterobacteriaceae,Cedecea lapagei,65,Cedecea lapagei,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
>2080838,Enterobacteriaceae,Lelliottia aquatilis,65,Lelliottia jeotgali,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>198832,Vibrionaceae,Vibrio pomeroyi,65,Vibrio pomeroyi,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>69224,Erwiniaceae,Erwinia psidii,65,Erwinia psidii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2893468,Vibrionaceae,Vibrio gelatinilyticus,65,Vibrio alginolyticus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1465635,Erwiniaceae,Pantoea coffeiphila,65,Pantoea coffeiphila,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2164068,Alteromonadaceae,Alginatibacterium sediminis,65,Alginatibacterium sediminis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>357240,Enterobacteriaceae,Franconibacter helveticus,65,Franconibacter helveticus,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
