,taxid,family,genus_species,helix_5_occupancy_30_max
1592,158500,Sphingomonadaceae,Novosphingobium/1-215 resinovorum,30.0
1593,442,Acetobacteraceae,Gluconobacter/1-214 oxydans,30.0
1594,992286,Paracoccaceae,Rhodovulum/1-213 bhavnagarense,30.0
1595,1569283,Roseobacteraceae,Seohaeicola/1-210 zhoushanensis,30.0
1596,2035356,Reyranellaceae,Reyranella/1-216 aquatilis,30.0
1597,1342299,Roseobacteraceae,Sulfitobacter/1-213 geojensis,30.0
1598,2047749,Paracoccaceae,Oceaniglobus/1-210 indicus,30.0
1599,1379734,Acetobacteraceae,Gluconobacter/1-214 cerevisiae,30.0
1600,981384,Roseobacteraceae,Ruegeria/1-214 conchae,30.0
1601,2697319,Paracoccaceae,Pseudooceanicola/1-209 aestuarii,30.0
1602,257438,Acetobacteraceae,Gluconobacter/1-214 thailandicus,30.0
1604,615,Yersiniaceae,Serratia/1-214 marcescens,30.0
1605,1387277,Roseobacteraceae,Primorskyibacter/1-210 flagellatus,30.0
1606,404881,Paracoccaceae,Defluviimonas/1-214 denitrificans,30.0
1607,1286190,Acetobacteraceae,Gluconacetobacter/1-214 takamatsuzukensis,30.0
1608,2583820,Roseobacteraceae,Ruegeria/1-215 sediminis,30.0
1609,81569,Roseobacteraceae,Ruegeria/1-216 atlantica,30.0
1610,2741495,Sphingomonadaceae,Sphingomonas/1-214 hominis,30.0
1611,225324,Fam_Hyphomicrobiales/1-215 incertae sedis,Enhydrobacter aerosaccus,29.0
1612,707214,Sphingomonadaceae,Novosphingobium/1-214 sediminis,30.0
1613,2136177,Paracoccaceae,Oceaniglobus/1-210 ichthyenteri,30.0
1614,1348853,Sphingomonadaceae,Novosphingobium/1-215 malaysiense,30.0
1615,615,Yersiniaceae,Serratia/1-214 marcescens,30.0
1616,2728102,Acetobacteraceae,Gluconobacter/1-214 vitians,30.0
1617,478448,Rhodospirillaceae,Pararhodospirillum/1-214 oryzae,30.0
1618,35806,Paracoccaceae,Rhodovulum/1-214 sulfidophilum,30.0
1619,511662,Sphingomonadaceae,Sphingomonas/1-215 japonica,30.0
1621,2873268,Sphingomonadaceae,Hephaestia/1-215 mangrovi,29.0
1622,1747507,Acetobacteraceae,Novacetimonas/1-214 cocois,30.0
1623,1502842,Acetobacteraceae,Acetobacter/1-214 thailandicus,30.0
1624,21,Caulobacteraceae,Phenylobacterium/1-207 immobile,28.0
1625,2448479,Paracoccaceae,Nioella/1-210 ostreopsis,30.0
1626,2663379,Paracoccaceae,Tritonibacter/1-214 aquimaris,30.0
1627,2529379,Oceanospirillaceae,Marinomonas/1-217 flavescens,29.0
1628,1294297,Paracoccaceae,Youngimonas/1-216 vesicularis,30.0
1629,1563671,Roseobacteraceae,Sulfitobacter/1-213 undariae,30.0
1630,298708,Sphingomonadaceae,Sphingomonas/1-211 kaistensis,29.0
1631,153491,Neisseriaceae,Alysiella/1-214 crassa,29.0
1632,2530049,Paracoccaceae,Rhodobacter/1-210 xinxiangensis,30.0
1633,2909234,Paracoccaceae,Tabrizicola/1-210 rongguiensis,30.0
1635,871741,Caulobacteraceae,Brevundimonas/1-211 viscosa,27.0
1636,1379903,Roseobacteraceae,Roseivivax/1-215 marinus,30.0
1637,2743469,Paracoccaceae,Rhabdonatronobacter/1-215 sediminivivens,30.0
1638,1193621,Chromobacteriaceae,Vogesella/1-217 alkaliphila,30.0
1639,1287727,Roseobacteraceae,Roseovarius/1-210 azorensis,30.0
1640,1181271,Acetobacteraceae,Endobacter/1-209 medicaginis,30.0
1641,362520,Chromobacteriaceae,Chitinilyticum/1-217 aquatile,30.0
1642,142834,Acetobacteraceae,Gluconacetobacter/1-214 azotocaptans,30.0
1643,1538146,Erythrobacteraceae,Alteriqipengyuania/1-215 lutimaris,29.0
1644,1985673,Paracoccaceae,Rhodobacter/1-215 ruber,30.0
1645,1117702,Sphingomonadaceae,Novosphingobium/1-214 fuchskuhlense,30.0
1646,1384589,Enterobacteriaceae,Entomohabitans/1-215 teleogrylli,30.0
1647,496,Neisseriaceae,Neisseria/1-215 macacae,30.0
1648,318683,Acetobacteraceae,Gluconobacter/1-214 albidus,30.0
1649,563199,Acetobacteraceae,Gluconobacter/1-214 kanchanaburiensis,30.0
1650,862134,Sphingomonadaceae,Sphingomonas/1-214 ginsenosidimutans,30.0
1651,1855283,Sphingomonadaceae,Sphingomonas/1-214 palmae,30.0
1652,2250712,Elioraeaceae,Candidatus/1-210 Elioraea thermophila,29.0
1653,2697027,Bruguierivoracaceae,Sodalis/1-215 ligni,30.0
1654,2169400,Paracoccaceae,Gemmobacter/1-215 aquarius,30.0
1655,1928646,Paracoccaceae,Defluviimonas/1-214 nitratireducens,30.0
1657,2699202,Paracoccaceae,Rhodobacter/1-210 tardus,30.0
1658,2045119,Paracoccaceae,Gemmobacter/1-214 straminiformis,30.0
1659,1932662,Acetobacteraceae,Komagataeibacter/1-214 diospyri,30.0
1660,1537215,Paracoccaceae,Pseudooceanicola/1-209 algae,30.0
1661,215813,Roseobacteraceae,Dinoroseobacter/1-214 shibae,30.0
1662,928856,Paracoccaceae,Tritonibacter/1-219 multivorans,30.0
1663,1505037,Emcibacteraceae,Emcibacter/1-217 nanhaiensis,30.0
1664,393663,Roseobacteraceae,Pseudoruegeria/1-210 aquimaris,30.0
1665,647720,Roseobacteraceae,Shimia/1-210 isoporae,30.0
1666,2021998,Acetobacteraceae,Novacetimonas/1-214 pomaceti,30.0
1667,2703882,Yersiniaceae,Rahnella/1-215 contaminans,30.0
1668,2709381,Paracoccaceae,Tabrizicola/1-210 algicola,30.0
1669,2563443,Neisseriaceae,Crenobacter/1-216 intestini,30.0
1670,487318,Acetobacteraceae,Falsiroseomonas/1-211 frigidaquae,30.0
1671,714531,Fam_of_Chitinivorax,Chitinivorax/1-218 tropicus,30.0
1672,2306993,Paracoccaceae,Sinirhodobacter/1-213 populi,30.0
1673,340021,Roseobacteraceae,Thalassobius/1-210 mediterraneus,30.0
1674,1231134,Paracoccaceae,Rhodovulum/1-214 viride,30.0
1675,1815583,Neisseriaceae,Neisseria/1-214 musculi,30.0
1676,364297,Paracoccaceae,Rhodovulum/1-214 visakhapatnamense,30.0
1677,990712,Paracoccaceae,Meinhardsimonia/1-213 xiamenensis,30.0
1678,490185,Paracoccaceae,Gemmobacter/1-210 aquaticus,30.0
1679,1141889,Sphingomonadaceae,Sphingomonas/1-214 spermidinifaciens,29.0
1680,112140,Acetobacteraceae,Gluconacetobacter/1-214 johannae,30.0
1681,2041189,Acetobacteraceae,Caldovatus/1-196 sediminis,30.0
1682,1470561,Paracoccaceae,Boseongicola/1-218 aestuarii,30.0
1683,2711215,Sphingomonadaceae,Sphingosinithalassobacter/1-215 tenebrarum,29.0
1684,82981,Budviciaceae,Leminorella/1-215 grimontii,30.0
1685,1287720,Paracoccaceae,Nioella/1-210 nitratireducens,30.0
1686,1965230,Fam_of_Saezia,Saezia/1-216 sanguinis,30.0
1687,2852097,Paracoccaceae,Rhodobacter/1-215 amnigenus,30.0
1688,205844,Sphingomonadaceae,Novosphingobium/1-215 pentaromativorans,29.0
1689,2486356,Erythrobacteraceae,Qipengyuania/1-215 marisflavi,30.0
1690,445220,Reyranellaceae,Reyranella/1-216 massiliensis,30.0
1691,81030,Hyphomonadaceae,Hyphomonas/1-209 hirschiana,28.0
1692,453584,Paracoccaceae,Rhodovulum/1-214 kholense,30.0
1693,1775175,Paracoccaceae,Psychromarinibacter/1-210 halotolerans,30.0
1694,1327635,Sphingomonadaceae,Sphingomonas/1-215 psychrotolerans,29.0
1695,1811226,Oxalobacteraceae,Massilia/1-217 agilis,30.0
1696,2759707,Sphingosinicellaceae,Sandaracinobacteroides/1-198 saxicola,30.0
1697,1675788,Paracoccaceae,Paracoccus/1-213 onubensis,30.0
1698,2771430,Sphingosinicellaceae,Sphingosinicella/1-198 flava,29.0
1699,66229,Acetobacteraceae,Komagataeibacter/1-214 intermedius,30.0
1700,2211448,Roseobacteraceae,Roseovarius/1-210 amoyensis,30.0
1701,1703341,Erythrobacteraceae,Croceicoccus/1-212 pelagius,28.0
1702,1580596,Roseobacteraceae,Phaeobacter/1-214 piscinae,30.0
1703,424796,Caulobacteraceae,Brevundimonas/1-211 lenta,28.0
1704,1510573,Yersiniaceae,Rahnella/1-215 bruchi,30.0
1706,2661687,Acetobacteraceae,Acetobacter/1-210 sacchari,30.0
1707,1579979,Wenzhouxiangellaceae,Wenzhouxiangella/1-215 marina,30.0
1708,58314,Paracoccaceae,Rhodovulum/1-213 strictum,30.0
1709,285268,Acetobacteraceae,Acetobacter/1-210 nitrogenifigens,30.0
1710,2872648,Erwiniaceae,Mixta/1-215 hanseatica,30.0
1711,2812555,Sphingomonadaceae,Sphingomonas/1-213 arenae,29.0
1712,2899123,Sphingomonadaceae,Sphingomonas/1-215 cannabina,30.0
1714,686389,Roseobacteraceae,Ruegeria/1-210 faecimaris,30.0
1715,1267021,Orbaceae,Frischella/1-216 perrara,30.0
1716,929,Thermithiobacillaceae,Thermithiobacillus/1-217 tepidarius,30.0
1717,665126,Kaistiaceae,Prosthecomicrobium/1-216 hirschii,30.0
1718,614671,Sphingomonadaceae,Allosphingosinicella/1-213 vermicomposti,30.0
1719,1758178,Roseobacteraceae,Celeribacter/1-209 ethanolicus,30.0
1720,1912092,Paracoccaceae,Nioella/1-210 sediminis,30.0
1721,1843236,Sphingomonadaceae,Sphingomonas/1-215 montana,30.0
1722,265960,Acetobacteraceae,Komagataeibacter/1-214 nataicola,30.0
1723,494,Neisseriaceae,Bergeriella/1-215 denitrificans,30.0
1724,2320269,Erythrobacteraceae,Altericroceibacterium/1-215 spongiae,30.0
1725,81032,Hyphomonadaceae,Hyphomonas/1-209 neptunium,28.0
1726,1639690,Paracoccaceae,Aliiroseovarius/1-220 pelagivivens,30.0
1727,1737568,Erythrobacteraceae,Croceibacterium/1-215 salegens,30.0
1729,1172626,Erythrobacteraceae,Croceicoccus/1-215 estronivorus,30.0
1730,495,Neisseriaceae,Neisseria/1-214 elongata,30.0
1731,658057,Roseobacteraceae,Pacificibacter/1-209 marinus,30.0
1732,1579316,Roseobacteraceae,Falsihalocynthiibacter/1-215 arcticus,30.0
1733,2306023,Paracoccaceae,Gemmobacter/1-215 lutimaris,30.0
1734,1958940,Erythrobacteraceae,Pontixanthobacter/1-215 aquaemixtae,30.0
1735,2662264,Paracoccaceae,Tritonibacter/1-214 litoralis,30.0
1736,2804194,Paracoccaceae,Szabonella/1-215 alba,30.0
1738,446682,Paracoccaceae,Rhodobacter/1-213 maris,30.0
1739,1914756,Caulobacteraceae,Phenylobacterium/1-208 deserti,28.0
1740,60890,Roseobacteraceae,Phaeobacter/1-214 gallaeciensis,30.0
1741,1735285,Chromobacteriaceae,Vogesella/1-216 oryzae,30.0
1742,536,Chromobacteriaceae,Chromobacterium/1-211 violaceum,30.0
1743,1177712,Acetobacteraceae,Komagataeibacter/1-214 medellinensis,30.0
1745,536,Chromobacteriaceae,Chromobacterium/1-211 violaceum,30.0
1747,2840188,Ancalomicrobiaceae,Prosthecodimorpha/1-216 staleyi,30.0
1748,2586908,Fam_Hyphomicrobiales/1-211 incertae sedis,Vineibacter terrae,30.0
1749,1230389,Reyranellaceae,Reyranella/1-216 soli,30.0
1750,221822,Roseobacteraceae,Phaeobacter/1-214 inhibens,30.0
1751,502,Neisseriaceae,Kingella/1-214 denitrificans,28.0
1752,2835536,Erythrobacteraceae,Croceicoccus/1-212 gelatinilyticus,28.0
1753,351672,Morganellaceae,Xenorhabdus/1-215 griffiniae,30.0
1754,1196083,Neisseriaceae,Snodgrassella/1-214 alvi,30.0
1755,65958,Acetobacteraceae,Komagataeibacter/1-214 oboediens,30.0
1756,2866724,Chromobacteriaceae,Chitinilyticum/1-217 piscinae,30.0
1757,28448,Acetobacteraceae,Komagataeibacter/1-214 xylinus,30.0
1759,1509367,Erythrobacteraceae,Pontixanthobacter/1-215 aestiaquae,30.0
1760,83765,Chromobacteriaceae,Formivibrio/1-217 citricus,30.0
1761,33995,Acetobacteraceae,Komagataeibacter/1-214 europaeus,30.0
1762,1958945,Erythrobacteraceae,Aurantiacibacter/1-215 aquimixticola,30.0
1763,1850347,Sphingomonadaceae,Novosphingobium/1-215 guangzhouense,30.0
1764,2761622,Sphingomonadaceae,Parasphingopyxis/1-215 marina,30.0
1765,2710650,Paracoccaceae,Tabrizicola/1-214 oligotrophica,30.0
1766,2498452,Hyphomicrobiaceae,Rhodomicrobium/1-227 lacus,28.0
1767,2306996,Erythrobacteraceae,Tsuneonella/1-215 suprasediminis,29.0
1768,1208324,Roseobacteraceae,Celeribacter/1-199 indicus,30.0
1769,215220,Acetobacteraceae,Komagataeibacter/1-214 swingsii,30.0
1770,2705474,Neisseriaceae,Crenobacter/1-216 caeni,30.0
1771,1282863,Neisseriaceae,Uruburuella/1-214 testudinis,30.0
1772,540251,Paracoccaceae,Rhodovulum/1-213 steppense,30.0
1773,2789856,Paracoccaceae,Pontivivens/1-214 ytuae,30.0
1774,1778672,Sphingomonadaceae,Novosphingobium/1-214 flavum,30.0
1775,1811225,Oxalobacteraceae,Massilia/1-217 solisilvae,30.0
1776,1982042,Erythrobacteraceae,Tsuneonella/1-215 mangrovi,30.0
1777,1590614,Roseobacteraceae,Actibacterium/1-213 ureilyticum,30.0
1778,361183,Erythrobacteraceae,Altererythrobacter/1-215 epoxidivorans,30.0
1779,45465,Chromobacteriaceae,Vogesella/1-217 indigofera,30.0
1780,1346889,Acetobacteraceae,Neoroseomonas/1-197 eburnea,30.0
1781,2735915,Paracoccaceae,Alterinioella/1-210 nitratireducens,30.0
1782,574964,Yersiniaceae,Rahnella/1-215 variigena,30.0
1783,2766578,Acetobacteraceae,Komagataeibacter/1-214 melomenusus,30.0
1784,2816250,Yersiniaceae,Rahnella/1-215 ecdela,30.0
1785,2909673,Erythrobacteraceae,Qipengyuania/1-215 spongiae,30.0
1786,2547404,Roseobacteraceae,Roseovarius/1-214 arcticus,30.0
1787,2511995,Xanthomonadaceae,Pseudolysobacter/1-216 antarcticus,30.0
1788,188906,Roseobacteraceae,Jannaschia/1-213 helgolandensis,30.0
1789,2714901,Paracoccaceae,Paracoccus/1-213 xiamenensis,30.0
1790,2676064,Methylophilaceae,Pseudomethylobacillus/1-217 aquaticus,30.0
1791,1395960,Sphingomonadaceae,Sphingomonas/1-215 gei,29.0
1792,2946698,Neisseriaceae,Snodgrassella/1-214 gandavensis,30.0
1793,2913411,Sphingosinicellaceae,Sandaracinobacteroides/1-213 sayramensis,30.0
1794,2602289,Roseobacteraceae,Roseobacter/1-214 cerasinus,30.0
1795,1286189,Acetobacteraceae,Gluconacetobacter/1-214 tumulisoli,30.0
1796,1614636,Sphingosinicellaceae,Polymorphobacter/1-216 glacialis,30.0
1797,2547397,Paracoccaceae,Antarcticimicrobium/1-210 luteum,30.0
1799,2692179,Oxalobacteraceae,Pseudoduganella/1-217 guangdongensis,30.0
1800,1772194,Oxalobacteraceae,Massilia/1-217 pinisoli,30.0
1801,1481893,Paracoccaceae,Planktotalea/1-211 arctica,30.0
1802,1053551,Acetobacteraceae,Komagataeibacter/1-214 sucrofermentans,30.0
1803,2717319,Oxalobacteraceae,Massilia/1-217 antibiotica,30.0
1804,2494550,Roseobacteraceae,Roseovarius/1-214 faecimaris,30.0
1805,2590999,Oxalobacteraceae,Glaciimonas/1-217 soli,30.0
1806,266127,Sphingomonadaceae,Sphingomonas/1-214 soli,30.0
1807,99597,Sphingomonadaceae,Sphingomonas/1-199 pituitosa,30.0
1808,1559896,Sulfuricellaceae,Sulfuriferula/1-217 multivorans,30.0
1809,1141883,Oxalobacteraceae,Massilia/1-217 putida,30.0
1810,546,Enterobacteriaceae,Citrobacter/1-215 freundii,30.0
1811,1365611,Paracoccaceae,Falsirhodobacter/1-210 deserti,30.0
1812,2026339,Paracoccaceae,Oceanibium/1-214 sediminis,30.0
1813,34038,Yersiniaceae,Rahnella/1-215 aquatilis,30.0
1814,1955250,Sphingomonadaceae,Novosphingobium/1-215 endophyticum,30.0
1815,2807096,Paracoccaceae,Neotabrizicola/1-210 shimadae,30.0
1816,41202,Yersiniaceae,Ewingella/1-215 americana,30.0
1817,2592655,Acetobacteraceae,Acetobacter/1-216 vaccinii,30.0
1818,1146892,Paracoccaceae,Falsirhodobacter/1-210 halotolerans,30.0
1819,2305252,Paracoccaceae,Tabrizicola/1-210 alkalilacus,30.0
1820,475083,Roseobacteraceae,Roseovarius/1-215 aestuarii,30.0
1821,657014,Roseobacteraceae,Thalassobius/1-215 taeanensis,30.0
1822,2185115,Paracoccaceae,Xinfangfangia/1-214 soli,30.0
1823,472166,Caulobacteraceae,Brevundimonas/1-211 basaltis,27.0
1824,2039288,Acetobacteraceae,Bombella/1-214 mellum,30.0
1825,74314,Caulobacteraceae,Brevundimonas/1-211 alba,27.0
1826,28448,Acetobacteraceae,Komagataeibacter/1-214 xylinus,30.0
1827,1510574,Yersiniaceae,Rahnella/1-215 woolbedingensis,30.0
1828,2809020,Neisseriaceae,Paralysiella/1-214 testudinis,30.0
1829,2676234,Sphingomonadaceae,Sphingosinithalassobacter/1-215 portus,29.0
1830,538382,Erythrobacteraceae,Pelagerythrobacter/1-215 marinus,30.0
1831,1256513,Sphingomonadaceae,Novosphingobium/1-214 colocasiae,30.0
1832,270368,Fam_of_Paucibacter,Paucibacter/1-215 toxinivorans,30.0
1833,1247510,Alcaligenaceae,Verticiella/1-216 sediminum,30.0
1834,1196083,Neisseriaceae,Snodgrassella/1-214 alvi,30.0
1835,67825,Enterobacteriaceae,Citrobacter/1-215 rodentium,30.0
1836,1395890,Caulobacteraceae,Asticcacaulis/1-210 endophyticus,28.0
1837,265429,Xanthomonadaceae,Silanimonas/1-215 lenta,29.0
1838,315423,Roseobacteraceae,Palleronia/1-214 marisminoris,30.0
1839,168471,Chromobacteriaceae,Laribacter/1-218 hongkongensis,30.0
1840,1211806,Sphingomonadaceae,Novosphingobium/1-215 kunmingense,30.0
1841,1811224,Oxalobacteraceae,Massilia/1-217 terrae,30.0
1842,1081640,Sphingomonadaceae,Sphingomonas/1-201 elodea,30.0
1843,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1844,2588942,Fam_of_Tepidimonas,Tepidimonas/1-220 alkaliphilus,30.0
1845,1241761,Sphingomonadaceae,Sphingomonas/1-214 yantingensis,29.0
1846,1470200,Neisseriaceae,Neisseria/1-214 arctica,30.0
1847,926,Fam_of_Thiomonas,Thiomonas/1-216 intermedia,29.0
1848,2259592,Roseobacteraceae,Jannaschia/1-206 formosa,30.0
1849,2774145,Xanthomonadaceae,Pseudomarimonas/1-216 arenosa,30.0
1850,1288385,Yersiniaceae,Yersinia/1-215 pekkanenii,30.0
1851,1737472,Acetobacteraceae,Acetobacter/1-210 conturbans,30.0
1852,282683,Roseobacteraceae,Salipiger/1-209 thiooxidans,30.0
1853,1458355,Erwiniaceae,Mixta/1-215 theicola,30.0
1854,194197,Neisseriaceae,Neisseria/1-214 dentiae,30.0
1855,2220096,Azospirillaceae,Indioceanicola/1-213 profundi,29.0
1856,1069161,Chromobacteriaceae,Vogesella/1-217 fluminis,30.0
1857,926,Fam_of_Thiomonas,Thiomonas/1-216 intermedia,29.0
1858,1792543,Zoogloeaceae,Thauera/1-215 phenolivorans,30.0
1859,266952,Erythrobacteraceae,Qipengyuania/1-214 gaetbuli,30.0
1860,1905730,Pectobacteriaceae,Pectobacterium/1-215 parmentieri,30.0
1861,2576383,Roseobacteraceae,Roseovarius/1-214 bejariae,30.0
1862,67824,Enterobacteriaceae,Citrobacter/1-215 farmeri,30.0
1863,34003,Paracoccaceae,Paracoccus/1-213 aminophilus,30.0
1864,266,Paracoccaceae,Paracoccus/1-213 denitrificans,30.0
1865,357240,Enterobacteriaceae,Franconibacter/1-215 helveticus,30.0
1866,1781211,Sulfuricellaceae,Sulfuriferula/1-217 thiophila,30.0
1867,2500533,Paracoccaceae,Pseudorhodobacter/1-216 turbinis,30.0
1868,34038,Yersiniaceae,Rahnella/1-215 aquatilis,30.0
1869,2571150,Erythrobacteraceae,Croceicoccus/1-212 sediminis,28.0
1870,58169,Yersiniaceae,Rahnella/1-216 inusitata,30.0
1871,77008,Paracoccaceae,Pseudorhodobacter/1-216 ferrugineus,30.0
1872,1539051,Acetobacteraceae,Bombella/1-214 intestini,30.0
1873,47994,Sphaerotilaceae,Leptothrix/1-211 mobilis,30.0
1874,34071,Oxalobacteraceae,Telluria/1-217 mixta,30.0
1875,28068,Sphaerotilaceae,Rubrivivax/1-218 gelatinosus,30.0
1876,696762,Paracoccaceae,Planktotalea/1-215 frisia,30.0
1877,2835787,Sphingosinicellaceae,Polymorphobacter/1-214 megasporae,30.0
1878,263378,Roseobacteraceae,Salipiger/1-209 mucosus,30.0
1879,857335,Rhodocyclaceae,Candidatus/1-216 Dactylopiibacterium carminicum,30.0
1880,1267021,Orbaceae,Frischella/1-216 perrara,30.0
1881,1565605,Sterolibacteriaceae,Rugosibacter/1-217 aromaticivorans,30.0
1882,367190,Yersiniaceae,Yersinia/1-215 similis,30.0
1883,1402135,Roseobacteraceae,Pseudosulfitobacter/1-214 pseudonitzschiae,30.0
1884,2766577,Acetobacteraceae,Komagataeibacter/1-214 melaceti,30.0
1885,171865,Sulfuricellaceae,Sulfuriferula/1-217 plumbiphila,30.0
1886,292222,Erythrobacteraceae,Tsuneonella/1-215 troitsensis,30.0
1887,2136175,Zoogloeaceae,Pseudothauera/1-217 lacus,30.0
1888,2030009,Paracoccaceae,Tabrizicola/1-210 formosa,30.0
1889,1217274,Caulobacteraceae,Asticcacaulis/1-208 solisilvae,28.0
1890,225971,Erythrobacteraceae,Qipengyuania/1-215 citrea,30.0
1891,994320,Erythrobacteraceae,Qipengyuania/1-215 pelagi,30.0
1892,2760093,Paracoccaceae,Paracoccus/1-213 amoyensis,30.0
1893,2603856,Oxalobacteraceae,Lacisediminimonas/1-217 profundi,30.0
1895,290112,Morganellaceae,Xenorhabdus/1-215 szentirmaii,30.0
1896,1452487,Neisseriaceae,Crenobacter/1-217 luteus,30.0
1897,2899544,Enterobacteriaceae,Intestinirhabdus/1-215 alba,30.0
1898,1639133,Enterobacteriaceae,Citrobacter/1-215 portucalensis,30.0
1899,396013,Paracoccaceae,Pseudooceanicola/1-209 marinus,30.0
1900,1646373,Yersiniaceae,Rouxiella/1-215 silvae,30.0
1901,2867233,Erythrobacteraceae,Qipengyuania/1-214 aurantiaca,30.0
1902,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1903,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1904,1141890,Sphingomonadaceae,Sphingomonas/1-215 guangdongensis,30.0
1905,431059,Comamonadaceae,Pelomonas/1-217 puraquae,30.0
1906,339866,Fam_of_Thiomonas,Thiomonas/1-216 bhubaneswarensis,29.0
1907,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1908,1844006,Roseobacteraceae,Phaeobacter/1-214 porticola,30.0
1909,1655433,Fam_sulfur-oxidizing/1-216 symbionts,Candidatus Thiodiazotropha endolucinida,30.0
1910,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1912,2801341,Oxalobacteraceae,Noviherbaspirillum/1-217 pedocola,30.0
1913,2686017,Neisseriaceae,Craterilacuibacter/1-216 sinensis,30.0
1914,692370,Erythrobacteraceae,Tsuneonella/1-215 dongtanensis,29.0
1915,491954,Oceanospirillaceae,Marinomonas/1-217 pollencensis,29.0
1916,2867236,Erythrobacteraceae,Qipengyuania/1-215 xiapuensis,29.0
1917,182180,Rhodocyclaceae,Aromatoleum/1-217 anaerobium,30.0
1918,2796149,Paracoccaceae,Paracoccus/1-213 binzhouensis,30.0
1919,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1920,2039164,Acetobacteraceae,Bombella/1-214 favorum,30.0
1921,34004,Paracoccaceae,Paracoccus/1-213 aminovorans,30.0
1922,1510573,Yersiniaceae,Rahnella/1-216 bruchi,30.0
1923,351614,Morganellaceae,Xenorhabdus/1-215 stockiae,30.0
1924,266,Paracoccaceae,Paracoccus/1-213 denitrificans,30.0
1925,488,Neisseriaceae,Neisseria/1-215 mucosa,30.0
1926,2613965,Paracoccaceae,Pseudopuniceibacterium/1-209 antarcticum,30.0
1927,964,Oxalobacteraceae,Herbaspirillum/1-216 seropedicae,30.0
1928,632,Yersiniaceae,Yersinia/1-215 pestis,30.0
1929,607711,Neisseriaceae,Neisseria/1-214 wadsworthii,30.0
1930,2867238,Erythrobacteraceae,Qipengyuania/1-214 psychrotolerans,29.0
1931,2725557,Chromobacteriaceae,Leeia/1-217 aquatica,30.0
1932,964,Oxalobacteraceae,Herbaspirillum/1-216 seropedicae,30.0
1933,2918765,Sphingomonadaceae,Sphingomonas/1-211 qomolangmaensis,30.0
1934,428990,Sphingomonadaceae,Novosphingobium/1-215 mathurense,30.0
1935,863372,Oxalobacteraceae,Herbaspirillum/1-216 huttiense,30.0
1936,76115,Rhodocyclaceae,Aromatoleum/1-217 bremense,30.0
1937,2763499,Morganellaceae,Xenorhabdus/1-215 lircayensis,30.0
1938,2029884,Sphingomonadaceae,Novosphingobium/1-217 clariflavum,30.0
1939,988801,Erwiniaceae,Rosenbergiella/1-215 nectarea,30.0
1940,208216,Parvularculaceae,Parvularcula/1-208 bermudensis,30.0
1941,493,Neisseriaceae,Neisseria/1-214 canis,30.0
1942,1442366,Oxalobacteraceae,Massilia/1-217 norwichensis,30.0
1943,1119056,Budviciaceae,Budvicia/1-215 diplopodorum,30.0
1944,568098,Roseobacteraceae,Salipiger/1-209 aestuarii,30.0
1945,1873484,Morganellaceae,Xenorhabdus/1-215 thuongxuanensis,30.0
1946,1064518,Oxalobacteraceae,Noviherbaspirillum/1-217 soli,30.0
1947,485,Neisseriaceae,Neisseria/1-214 gonorrhoeae,30.0
1948,158841,Budviciaceae,Leminorella/1-215 richardii,30.0
1949,1280946,Hyphomonadaceae,Hyphomonas/1-194 beringensis,27.0
1950,632,Yersiniaceae,Yersinia/1-215 pestis,30.0
1951,2259333,Paracoccaceae,Rhodosalinus/1-213 halophilus,30.0
1952,1892903,Oxalobacteraceae,Herbaspirillum/1-216 camelliae,30.0
1953,288004,Thiotrichaceae,Beggiatoa/1-218 leptomitoformis,30.0
1954,1411902,Paracoccaceae,Pacificitalea/1-215 manganoxidans,30.0
1955,413497,Enterobacteriaceae,Cronobacter/1-215 dublinensis,30.0
1956,492,Neisseriaceae,Neisseria/1-215 animalis,30.0
1957,52603,Roseobacteraceae,Sagittula/1-216 stellata,30.0
1958,551760,Rhodocyclaceae,Aromatoleum/1-217 aromaticum,30.0
1960,1544694,Erwiniaceae,Rosenbergiella/1-215 epipactidis,30.0
1961,549,Erwiniaceae,Pantoea/1-215 agglomerans,30.0
1962,284016,Caulobacteraceae,Phenylobacterium/1-208 zucineum,28.0
1963,211589,Oxalobacteraceae,Herbaspirillum/1-217 chlorophenolicum,30.0
1964,392484,Piscirickettsiaceae,Methylophaga/1-216 thiooxydans,30.0
1965,2812658,Paracoccaceae,Paracoccus/1-213 methylovorus,30.0
1966,1217970,Paracoccaceae,Vannielia/1-214 litorea,30.0
1967,34038,Yersiniaceae,Rahnella/1-216 aquatilis,30.0
1968,2116655,Paracoccaceae,Paracoccus/1-205 alkanivorans,30.0
1969,1267766,Erythrobacteraceae,Croceibacterium/1-215 atlanticum,30.0
1970,913252,Paracoccaceae,Paracoccus/1-213 limosus,30.0
1971,2035993,Caulobacteraceae,Caulobacter/1-209 hibisci,28.0
1972,1544695,Erwiniaceae,Rosenbergiella/1-215 collisarenosi,30.0
1973,1619313,Erwiniaceae,Duffyella/1-215 gerundensis,30.0
