,taxid,family,genus_species,helix_5_occupancy_30_max
11707,480071,Bacillaceae,Virgibacillus/1-168 siamensis,1.0
11708,371036,Bacillaceae,Gottfriedia/1-172 acidiceleris,4.0
11709,481720,Lactobacillaceae,Lentilactobacillus/1-168 otakiensis,1.0
11710,1323370,Thermohalobacteraceae,Caloranaerobacter/1-178 ferrireducens,10.0
11711,680378,Fam_of_Natranaerovirga,Natranaerovirga/1-161 hydrolytica,0.0
11712,2661615,Pseudanabaenaceae,Pseudanabaena/1-170 yagii,3.0
11714,911092,Thermoanaerobacteraceae,Caldanaerobacter/1-145 subterraneus,1.0
11715,2880968,Bacillaceae,Pseudoneobacillus/1-167 rhizosphaerae,1.0
11716,2662455,Clostridiaceae,Paraclostridium/1-166 dentum,1.0
11717,200904,Bacillaceae,Paraliobacillus/1-171 ryukyuensis,5.0
11718,1391,Paenibacillaceae,Aneurinibacillus/1-168 aneurinilyticus,1.0
11719,28187,Halobacteroidaceae,Acetohalobium/1-171 arabaticum,3.0
11721,312089,Clostridiaceae,Clostridium/1-181 ganghwense,5.0
11723,2880965,Bacillaceae,Neobacillus/1-173 rhizosphaerae,4.0
11724,218284,Bacillaceae,Rossellomorea/1-200 vietnamensis,12.0
11725,1768210,Enterococcaceae,Vagococcus/1-170 martis,2.0
11726,1229152,Bacillaceae,Oceanobacillus/1-168 chungangensis,3.0
11727,344881,Flavobacteriaceae,Flavobacterium/1-169 soli,3.0
11728,1940529,Bacillaceae,Lentibacillus/1-167 sediminis,1.0
11729,1374,Planococcaceae,Planococcus/1-168 kocurii,1.0
11730,412895,Peptococcaceae,Desulforamulus/1-171 hydrothermalis,4.0
11731,581036,Bacillaceae,Anoxybacillus/1-170 vitaminiphilus,4.0
11732,2583219,Bacillaceae,Lentibacillus/1-168 cibarius,1.0
11733,583357,Thermoanaerobacteraceae,Thermoanaerobacter/1-165 mathranii,2.0
11734,349161,Peptococcaceae,Desulforamulus/1-171 reducens,4.0
11735,2841534,Tissierellaceae,Tissierella/1-167 simiarum,1.0
11737,1548213,Bacillaceae,Alkalicoccus/1-171 urumqiensis,3.0
11739,1465766,Paenibacillaceae,Paenibacillus/1-168 senegalensis,3.0
11740,46354,Thermoanaerobacteraceae,Thermoanaerobacter/1-176 wiegelii,2.0
11741,880478,Thermoanaerobacteraceae,Thermoanaerobacter/1-176 siderophilus,2.0
11742,1071718,Bacillaceae,Bacillus/1-172 mesophilum,2.0
11743,2763679,Tissierellaceae,Paratissierella/1-175 segnis,5.0
11744,930132,Bacillaceae,Aquibacillus/1-188 halophilus,8.0
11746,1229268,Bacillaceae,Salinibacillus/1-170 xinjiangensis,1.0
11747,1243664,Bacillaceae,Bacillus/1-164 massiliigorillae,1.0
11748,390842,Lactobacillaceae,Lentilactobacillus/1-168 parafarraginis,2.0
11749,1598147,Planococcaceae,Planococcus/1-168 faecalis,1.0
11750,1763509,Lachnospiraceae,Lachnotalea/1-174 glycerini,8.0
11751,2838249,Listeriaceae,Listeria/1-169 cossartiae,1.0
11752,1280,Staphylococcaceae,Staphylococcus/1-164 aureus,1.0
11753,1423,Bacillaceae,Bacillus/1-175 subtilis,3.0
11754,54311,Spirulinaceae,Spirulina/1-170 subsalsa,0.0
11756,1564956,Bacillaceae,Gracilibacillus/1-168 massiliensis,1.0
11757,1639,Listeriaceae,Listeria/1-169 monocytogenes,1.0
11758,380084,Sporomusaceae,Pelosinus/1-175 propionicus,2.0
11759,1672701,Bacillaceae,Gracilibacillus/1-168 oryzae,1.0
11760,290052,Oscillospiraceae,Acetivibrio/1-177 ethanolgignens,7.0
11761,2499688,Bacillaceae,Niallia/1-168 taxi,3.0
11762,2704463,Paenibacillaceae,Paenibacillus/1-169 rhizovicinus,1.0
11763,79263,Paenibacillaceae,Paenibacillus/1-187 chitinolyticus,7.0
11764,142877,Desulfitobacteriaceae,Desulfitobacterium/1-183 metallireducens,2.0
11765,61016,Bacillaceae,Virgibacillus/1-145 salexigens,3.0
11767,2547395,Paenibacillaceae,Paenibacillus/1-168 piri,1.0
11768,1607,Lactobacillaceae,Loigolactobacillus/1-170 bifermentans,2.0
11769,2499163,Flavobacteriaceae,Muricauda/1-178 oceanensis,7.0
11770,217158,Clostridiaceae,Clostridium/1-178 ragsdalei,1.0
11771,182710,Bacillaceae,Oceanobacillus/1-170 iheyensis,4.0
11772,228899,Bacillaceae,Peribacillus/1-168 asahii,2.0
11773,414771,Paenibacillaceae,Paenibacillus/1-173 donghaensis,0.0
11774,187327,Acidaminococcaceae,Acidaminococcus/1-177 intestini,1.0
11775,1639,Listeriaceae,Listeria/1-169 monocytogenes,1.0
11777,553427,Heliobacteriaceae,Heliorestis/1-176 acidaminivorans,2.0
11778,1888891,Desulfitobacteriaceae,Desulfosporosinus/1-180 metallidurans,2.0
11779,545534,Carnobacteriaceae,Carnobacterium/1-167 jeotgali,1.0
11780,1441723,Planococcaceae,Chryseomicrobium/1-169 aureum,1.0
11781,1642,Listeriaceae,Listeria/1-169 innocua,1.0
11782,1494606,Halobacteroidaceae,Sporohalobacter/1-176 salinus,1.0
11783,2800325,Clostridiaceae,Clostridium/1-170 yunnanense,3.0
11784,1655277,Paenibacillaceae,Brevibacillus/1-170 gelatini,1.0
11785,254759,Bacillaceae,Siminovitchia/1-169 fordii,0.0
11786,2762217,Bacillaceae,Bacillus/1-167 norwichensis,0.0
11787,938155,Lactobacillaceae,Companilactobacillus/1-168 futsaii,1.0
11789,1925020,Bacillaceae,Bacillus/1-171 swezeyi,1.0
11790,1679170,Bacillaceae,Peribacillus/1-173 loiseleuriae,3.0
11791,371036,Bacillaceae,Gottfriedia/1-170 acidiceleris,1.0
11792,54313,Microcoleaceae,Tychonema/1-169 bourrellyi,0.0
11793,1027249,Bacillaceae,Gracilibacillus/1-168 kekensis,1.0
11794,2486280,Bacillaceae,Ectobacillus/1-177 antri,3.0
11796,1505,Peptostreptococcaceae,Paeniclostridium/1-164 sordellii,1.0
11797,1658110,Clostridiaceae,Haloimpatiens/1-181 massiliensis,3.0
11798,2078660,Vallitaleaceae,Vallitalea/1-176 okinawensis,1.0
11799,263511,Aphanothecaceae,Crocosphaera/1-169 watsonii,0.0
11800,2653354,Bacillaceae,Bacillus/1-167 aerolatus,0.0
11801,82376,Sporomusaceae,Anaeroarcus/1-178 burkinensis,2.0
11802,118246,Planococcaceae,Ureibacillus/1-173 terrenus,4.0
11803,1806837,Veillonellaceae,Massilibacillus/1-176 massiliensis,1.0
11804,1590,Lactobacillaceae,Lactiplantibacillus/1-168 plantarum,2.0
11805,367743,Planococcaceae,Ureibacillus/1-173 thermophilus,4.0
11806,411567,Peptoniphilaceae,Peptoniphilus/1-178 gorbachii,8.0
11807,2670334,Bacillaceae,Lottiidibacillus/1-169 patelloidae,1.0
11808,1494606,Halobacteroidaceae,Sporohalobacter/1-170 salinus,4.0
11809,2306423,Lactobacillaceae,Lactiplantibacillus/1-168 garii,2.0
11810,1144680,Verrucomicrobiaceae,Luteolibacter/1-168 yonseiensis,2.0
11811,29367,Clostridiaceae,Clostridium/1-194 puniceum,10.0
11812,39777,Veillonellaceae,Veillonella/1-179 atypica,1.0
11813,349161,Peptococcaceae,Desulforamulus/1-182 reducens,3.0
11814,1476,Planococcaceae,Sporosarcina/1-168 psychrophila,1.0
11815,46354,Thermoanaerobacteraceae,Thermoanaerobacter/1-178 wiegelii,3.0
11816,168384,Lachnospiraceae,Marvinbryantia/1-168 formatexigens,0.0
11817,2738,Enterococcaceae,Vagococcus/1-169 fluvialis,0.0
11818,2929456,Acaryochloridaceae,Acaryochloris/1-173 thomasi,1.0
11819,1209493,Prochlorotrichaceae,Halomicronema/1-170 hongdechloris,0.0
11820,235932,Bacillaceae,Geobacillus/1-170 jurassicus,4.0
11821,329936,Desulfitobacteriaceae,Desulfosporosinus/1-182 lacus,2.0
11822,870242,Thermoanaerobacteraceae,Carboxydothermus/1-177 pertinax,2.0
11824,1588,Lactobacillaceae,Lentilactobacillus/1-168 hilgardii,2.0
11825,439482,Calotrichaceae,Calothrix/1-169 rhizosoleniae,0.0
11826,2886352,Coleofasciculaceae,Allocoleopsis/1-168 franciscana,0.0
11827,51616,Desulfitobacteriaceae,Desulfitobacterium/1-182 chlororespirans,2.0
11828,1548597,Bacillaceae,Anaerobacillus/1-169 alkaliphilus,1.0
11829,79264,Paenibacillaceae,Paenibacillus/1-177 ehimensis,4.0
11830,1712516,Paenibacillaceae,Paenibacillus/1-169 baekrokdamisoli,0.0
11832,768704,Desulfitobacteriaceae,Desulfosporosinus/1-183 meridiei,2.0
11833,1761453,Flavobacteriaceae,Euzebyella/1-178 marina,7.0
11834,425380,Nostocaceae,Anabaena/1-169 subtropica,0.0
11835,2419778,Paenibacillaceae,Cohnella/1-170 endophytica,1.0
11836,1274357,Bacillaceae,Ornithinibacillus/1-168 halotolerans,1.0
11837,2259171,Bacillaceae,Neobacillus/1-173 piezotolerans,3.0
11838,480071,Bacillaceae,Virgibacillus/1-168 siamensis,1.0
11839,208226,Clostridiaceae,Alkaliphilus/1-176 metalliredigens,5.0
11840,1387555,Thermoanaerobacterales/1-181 Family III. Incertae Sedis,Caldicellulosiruptor morganii,8.0
11841,1510468,Bacillaceae,Bacillus/1-171 haikouensis,4.0
11842,1347902,Bacillaceae,Priestia/1-182 taiwanensis,2.0
11843,393762,Clostridiaceae,Natronincola/1-181 ferrireducens,7.0
11844,1978490,Bacillaceae,Lysinibacillus/1-173 endophyticus,4.0
11845,1816678,Christensenellaceae,Christensenella/1-178 timonensis,3.0
11846,439482,Calotrichaceae,Calothrix/1-169 rhizosoleniae,0.0
11847,645887,Eubacteriaceae,Alkalibaculum/1-152 bacchi,1.0
11849,2315694,Paenibacillaceae,Cohnella/1-167 faecalis,0.0
11850,1648146,Flavobacteriaceae,Flavobacterium/1-172 buctense,3.0
11851,29396,Bacillaceae,Saccharococcus/1-168 thermophilus,1.0
11852,454144,Verrucomicrobiaceae,Persicirhabdus/1-193 sediminis,12.0
11853,74701,Peptococcaceae,Desulforamulus/1-182 putei,3.0
11854,263511,Aphanothecaceae,Crocosphaera/1-169 watsonii,0.0
11856,2316383,Tepidanaerobacteraceae,Biomaibacter/1-168 acetigenes,3.0
11857,640948,Bacillaceae,Lentibacillus/1-169 persicus,1.0
11858,308892,Bacillaceae,Mesobacillus/1-167 boroniphilus,0.0
11859,859144,Bacillaceae,Cytobacillus/1-172 gottheilii,2.0
11860,1816696,Bacillaceae,Gracilibacillus/1-167 timonensis,1.0
11861,2751,Carnobacteriaceae,Carnobacterium/1-166 maltaromaticum,0.0
11862,1218495,Lactobacillaceae,Apilactobacillus/1-168 apinorum,2.0
11863,1610737,Oscillatoriaceae,Phormidium/1-170 tenue,1.0
11864,1178537,Bacillaceae,Bacillus/1-173 xiamenensis,5.0
11865,1873425,Paenibacillaceae,Paenibacillus/1-169 tritici,0.0
11867,35701,Heliobacteriaceae,Heliomicrobium/1-168 modesticaldum,2.0
11868,79881,Bacillaceae,Shouchella/1-168 gibsonii,0.0
11869,1168171,Bacillaceae,Aquibacillus/1-168 albus,1.0
11870,569859,Desulfitobacteriaceae,Desulfosporosinus/1-183 hippei,3.0
11871,742169,Bacillaceae,Fictibacillus/1-171 nanhaiensis,1.0
11872,281456,Thermincolaceae,Thermincola/1-166 ferriacetica,1.0
11873,2018669,Desulfitobacteriaceae,Desulfosporosinus/1-183 fructosivorans,3.0
11874,676965,Moorellaceae,Moorella/1-182 humiferrea,1.0
11875,32046,Synechococcaceae,Synechococcus/1-171 elongatus,0.0
11876,426128,Clostridiaceae,Natronincola/1-176 peptidivorans,1.0
11877,2496837,Paenibacillaceae,Brevibacillus/1-170 marinus,2.0
11878,2763657,Oscillospiraceae,Congzhengia/1-180 minquanensis,3.0
11879,930152,Bacillaceae,Litchfieldia/1-167 salsa,1.0
11880,885475,Bacillaceae,Salipaludibacillus/1-168 neizhouensis,4.0
11881,481719,Lactobacillaceae,Lentilactobacillus/1-168 sunkii,1.0
11882,519472,Enterococcaceae,Vagococcus/1-170 teuberi,2.0
11883,82348,Streptococcaceae,Streptococcus/1-188 pluranimalium,8.0
11884,1543965,Bacillaceae,Psychrobacillus/1-168 soli,4.0
11885,230470,Bacillaceae,Anoxybacillus/1-167 voinovskiensis,1.0
11886,1349432,Paenibacillaceae,Paenibacillus/1-173 helianthi,0.0
11887,2840443,Nostocaceae,Amazonocrinis/1-169 nigriterrae,0.0
11888,1737569,Deinococcaceae,Deinococcus/1-179 planocerae,5.0
11889,86666,Bacillaceae,Salimicrobium/1-172 halophilum,2.0
11890,859144,Bacillaceae,Cytobacillus/1-168 gottheilii,4.0
11891,1221996,Bacillaceae,Bacillus/1-170 thermotolerans,1.0
11892,221287,Symphyonemataceae,Mastigocladopsis/1-169 repens,0.0
11894,1553,Clostridiaceae,Clostridium/1-178 tetanomorphum,1.0
11895,687436,Paenibacillaceae,Paenibacillus/1-172 ihumii,4.0
11896,118246,Planococcaceae,Ureibacillus/1-173 terrenus,4.0
11897,1002795,Selenomonadaceae,Pectinatus/1-179 sottacetonis,2.0
11899,212350,Nostocaceae,Anabaena/1-169 lutea,0.0
11901,459527,Paenibacillaceae,Saccharibacillus/1-172 kuerlensis,0.0
11903,1940529,Bacillaceae,Lentibacillus/1-168 sediminis,1.0
11904,200989,Bacillaceae,Alkalicoccus/1-168 saliphilus,1.0
11905,247480,Bacillaceae,Anoxybacillus/1-170 caldiproteolyticus,1.0
11907,220753,Bacillaceae,Halobacillus/1-177 locisalis,10.0
11908,2897778,Lachnospiraceae,Lientehia/1-168 hominis,4.0
11912,2483800,Bacillaceae,Alteribacter/1-165 keqinensis,2.0
11913,1274374,Paenibacillaceae,Paenibacillus/1-169 antibioticophila,0.0
11914,1517,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 thermosaccharolyticum,2.0
11915,426701,Carnobacteriaceae,Alkalibacterium/1-192 thalassium,10.0
11916,2940653,Clostridiaceae,Clostridium/1-178 caldaquaticum,3.0
11917,44256,Thermoanaerobacteraceae,Caldanaerobius/1-177 polysaccharolyticus,3.0
11918,61016,Bacillaceae,Virgibacillus/1-168 salexigens,1.0
11919,1411,Bacillaceae,Halalkalibacter/1-172 akibai,4.0
11920,217031,Bacillaceae,Lederbergia/1-167 galactosidilytica,0.0
11921,669359,Chroococcaceae,Geminocystis/1-169 herdmanii,0.0
11922,309788,Bacillaceae,Lysinibacillus/1-173 boronitolerans,4.0
11923,29466,Veillonellaceae,Veillonella/1-179 parvula,1.0
11925,392416,Lactobacillaceae,Companilactobacillus/1-168 crustorum,1.0
11926,1894989,Thermoanaerobacteraceae,Thermodesulfitimonas/1-182 autotrophica,2.0
11927,1691940,Clostridiaceae,Clostridium/1-173 luticellarii,4.0
11928,522262,Staphylococcaceae,Staphylococcus/1-160 rostri,1.0
11929,520762,Clostridiaceae,Thermotalea/1-173 metallivorans,1.0
11930,187327,Acidaminococcaceae,Acidaminococcus/1-177 intestini,1.0
11931,550447,Bacillaceae,Edaphobacillus/1-173 lindanitolerans,1.0
11932,1926286,Bacillaceae,Halobacillus/1-171 massiliensis,5.0
11934,930152,Bacillaceae,Litchfieldia/1-176 salsa,3.0
11935,2941519,Oscillospiraceae,Vermiculatibacterium/1-169 agrestimuris,4.0
11936,46256,Lactobacillaceae,Weissella/1-168 hellenica,2.0
11937,36845,Clostridiaceae,Clostridium/1-176 intestinale,2.0
11938,265477,Desulfallaceae,Desulfotruncus/1-185 alcoholivorax,3.0
11939,271881,Lactobacillaceae,Lactiplantibacillus/1-168 argentoratensis,2.0
11940,272123,Nostocaceae,Anabaena/1-169 cylindrica,0.0
11941,2801339,Alicyclobacillaceae,Tumebacillus/1-171 amylolyticus,1.0
11944,202604,Moorellaceae,Moorella/1-182 mulderi,1.0
11945,170573,Staphylococcaceae,Staphylococcus/1-164 pettenkoferi,1.0
11946,1548597,Bacillaceae,Anaerobacillus/1-175 alkaliphilus,3.0
11947,28031,Bacillaceae,Lysinibacillus/1-173 fusiformis,4.0
11948,2833578,Bacillaceae,Neobacillus/1-167 citreus,0.0
11949,1578198,Bacillaceae,Neobacillus/1-167 notoginsengisoli,1.0
11950,217495,Bacillaceae,Lederbergia/1-188 ruris,8.0
11952,1357545,Nostocaceae,Richelia/1-169 sinica,0.0
11953,2703818,Bacillaceae,Caldibacillus/1-171 pasinlerensis,3.0
11954,1085406,Aphanizomenonaceae,Anabaenopsis/1-169 circularis,0.0
11955,246795,Nostocaceae,Nostoc/1-169 cycadae,0.0
11956,2078,Sporolactobacillaceae,Sporolactobacillus/1-175 inulinus,4.0
11957,2487723,Lactobacillaceae,Companilactobacillus/1-168 suantsaicola,1.0
11958,1714354,Bacillaceae,Domibacillus/1-172 mangrovi,3.0
11959,361055,Rubritaleaceae,Rubritalea/1-166 marina,1.0
11960,82803,Carnobacteriaceae,Trichococcus/1-167 flocculiformis,0.0
11961,907,Veillonellaceae,Megasphaera/1-177 elsdenii,2.0
11962,1435466,Bacillaceae,Oceanobacillus/1-168 bengalensis,1.0
11963,907,Veillonellaceae,Megasphaera/1-177 elsdenii,2.0
11964,1716543,Clostridiaceae,Clostridium/1-173 thermarum,1.0
11965,129985,Bacillaceae,Mesobacillus/1-174 jeotgali,3.0
11966,102134,Desulfallaceae,Desulfoscipio/1-174 gibsoniae,5.0
11967,155978,Acaryochloridaceae,Acaryochloris/1-169 marina,0.0
11968,2291674,Bacillaceae,Metabacillus/1-170 iocasae,2.0
11969,58137,Desulfallaceae,Desulfallas/1-168 thermosapovorans,0.0
11971,45462,Paenibacillaceae,Brevibacillus/1-175 borstelensis,1.0
11972,1981510,Oscillospiraceae,Monoglobus/1-175 pectinilyticus,4.0
11973,682956,Paenibacillaceae,Paenibacillus/1-167 jilunlii,2.0
11974,228576,Bacillaceae,Alkalihalobacillus/1-169 patagoniensis,3.0
11975,375929,Natranaerobiaceae,Natranaerobius/1-171 thermophilus,2.0
11976,1805475,Bacillaceae,Bacillus/1-168 massilionigeriensis,5.0
11977,2931930,Leptolyngbyaceae,Kovacikia/1-166 minuta,0.0
11978,2487273,Oscillospiraceae,Acetivibrio/1-175 mesophilus,5.0
11979,29350,Thermoanaerobacteraceae,Thermoanaerobacter/1-167 thermocopriae,1.0
11980,1380675,Clostridiaceae,Haloimpatiens/1-179 lingqiaonensis,2.0
11981,1804625,Cerasicoccaceae,Ruficoccus/1-195 amylovorans,13.0
11982,213615,Microcystaceae,Microcystis/1-168 viridis,0.0
11983,1552123,Listeriaceae,Listeria/1-170 booriae,1.0
11984,394098,Planococcaceae,Bhargavaea/1-174 cecembensis,1.0
11985,1406,Paenibacillaceae,Paenibacillus/1-185 polymyxa,10.0
11986,130788,Fam_Tissierellia/1-173 incertae sedis,Sedimentibacter saalensis,0.0
11987,393087,Bacillaceae,Gracilibacillus/1-168 lacisalsi,1.0
11988,714067,Thermoactinomycetaceae,Kroppenstedtia/1-172 eburnea,4.0
11990,35700,Heliobacteriaceae,Heliophilum/1-169 fasciatum,0.0
11991,985002,Staphylococcaceae,Staphylococcus/1-164 argenteus,1.0
11992,582850,Planococcaceae,Sporosarcina/1-173 luteola,3.0
11994,126157,Bacillaceae,Psychrobacillus/1-168 psychrodurans,1.0
11995,1340531,Paenibacillaceae,Paenibacillus/1-169 abyssi,0.0
11996,439482,Calotrichaceae,Calothrix/1-169 rhizosoleniae,0.0
11997,2081970,Paenibacillaceae,Paenibacillus/1-168 montanisoli,0.0
11998,2728023,Paenibacillaceae,Cohnella/1-167 herbarum,0.0
11999,1619309,Paenibacillaceae,Paenibacillus/1-168 herberti,0.0
12000,461876,Clostridiaceae,Alkaliphilus/1-175 oremlandii,1.0
12001,225985,Bacillaceae,Fictibacillus/1-170 gelatini,5.0
12002,1251,Lactobacillaceae,Leuconostoc/1-170 fallax,2.0
12003,545502,Bacillaceae,Ornithinibacillus/1-168 bavariensis,1.0
12004,152335,Lactobacillaceae,Paucilactobacillus/1-173 suebicus,2.0
12005,1229152,Bacillaceae,Oceanobacillus/1-168 chungangensis,1.0
12006,1071052,Planococcaceae,Metasolibacillus/1-173 meyeri,4.0
12007,1121084,Bacillaceae,Weizmannia/1-167 acidiproducens,0.0
12008,1641,Listeriaceae,Listeria/1-169 grayi,1.0
12009,189426,Paenibacillaceae,Paenibacillus/1-173 odorifer,0.0
12010,2678566,Bacillaceae,Ornithinibacillus/1-167 caprae,0.0
12011,1423815,Lactobacillaceae,Companilactobacillus/1-168 versmoldensis,1.0
12012,1639,Listeriaceae,Listeria/1-169 monocytogenes,1.0
12015,1702242,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 butyriciformans,2.0
12016,1347788,Fam_of_Geomicrobium,Geomicrobium/1-170 sediminis,2.0
12017,1550385,Bacillaceae,Peribacillus/1-174 alkalitolerans,1.0
12018,2940653,Clostridiaceae,Clostridium/1-170 caldaquaticum,3.0
12019,271155,Flavobacteriaceae,Flavobacterium/1-171 antarcticum,3.0
12020,930146,Bacillaceae,Mesobacillus/1-165 persicus,0.0
12021,1255251,Bacillaceae,Lederbergia/1-173 panacisoli,3.0
12022,1110546,Veillonellaceae,Veillonella/1-179 tobetsuensis,1.0
12023,158847,Selenomonadaceae,Megamonas/1-176 hypermegale,1.0
12024,81464,Sporomusaceae,Anaeromusa/1-178 acidaminophila,2.0
12025,521377,Bacillaceae,Alkalihalophilus/1-171 marmarensis,2.0
12026,1610737,Oscillatoriaceae,Phormidium/1-169 tenue,0.0
12028,109615,Microcystaceae,Microcystis/1-168 flos-aquae,0.0
12029,2981768,Lachnospiraceae,Anthropogastromicrobium/1-168 aceti,3.0
12030,44256,Thermoanaerobacteraceae,Caldanaerobius/1-172 polysaccharolyticus,5.0
12031,182264,Desulfallaceae,Sporotomaculum/1-184 syntrophicum,3.0
12032,2017483,Bacillaceae,Virgibacillus/1-166 phasianinus,1.0
12033,1517,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 thermosaccharolyticum,2.0
12034,220686,Bacillaceae,Neobacillus/1-172 vireti,4.0
12035,1494,Clostridiaceae,Clostridium/1-177 cochlearium,3.0
12036,1637975,Bacillaceae,Cytobacillus/1-174 solani,3.0
12037,349096,Selenomonadaceae,Pectinatus/1-177 haikarae,2.0
12038,1223,Prochlorotrichaceae,Prochlorothrix/1-170 hollandica,0.0
12039,13035,Synechococcaceae,Dactylococcopsis/1-169 salina,0.0
12040,237069,Bacillaceae,Tenuibacillus/1-173 multivorans,4.0
12041,1134413,Bacillaceae,Halalkalibacterium/1-170 ligniniphilum,1.0
12042,171693,Bacillaceae,Oceanobacillus/1-168 picturae,1.0
12043,221799,Planococcaceae,Planococcus/1-169 maitriensis,1.0
12044,768704,Desulfitobacteriaceae,Desulfosporosinus/1-183 meridiei,3.0
12046,163877,Bacillaceae,Virgibacillus/1-166 necropolis,0.0
12048,439219,Streptococcaceae,Streptococcus/1-188 henryi,8.0
12049,171693,Bacillaceae,Oceanobacillus/1-169 picturae,2.0
12050,2818044,Eubacteriales/1-170 Family XIII. Incertae Sedis,Sinanaerobacter chloroacetimidivorans,5.0
12051,2018667,Clostridiaceae,Marinisporobacter/1-173 balticus,1.0
12052,2762240,Bacillaceae,Cytobacillus/1-166 stercorigallinarum,1.0
12053,220754,Planococcaceae,Jeotgalibacillus/1-175 campisalis,3.0
12054,402384,Bacillaceae,Halobacillus/1-172 mangrovi,6.0
12055,1289519,Clostridiaceae,Clostridium/1-174 liquoris,4.0
12056,1289519,Clostridiaceae,Clostridium/1-177 liquoris,2.0
12057,2583377,Paenibacillaceae,Saccharibacillus/1-172 brassicae,0.0
12059,2064643,Microcoleaceae,Oxynema/1-170 aestuarii,0.0
12060,1589,Lactobacillaceae,Lactiplantibacillus/1-168 pentosus,2.0
12061,1571209,Bacillaceae,Fredinandcohnia/1-167 onubensis,1.0
12062,244830,Sporomusaceae,Anaerospora/1-178 hongkongensis,2.0
12064,2833579,Bacillaceae,Neobacillus/1-167 rhizophilus,0.0
12065,1274358,Bacillaceae,Oceanobacillus/1-171 luteolus,4.0
12067,175306,Bacillaceae,Lentibacillus/1-172 salicampi,4.0
12068,2064643,Microcoleaceae,Oxynema/1-169 aestuarii,0.0
12070,182710,Bacillaceae,Oceanobacillus/1-165 iheyensis,4.0
12071,209389,Bacillaceae,Bacillus/1-167 acidicola,0.0
12072,1983721,Bacillaceae,Metabacillus/1-175 lacus,4.0
12073,264697,Bacillaceae,Peribacillus/1-169 muralis,3.0
12074,198119,Paenibacillaceae,Paenibacillus/1-171 barcinonensis,3.0
12075,1462526,Bacillaceae,Virgibacillus/1-171 massiliensis,4.0
12076,1441723,Planococcaceae,Chryseomicrobium/1-174 aureum,3.0
12077,930124,Bacillaceae,Metabacillus/1-176 halosaccharovorans,3.0
12078,993692,Lactobacillaceae,Companilactobacillus/1-168 kimchiensis,1.0
12079,483937,Paenibacillaceae,Paenibacillus/1-174 riograndensis,0.0
12080,1844116,Paenibacillaceae,Brevibacillus/1-168 dissolubilis,2.0
12081,2018668,Desulfitobacteriaceae,Desulfosporosinus/1-182 nitroreducens,2.0
12082,1267156,Lactobacillaceae,Loigolactobacillus/1-167 iwatensis,2.0
12083,1239396,Planococcaceae,Metasolibacillus/1-173 fluoroglycofenilyticus,4.0
12084,2888272,Lactobacillaceae,Furfurilactobacillus/1-173 milii,2.0
12085,2724942,Staphylococcaceae,Staphylococcus/1-164 canis,2.0
12086,2843216,Miltoncostaeaceae,Miltoncostaea/1-195 oceani,5.0
12087,859143,Bacillaceae,Cytobacillus/1-168 kochii,4.0
12088,2762221,Planococcaceae,Solibacillus/1-156 faecavium,3.0
12089,2880967,Bacillaceae,Sutcliffiella/1-167 rhizosphaerae,1.0
12090,284581,Bacillaceae,Priestia/1-176 koreensis,5.0
12091,2017483,Bacillaceae,Virgibacillus/1-169 phasianinus,1.0
12092,1936063,Bacillaceae,Oceanobacillus/1-169 senegalensis,1.0
12093,2737028,Bacillaceae,Lentibacillus/1-170 saliphilus,5.0
12094,39777,Veillonellaceae,Veillonella/1-181 atypica,1.0
12095,29329,Thermoanaerobacteraceae,Thermoanaerobacterium/1-176 xylanolyticum,2.0
12096,1637975,Bacillaceae,Cytobacillus/1-168 solani,3.0
12097,29384,Staphylococcaceae,Staphylococcus/1-166 kloosii,1.0
12098,258475,Desulfotomaculaceae,Pelotomaculum/1-179 propionicicum,5.0
12099,209080,Sporomusaceae,Propionispora/1-175 hippei,1.0
12100,2762217,Bacillaceae,Bacillus/1-169 norwichensis,1.0
12101,1808352,Lactobacillaceae,Ligilactobacillus/1-168 salitolerans,2.0
12102,79882,Bacillaceae,Sutcliffiella/1-167 halmapala,0.0
12103,1654388,Staphylococcaceae,Staphylococcus/1-164 schweitzeri,1.0
12104,1792166,Desertifilaceae,Roseofilum/1-169 reptotaenium,0.0
12105,1456,Bacillaceae,Bacillus/1-168 benzoevorans,3.0
12106,293371,Lactobacillaceae,Paucilactobacillus/1-172 oligofermentans,2.0
12107,1471761,Thermoactinomycetaceae,Novibacillus/1-172 thermophilus,4.0
12108,1266720,Moorellaceae,Moorella/1-182 stamsii,1.0
12109,2748318,Verrucomicrobiaceae,Oceaniferula/1-179 marina,2.0
12110,1742359,Bacillaceae,Bacillus/1-167 dafuensis,0.0
12111,427072,Bacillaceae,Alkalicoccus/1-171 chagannorensis,1.0
12112,39777,Veillonellaceae,Veillonella/1-181 atypica,1.0
12113,2374,Sporomusaceae,Acetonema/1-173 longum,0.0
12114,77777,Bacillaceae,Robertmurraya/1-173 siralis,1.0
12115,1202712,Planococcaceae,Ureibacillus/1-173 chungkukjangi,4.0
12116,142842,Halobacteroidaceae,Selenihalanaerobacter/1-175 shriftii,1.0
12117,1816693,Bacillaceae,Bacillus/1-174 massiliglaciei,1.0
