,taxid,family,genus_species,helix_5_occupancy_75_max
2762,>86179,Halomonadaceae,Chromohalobacter/1-219 beijerinckii,51.0
2763,>231455,Rhodanobacteraceae,Dyella/1-216 japonica,47.0
2764,>1446479,Xanthomonadaceae,Arenimonas/1-216 maotaiensis,47.0
2765,>2589817,Oceanospirillaceae,Maribrevibacterium/1-212 harenarium,47.0
2766,>2338073,Yersiniaceae,Serratia/1-212 inhibens,47.0
2767,>90242,Neisseriaceae,Neisseria/1-215 iguanae,46.0
2768,>441103,Roseobacteraceae,Tropicibacter/1-210 naphthalenivorans,45.0
2769,>347483,Rhodanobacteraceae,Rhodanobacter/1-216 spathiphylli,47.0
2770,>1348472,Alcaligenaceae,Pusillimonas/1-215 caeni,47.0
2771,>1193620,Rhodocyclaceae,Niveibacterium/1-217 umoris,47.0
2772,>546,Enterobacteriaceae,Citrobacter/1-214 freundii,47.0
2773,>55211,Erwiniaceae,Erwinia/1-215 persicina,46.0
2774,>2571748,Burkholderiaceae,Paraburkholderia/1-217 acidisoli,47.0
2775,>1189126,Burkholderiaceae,Paraburkholderia/1-217 eburnea,47.0
2776,>546,Enterobacteriaceae,Citrobacter/1-214 freundii,47.0
2777,>424902,Chromatiaceae,Thiohalocapsa/1-215 marina,47.0
2778,>40324,Xanthomonadaceae,Stenotrophomonas/1-211 maltophilia,47.0
2779,>164546,Burkholderiaceae,Cupriavidus/1-216 taiwanensis,47.0
2780,>546,Enterobacteriaceae,Citrobacter/1-214 freundii,47.0
2781,>2838947,Enterobacteriaceae,Enterobacter/1-214 quasimori,47.0
2782,>2774408,Oceanospirillaceae,Marinomonas/1-212 colpomeniae,47.0
2783,>548,Enterobacteriaceae,Klebsiella/1-214 aerogenes,47.0
2784,>546,Enterobacteriaceae,Citrobacter/1-214 freundii,47.0
2785,>151654,Burkholderiaceae,Cupriavidus/1-215 laharis,46.0
2786,>304,Comamonadaceae,Pelomonas/1-217 saccharophila,49.0
2787,>61651,Yersiniaceae,Serratia/1-212 ficaria,47.0
2788,>2576840,Microbulbiferaceae,Microbulbifer/1-218 harenosus,50.0
2789,>406020,Piscirickettsiaceae,Thiomicrospira/1-210 microaerophila,45.0
2790,>299767,Enterobacteriaceae,Enterobacter/1-214 ludwigii,47.0
2791,>223900,Halomonadaceae,Chromohalobacter/1-219 japonicus,51.0
2792,>376489,Halomonadaceae,Halotalea/1-215 alkalilenta,51.0
2793,>106590,Burkholderiaceae,Cupriavidus/1-216 necator,47.0
2794,>61646,Enterobacteriaceae,Lelliottia/1-215 amnigena,46.0
2795,>2732487,Usitatibacteraceae,Usitatibacter/1-217 palustris,47.0
2796,>589554,Chromatiaceae,Candidatus/1-216 Thiosymbion oneisti,47.0
2797,>576610,Burkholderiaceae,Polynucleobacter/1-217 necessarius,47.0
2798,>546,Enterobacteriaceae,Citrobacter/1-214 freundii,47.0
2799,>1855631,Burkholderiaceae,Polynucleobacter/1-216 parvulilacunae,47.0
2800,>2152891,Burkholderiaceae,Paraburkholderia/1-217 bonniea,47.0
2801,>1620215,Acidiferrobacteraceae,Sulfuricaulis/1-218 limicola,47.0
2802,>615,Yersiniaceae,Serratia/1-212 marcescens,47.0
2803,>2929842,Rhodocyclaceae,Rhodocyclus/1-217 gracilis,47.0
2804,>576611,Burkholderiaceae,Polynucleobacter/1-217 asymbioticus,47.0
2805,>82992,Enterobacteriaceae,Buttiauxella/1-214 noackiae,47.0
2806,>1819739,Burkholderiaceae,Polynucleobacter/1-217 alcilacus,47.0
2807,>1572645,Oceanospirillaceae,Neptunomonas/1-219 phycophila,50.0
2808,>2728839,Burkholderiaceae,Paraburkholderia/1-217 antibiotica,47.0
2809,>34068,Piscirickettsiaceae,Cycloclasticus/1-216 pugetii,47.0
2810,>2045210,Alcaligenaceae,Pollutimonas/1-215 subterranea,47.0
2811,>550,Enterobacteriaceae,Enterobacter/1-215 cloacae,46.0
2812,>366289,Pseudomonadaceae,Pseudomonas/1-220 delhiensis,50.0
2813,>287,Pseudomonadaceae,Pseudomonas/1-217 aeruginosa,49.0
2814,>69395,Caulobacteraceae,Caulobacter/1-209 henricii,41.0
2815,>1218075,Burkholderiaceae,Paraburkholderia/1-217 bannensis,47.0
2816,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2817,>1792290,Oceanospirillaceae,Marinomonas/1-215 spartinae,47.0
2818,>637577,Rhodanobacteraceae,Luteibacter/1-216 jiangsuensis,47.0
2819,>92002,Rhodocyclaceae,Aromatoleum/1-217 toluvorans,47.0
2820,>615,Yersiniaceae,Serratia/1-215 marcescens,47.0
2821,>83784,Burkholderiaceae,Paraburkholderia/1-217 sartisoli,47.0
2822,>627669,Burkholderiaceae,Paraburkholderia/1-217 humisilvae,47.0
2823,>2782701,Burkholderiaceae,Paraburkholderia/1-217 youngii,47.0
2824,>60549,Burkholderiaceae,Paraburkholderia/1-217 phenazinium,47.0
2825,>2732067,Usitatibacteraceae,Usitatibacter/1-217 rugosus,47.0
2826,>1920171,Rhodanobacteraceae,Dyella/1-216 halodurans,47.0
2827,>57489,Chromatiaceae,Thiorhodococcus/1-216 minor,47.0
2828,>1095768,Enterobacteriaceae,Phytobacter/1-214 massiliensis,47.0
2829,>1071983,Legionellaceae,Legionella/1-213 cardiaca,49.0
2830,>254408,Sinobacteraceae,Solimonas/1-216 variicoloris,47.0
2831,>339,Xanthomonadaceae,Xanthomonas/1-211 campestris,47.0
2832,>351345,Burkholderiaceae,Polynucleobacter/1-216 cosmopolitanus,47.0
2833,>636,Hafniaceae,Edwardsiella/1-215 tarda,46.0
2834,>1812935,Enterobacteriaceae,Enterobacter/1-214 roggenkampii,47.0
2835,>65741,Pseudomonadaceae,Pseudomonas/1-220 knackmussii,50.0
2836,>1645665,Xanthomonadaceae,Lysobacter/1-215 silvestris,47.0
2837,>453842,Paracoccaceae,Paracoccus/1-213 aestuarii,45.0
2838,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2839,>659016,Alcaligenaceae,Pusillimonas/1-215 soli,47.0
2840,>513160,Sphaerotilaceae,Ideonella/1-215 azotifigens,47.0
2841,>1678131,Paracoccaceae,Cypionkella/1-215 psychrotolerans,45.0
2842,>2654982,Burkholderiaceae,Paraburkholderia/1-217 atlantica,47.0
2843,>1706046,Sulfuricellaceae,Sulfurirhabdus/1-217 autotrophica,47.0
2844,>546892,Xanthomonadaceae,Lysobacter/1-210 xinjiangensis,46.0
2845,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2846,>1547922,Sphaerotilaceae,Ideonella/1-217 sakaiensis,47.0
2847,>1777139,Burkholderiaceae,Caballeronia/1-217 calidae,47.0
2848,>83655,Enterobacteriaceae,Leclercia/1-214 adecarboxylata,47.0
2849,>1938811,Burkholderiaceae,Paraburkholderia/1-217 podalyriae,47.0
2850,>452,Legionellaceae,Legionella/1-219 spiritensis,49.0
2851,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2852,>570012,Enterobacteriaceae,Shimwellia/1-214 pseudoproteus,47.0
2853,>1242174,Rhodanobacteraceae,Dyella/1-216 kyungheensis,47.0
2854,>69218,Enterobacteriaceae,Enterobacter/1-214 cancerogenus,47.0
2855,>504901,Chromatiaceae,Allochromatium/1-216 humboldtianum,47.0
2856,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2857,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2858,>413882,Sphaerotilaceae,Caldimonas/1-217 brevitalea,47.0
2859,>415747,Ectothiorhodospiraceae,Thiohalomonas/1-215 denitrificans,47.0
2860,>2305248,Ectothiorhodospiraceae,Candidatus/1-216 Macondimonas diazotrophica,47.0
2861,>93378,Hafniaceae,Edwardsiella/1-215 hoshinae,46.0
2862,>1122252,Oceanospirillaceae,Marinospirillum/1-221 celere,51.0
2863,>1200993,Burkholderiaceae,Paraburkholderia/1-217 fynbosensis,47.0
2864,>61646,Enterobacteriaceae,Lelliottia/1-214 amnigena,47.0
2865,>948077,Xanthomonadaceae,Arenimonas/1-216 metalli,47.0
2866,>415,Methylococcaceae,Methylobacter/1-208 luteus,47.0
2867,>2763498,Rhodanobacteraceae,Dyella/1-216 telluris,47.0
2868,>1851514,Enterobacteriaceae,Scandinavium/1-214 goeteborgense,47.0
2869,>65735,Paracoccaceae,Paracoccus/1-213 alkenifer,45.0
2870,>208223,Enterobacteriaceae,Kosakonia/1-210 cowanii,47.0
2871,>2890315,Yersiniaceae,Yersinia/1-214 artesiana,47.0
2872,>2529381,Enterobacteriaceae,Enterobacter/1-214 wuhouensis,47.0
2873,>1137284,Oceanospirillaceae,Marinomonas/1-215 fungiae,47.0
2874,>60548,Burkholderiaceae,Paraburkholderia/1-217 graminis,47.0
2875,>487049,Burkholderiaceae,Paraburkholderia/1-217 rhynchosiae,47.0
2876,>2697024,Alcaligenaceae,Pusillimonas/1-215 minor,47.0
2877,>2478464,Enterobacteriaceae,Enterobacter/1-214 oligotrophicus,47.0
2878,>564369,Rhodanobacteraceae,Luteibacter/1-216 anthropi,47.0
2879,>546,Enterobacteriaceae,Citrobacter/1-214 freundii,47.0
2880,>55209,Erwiniaceae,Pantoea/1-215 cypripedii,47.0
2881,>2823469,Burkholderiaceae,Paraburkholderia/1-217 gardini,47.0
2882,>264739,Oceanospirillaceae,Marinomonas/1-215 pontica,47.0
2883,>578942,Rhodanobacteraceae,Dokdonella/1-216 immobilis,47.0
2884,>465721,Steroidobacteraceae,Steroidobacter/1-216 denitrificans,47.0
2885,>2603818,Burkholderiaceae,Paraburkholderia/1-217 panacisoli,47.0
2886,>1334193,Enterobacteriaceae,[Enterobacter]/1-214 lignolyticus,47.0
2887,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2888,>61646,Enterobacteriaceae,Lelliottia/1-214 amnigena,47.0
2889,>2529380,Enterobacteriaceae,Kosakonia/1-211 quasisacchari,47.0
2890,>2926470,Enterobacteriaceae,Silvania/1-214 confinis,47.0
2891,>1158459,Enterobacteriaceae,Kosakonia/1-211 sacchari,47.0
2892,>1202713,Alcaligenaceae,Paenalcaligenes/1-215 suwonensis,47.0
2893,>208224,Enterobacteriaceae,Enterobacter/1-214 kobei,47.0
2894,>480658,Burkholderiaceae,Paraburkholderia/1-217 rhizosphaerae,47.0
2895,>1706839,Paracoccaceae,Paracoccus/1-210 gahaiensis,45.0
2896,>1777144,Burkholderiaceae,Caballeronia/1-217 ptereochthonis,47.0
2897,>2926469,Enterobacteriaceae,Silvania/1-214 hatchlandensis,47.0
2898,>2081043,Burkholderiaceae,Polynucleobacter/1-217 nymphae,47.0
2899,>569601,Oceanospirillaceae,Marinomonas/1-215 arenicola,47.0
2900,>1743174,Burkholderiaceae,Polynucleobacter/1-216 tropicus,47.0
2901,>69359,Chromatiaceae,Thiohalocapsa/1-208 halophila,47.0
2902,>659595,Rhodanobacteraceae,Chiayiivirga/1-215 flava,46.0
2903,>2666307,Burkholderiaceae,Cupriavidus/1-216 lacunae,47.0
2904,>82977,Enterobacteriaceae,Buttiauxella/1-214 agrestis,47.0
2905,>457502,Comamonadaceae,Polaromonas/1-215 jejuensis,47.0
2906,>2494702,Enterobacteriaceae,Enterobacter/1-214 huaxiensis,47.0
2907,>2746,Halomonadaceae,Halomonas/1-220 elongata,51.0
2908,>1379159,Rhodanobacteraceae,Dyella/1-216 jiangningensis,47.0
2909,>86177,Halomonadaceae,Halomonas/1-214 utahensis,50.0
2910,>1792498,Burkholderiaceae,Pararobbsia/1-217 silviterrae,47.0
2911,>1058,Chromatiaceae,Thiocapsa/1-211 roseopersicina,47.0
2912,>2909341,Roseobacteraceae,Octadecabacter/1-214 dasysiphoniae,45.0
2913,>375574,Chromobacteriaceae,Gulbenkiania/1-216 indica,47.0
2914,>1777143,Burkholderiaceae,Caballeronia/1-217 glebae,47.0
2915,>371042,Erwiniaceae,Erwinia/1-215 typographi,46.0
2916,>545261,Hyphomonadaceae,Henriciella/1-209 aquimarina,40.0
2917,>2824118,Sphaerotilaceae,Ideonella/1-217 alba,47.0
2918,>453963,Microbulbiferaceae,Microbulbifer/1-218 halophilus,50.0
2919,>1367852,Erwiniaceae,Izhakiella/1-211 capsodis,47.0
2920,>2865840,Chromobacteriaceae,Deefgea/1-217 tanakiae,47.0
2921,>1399968,Burkholderiaceae,Paraburkholderia/1-217 monticola,47.0
2922,>2881052,Piscirickettsiaceae,Methylophaga/1-216 pinxianii,47.0
2923,>357240,Enterobacteriaceae,Franconibacter/1-214 helveticus,47.0
2924,>1176533,Xanthomonadaceae,Luteimonas/1-211 granuli,47.0
2925,>69222,Erwiniaceae,Erwinia/1-215 mallotivora,46.0
2926,>942866,Burkholderiaceae,Cupriavidus/1-216 alkaliphilus,47.0
2927,>682798,Neisseriaceae,Chitinolyticbacter/1-217 meiyuanensis,47.0
2928,>61647,Enterobacteriaceae,Pluralibacter/1-215 gergoviae,46.0
2929,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
2930,>2498847,Burkholderiaceae,Zeimonas/1-216 arvi,47.0
2931,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
2932,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
2933,>70584,Fam_of_Aquabacterium,Aquabacterium/1-217 parvum,47.0
2934,>106590,Burkholderiaceae,Cupriavidus/1-216 necator,47.0
2935,>1867846,Legionellaceae,Legionella/1-213 clemsonensis,49.0
2936,>42906,Yersiniaceae,Serratia/1-212 entomophila,47.0
2937,>278132,Paracoccaceae,Limimaricola/1-215 hongkongensis,45.0
2938,>1646340,Enterobacteriaceae,Kosakonia/1-211 pseudosacchari,47.0
2939,>445710,Rhodanobacteraceae,Dyella/1-216 thiooxydans,47.0
2940,>948106,Burkholderiaceae,Paraburkholderia/1-217 dilworthii,47.0
2941,>231048,Chromatiaceae,Allochromatium/1-216 palmeri,47.0
2942,>2954381,Fam_of_Candidatus/1-217 Accumulibacter,Candidatus Accumulibacter contiguus,47.0
2943,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
2944,>2728848,Burkholderiaceae,Paraburkholderia/1-217 polaris,47.0
2945,>2925396,Enterobacteriaceae,Dryocola/1-214 clanedunensis,47.0
2946,>2587528,Enterobacteriaceae,Klebsiella/1-214 spallanzanii,47.0
2947,>1927960,Rhodanobacteraceae,Dyella/1-216 psychrodurans,47.0
2948,>657651,Paracoccaceae,Paracoccus/1-213 caeni,45.0
2949,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
2950,>2675747,Burkholderiaceae,Paraburkholderia/1-217 elongata,47.0
2951,>363848,Rhodanobacteraceae,Dyella/1-216 ginsengisoli,47.0
2952,>2100822,Halomonadaceae,Kushneria/1-221 phyllosphaerae,51.0
2953,>1755099,Enterobacteriaceae,Pseudenterobacter/1-215 timonensis,46.0
2954,>2025720,Xanthomonadaceae,Lysobacter/1-209 spongiae,47.0
2955,>2552946,Enterobacteriaceae,Cedecea/1-214 colo,47.0
2956,>2852117,Halomonadaceae,Halomonas/1-221 profundi,51.0
2957,>1229,Chromatiaceae,Nitrosococcus/1-216 oceani,47.0
2958,>1777136,Burkholderiaceae,Caballeronia/1-217 catudaia,47.0
2959,>491948,Oceanospirillaceae,Marinomonas/1-215 rhizomae,47.0
2960,>206506,Alcaligenaceae,Kerstersia/1-216 gyiorum,47.0
2961,>1040979,Burkholderiaceae,Cupriavidus/1-216 neocaledonicus,47.0
2962,>1777133,Burkholderiaceae,Caballeronia/1-217 concitans,47.0
2963,>86173,Microbulbiferaceae,Microbulbifer/1-218 elongatus,50.0
2964,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
2965,>491950,Oceanospirillaceae,Marinomonas/1-215 foliarum,47.0
2966,>1940612,Alcaligenaceae,Pigmentiphaga/1-215 aceris,47.0
2967,>455,Legionellaceae,Legionella/1-213 jamestowniensis,49.0
2968,>2778876,Methylophilaceae,Methyloradius/1-217 palustris,47.0
2969,>931,Thiobacillaceae,Thiobacillus/1-216 thioparus,47.0
2970,>2963939,Methylococcaceae,Methylomonas/1-215 rapida,47.0
2971,>420952,Burkholderiaceae,Paraburkholderia/1-217 bryophila,47.0
2972,>2081032,Halomonadaceae,Phytohalomonas/1-221 tamaricis,51.0
2973,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2974,>311231,Burkholderiaceae,Paraburkholderia/1-217 ginsengisoli,47.0
2975,>2026239,Alcaligenaceae,Pusillimonas/1-215 maritima,47.0
2976,>252970,Burkholderiaceae,Paraburkholderia/1-217 phenoliruptrix,47.0
2977,>569601,Oceanospirillaceae,Marinomonas/1-215 arenicola,47.0
2978,>885040,Enterobacteriaceae,Enterobacter/1-214 soli,47.0
2979,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
2980,>2777537,Burkholderiaceae,Paraburkholderia/1-217 saeva,47.0
2981,>2726122,Oceanospirillaceae,Marinomonas/1-215 profundi,47.0
2982,>449,Legionellaceae,Legionella/1-213 hackeliae,49.0
2983,>2822138,Pseudomonadaceae,Pseudomonas/1-220 boanensis,50.0
2984,>69222,Erwiniaceae,Erwinia/1-215 mallotivora,47.0
2985,>2899785,Enterobacteriaceae,Huaxiibacter/1-214 chinensis,47.0
2986,>551989,Enterobacteriaceae,Kosakonia/1-214 arachidis,47.0
2987,>980561,Methylococcaceae,Methylomonas/1-206 lenta,43.0
2988,>1815556,Paracoccaceae,Paracoccus/1-213 fontiphilus,45.0
2989,>84531,Xanthomonadaceae,Lysobacter/1-211 antibioticus,47.0
2990,>649841,Sulfuricellaceae,Sulfuricella/1-216 denitrificans,47.0
2991,>2080658,Fam_Oceanospirillales/1-217 incertae sedis,Pelagibaculum spongiae,47.0
2992,>1510458,Roseobacteraceae,Aliiruegeria/1-215 sabulilitoris,45.0
2993,>381308,Thioalkalispiraceae,Thiohalophilus/1-217 thiocyanatoxydans,47.0
2994,>2292265,Burkholderiaceae,Trinickia/1-217 diaoshuihuensis,47.0
2995,>2775866,Rhodanobacteraceae,Dyella/1-216 acidiphila,47.0
2996,>169430,Burkholderiaceae,Paraburkholderia/1-217 hospita,47.0
2997,>1245436,Burkholderiaceae,Paraburkholderia/1-217 kirstenboschensis,47.0
2998,>364200,Paracoccaceae,Cognatiyoonia/1-215 koreensis,45.0
2999,>203471,Hydrogenophilaceae,Tepidiphilus/1-211 margaritifer,47.0
3000,>1770545,Rhodanobacteraceae,Dyella/1-216 amyloliquefaciens,47.0
3001,>2698682,Xanthomonadaceae,Lysobacter/1-211 oculi,47.0
3002,>176598,Xanthomonadaceae,Pseudoxanthomonas/1-211 taiwanensis,47.0
3003,>75105,Burkholderiaceae,Paraburkholderia/1-217 caribensis,47.0
3004,>489703,Sinobacteraceae,Solimonas/1-216 aquatica,47.0
3005,>37448,Comamonadaceae,Polaromonas/1-216 vacuolata,47.0
3006,>311230,Burkholderiaceae,Paraburkholderia/1-217 terrae,47.0
3007,>582702,Rhodanobacteraceae,Rhodanobacter/1-216 glycinis,47.0
3008,>421,Methylococcaceae,Methylomonas/1-208 methanica,44.0
3009,>2152889,Burkholderiaceae,Paraburkholderia/1-217 hayleyella,47.0
3010,>2419777,Burkholderiaceae,Trinickia/1-217 fusca,47.0
3011,>1743163,Burkholderiaceae,Polynucleobacter/1-217 campilacus,47.0
3012,>636,Hafniaceae,Edwardsiella/1-215 tarda,46.0
3013,>550,Enterobacteriaceae,Enterobacter/1-214 cloacae,47.0
3014,>683355,Alcaligenaceae,Candidimonas/1-211 humi,47.0
3015,>2579935,Enterobacteriaceae,Jejubacter/1-215 calystegiae,46.0
3016,>2786953,Rhodanobacteraceae,Pinirhizobacter/1-216 soli,47.0
3017,>1176646,Sphingomonadaceae,Sphingomonas/1-182 daechungensis,41.0
3018,>1245441,Burkholderiaceae,Paraburkholderia/1-217 steynii,47.0
3019,>36873,Burkholderiaceae,Paraburkholderia/1-217 xenovorans,47.0
3020,>2793075,Burkholderiaceae,Paraburkholderia/1-217 domus,47.0
3021,>942865,Burkholderiaceae,Cupriavidus/1-216 plantarum,47.0
3022,>2793077,Burkholderiaceae,Paraburkholderia/1-217 haematera,47.0
3023,>636,Hafniaceae,Edwardsiella/1-215 tarda,46.0
3024,>1853276,Neisseriaceae,Neisseria/1-215 weixii,46.0
3025,>158877,Enterobacteriaceae,Yokenella/1-214 regensburgei,47.0
3026,>2213058,Oceanospirillaceae,Marinomonas/1-215 piezotolerans,47.0
3027,>266805,Microbulbiferaceae,Microbulbifer/1-218 variabilis,50.0
3028,>2182793,Ignatzschineriaceae,Ignatzschineria/1-215 cameli,47.0
3029,>45056,Legionellaceae,Legionella/1-219 adelaidensis,49.0
3030,>28252,Halomonadaceae,Halomonas/1-215 halodenitrificans,51.0
3031,>1730894,Oceanospirillaceae,Nitrincola/1-219 schmidtii,50.0
3032,>134536,Burkholderiaceae,Paraburkholderia/1-217 caledonica,47.0
3033,>106590,Burkholderiaceae,Cupriavidus/1-216 necator,47.0
3034,>2010972,Caulobacteraceae,Caulobacter/1-209 rhizosphaerae,41.0
3035,>230667,Chromobacteriaceae,Chitinibacter/1-217 tainanensis,47.0
3036,>67780,Hafniaceae,Edwardsiella/1-215 ictaluri,46.0
3037,>2925397,Enterobacteriaceae,Dryocola/1-214 boscaweniae,47.0
3038,>2599607,Burkholderiaceae,Paraburkholderia/1-217 madseniana,47.0
3039,>2815358,Enterobacteriaceae,Leclercia/1-215 pneumoniae,46.0
3040,>659251,Burkholderiaceae,Cupriavidus/1-216 pampae,47.0
3041,>33049,Paracoccaceae,Phaeovulum/1-213 veldkampii,45.0
3042,>2508288,Burkholderiaceae,Pandoraea/1-216 iniqua,47.0
3043,>616992,Sinobacteraceae,Polycyclovorans/1-216 algicola,47.0
3044,>178399,Oceanospirillaceae,Marinomonas/1-215 primoryensis,47.0
3045,>53463,Paracoccaceae,Paracoccus/1-201 solventivorans,45.0
3046,>758793,Burkholderiaceae,Caballeronia/1-217 insecticola,47.0
3047,>2780091,Rhodanobacteraceae,Luteibacter/1-216 flocculans,47.0
3048,>994692,Fam_of_Candidatus/1-215 Kinetoplastibacterium,Candidatus Kinetoplastibacterium desouzaii,47.0
3049,>1914409,Roseobacteraceae,Salibaculum/1-214 griseiflavum,45.0
3050,>1335048,Paracoccaceae,Frigidibacter/1-214 mobilis,45.0
3051,>93219,Burkholderiaceae,Pandoraea/1-216 norimbergensis,47.0
3052,>634500,Erwiniaceae,Erwinia/1-215 billingiae,47.0
3053,>75684,Balneatrichaceae,Balneatrix/1-220 alpica,50.0
3054,>744406,Sphaerotilaceae,Sphaerotilus/1-215 hippei,47.0
3055,>141389,Halomonadaceae,Chromohalobacter/1-219 canadensis,51.0
3056,>522889,Sphaerotilaceae,Sphaerotilus/1-215 montanus,47.0
3057,>169427,Burkholderiaceae,Paraburkholderia/1-217 terricola,47.0
3058,>1761016,Burkholderiaceae,Paraburkholderia/1-217 caffeinilytica,47.0
3059,>754476,Piscirickettsiaceae,Methylophaga/1-216 nitratireducenticrescens,47.0
3060,>453783,Xanthomonadaceae,Lysobacter/1-211 soli,47.0
3061,>871203,Burkholderiaceae,Caballeronia/1-217 zhejiangensis,47.0
3062,>158822,Enterobacteriaceae,Cedecea/1-214 neteri,47.0
3063,>1940240,Ignatzschineriaceae,Wohlfahrtiimonas/1-216 populi,47.0
3064,>1529639,Enterobacteriaceae,Mangrovibacter/1-211 yixingensis,47.0
3065,>2032626,Halomonadaceae,Halovibrio/1-218 salipaludis,50.0
3066,>1825787,Pseudomonadaceae,Pseudomonas/1-213 asuensis,49.0
3067,>407164,Microbulbiferaceae,Microbulbifer/1-218 pacificus,50.0
3068,>187400,Paracoccaceae,Paracoccus/1-210 zeaxanthinifaciens,45.0
3069,>1777141,Burkholderiaceae,Caballeronia/1-217 pedi,47.0
3070,>1777135,Burkholderiaceae,Caballeronia/1-217 arvi,47.0
3071,>1324617,Burkholderiaceae,Paraburkholderia/1-217 aspalathi,47.0
3072,>1777138,Burkholderiaceae,Caballeronia/1-217 fortuita,47.0
3073,>553088,Chromobacteriaceae,Chitiniphilus/1-217 shinanonensis,47.0
3074,>1643323,Xanthomonadaceae,Lysobacter/1-210 lacus,46.0
3075,>133539,Chromatiaceae,Nitrosococcus/1-217 halophilus,47.0
3076,>380675,Burkholderiaceae,Trinickia/1-217 soli,47.0
3077,>170623,Pseudomonadaceae,Azotobacter/1-220 beijerinckii,50.0
3078,>435897,Xanthomonadaceae,Lysobacter/1-211 capsici,47.0
3079,>1005667,Enterobacteriaceae,Kosakonia/1-214 oryziphila,47.0
3080,>948107,Burkholderiaceae,Paraburkholderia/1-217 sprentiae,47.0
3081,>1814290,Chromatiaceae,Nitrosococcus/1-217 wardiae,47.0
3082,>1958944,Paracoccaceae,Puniceibacterium/1-210 confluentis,45.0
3083,>311230,Burkholderiaceae,Paraburkholderia/1-217 terrae,47.0
3084,>497725,Enterobacteriaceae,Kosakonia/1-214 oryzae,47.0
3085,>458836,Burkholderiaceae,Paraburkholderia/1-217 sediminicola,47.0
3086,>158823,Enterobacteriaceae,Cedecea/1-214 lapagei,47.0
3087,>1544861,Burkholderiaceae,Caballeronia/1-217 novacaledonica,47.0
3088,>1777140,Burkholderiaceae,Caballeronia/1-217 hypogeia,47.0
3089,>1940533,Paracoccaceae,Rhodosalinus/1-209 sediminis,45.0
3090,>208223,Enterobacteriaceae,Kosakonia/1-214 cowanii,47.0
3091,>44576,Nitrosomonadaceae,Nitrosomonas/1-217 halophila,47.0
3092,>240237,Maricaulaceae,Woodsholea/1-210 maritima,50.0
3093,>2737662,Paracoccaceae,Pseudogemmobacter/1-210 hezensis,45.0
3094,>2508299,Burkholderiaceae,Pandoraea/1-216 pneumonica,47.0
3095,>1353886,Burkholderiaceae,Caballeronia/1-217 cordobensis,47.0
3096,>219649,Burkholderiaceae,Paraburkholderia/1-217 unamae,47.0
3097,>405,Methylophilaceae,Methylobacillus/1-217 flagellatus,47.0
3098,>1537710,Burkholderiaceae,Pandoraea/1-216 terrae,47.0
3099,>2823372,Oceanospirillaceae,Marinomonas/1-215 vulgaris,47.0
3100,>2805490,Steroidobacteraceae,Steroidobacter/1-216 gossypii,47.0
3101,>1462993,Burkholderiaceae,Paraburkholderia/1-217 ginsengiterrae,47.0
3102,>1796606,Burkholderiaceae,Cupriavidus/1-216 nantongensis,47.0
3103,>357240,Enterobacteriaceae,Franconibacter/1-214 helveticus,47.0
3104,>312026,Burkholderiaceae,Paraburkholderia/1-217 mimosarum,47.0
3105,>158877,Enterobacteriaceae,Yokenella/1-214 regensburgei,47.0
3106,>354,Pseudomonadaceae,Azotobacter/1-214 vinelandii,50.0
3107,>2026199,Burkholderiaceae,Paraburkholderia/1-217 aromaticivorans,47.0
3108,>2604047,Burkholderiaceae,Paraburkholderia/1-217 dioscoreae,47.0
3109,>2528202,Thiobacillaceae,Parasulfuritortus/1-217 cantonensis,47.0
3110,>573,Enterobacteriaceae,Klebsiella/1-214 pneumoniae,47.0
3111,>1743166,Burkholderiaceae,Polynucleobacter/1-217 hirudinilacicola,47.0
3112,>2067065,Neisseriaceae,Aquella/1-211 oligotrophica,47.0
3113,>77097,Halomonadaceae,Halomonas/1-220 aquamarina,51.0
3114,>1273429,Xanthomonadaceae,Vulcaniibacterium/1-211 tengchongense,47.0
3115,>2715678,Sulfuricellaceae,Sulfurimicrobium/1-217 lacus,47.0
3116,>1206336,Paracoccaceae,Puniceibacterium/1-210 antarcticum,45.0
3117,>160660,Ectothiorhodospiraceae,Acidihalobacter/1-216 prosperus,47.0
3118,>441209,Paracoccaceae,Rhodobaca/1-211 barguzinensis,45.0
3119,>2045209,Alcaligenaceae,Pollutimonas/1-215 nitritireducens,47.0
